Operator	Transportas	Marsrutas	MarsrutasOrd	KryptiesPavadinimas	TvarkarascioMarsrutas	Pavadinimas	VehicleID	VehicleGarNum	PlanTrips	FaktTrips	RegularTrips	FaktRunID	PlanRunID	RegularTripsEnds
--------	-----------	---------	------------	-------------------	---------------------	-----------	---------	-------------	---------	---------	------------	---------	---------	----------------
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	01-ž	2-3075	3008	22	22	13	663370	614565	17
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	02	2-1624	170	10	10	1	663657	614564	2
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	03-ž	2-767	137	21	13	9	663878	614570	10
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	03-ž	2-2413	511	21	7	3	663526	614570	5
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	04	2-2310	471	10	10	6	663766	614574	6
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	05	2-17468	3012	23	23	16	663442	614567	18
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	06	2-1379	521	10	10	6	663791	614572	6
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	07-ž	2-17394	3010	21	21	11	663324	614569	14
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	08	2-835	869	10	6	2	663697	614575	4
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	08	2-500	799	10	3	1	663859	614575	2
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	09-ž	2-3028	777	23	23	14	663621	614573	17
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	09-ž	BOU840	777R	23	0	0	663623	614573	0
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	10	2-2298	478	8	8	2	663811	614568	3
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	11	2-2974	778	22	22	14	663319	614566	16
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	12	2-761	877	10	10	7	663741	614563	7
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	13-ž	2-2664	429	23	12	6	663852	614571	6
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	13-ž	2-239	703	23	8	6	663896	614571	6
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	13-ž	2-3155	705	23	3	3	663473	614571	2
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	14	2-2285	519	10	10	4	663800	614576	5
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	15	2-605	746	20	13	6	663503	614577	6
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	16	2-329	284	10	10	5	663818	614578	6
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	17	2-1347	509	23	23	15	663594	614579	18
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	18	2-2585	283	22	22	12	663659	614580	15
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	01-ž	2-603	3006	18	18	10	663481	614607	12
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	02	2-588	3009	8	4	0	663724	614602	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	02	2-333	998	8	4	0	663885	614602	2
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	03	2-2432	992	17	17	11	663471	614604	14
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	03	2-10482	826	17	0	0	663889	614604	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	04	2-679	227	8	8	2	663739	614601	6
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	04	VVB294	227R	8	0	0	663740	614601	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	05-ž	2-412	704	18	18	9	663404	614606	12
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	05-ž	AGB434	704R	18	0	0	663406	614606	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	06	2-1503	52	8	8	0	663768	614605	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	07	2-1860	990	18	18	10	663548	614608	15
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	08	2-2913	470	8	8	2	663758	614603	2
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	09-ž	2-1890	994	18	18	8	663576	614609	11
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	10	2-458	888	8	8	2	663821	614611	2
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	11	2-1803	743	17	17	8	663607	614610	13
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	12	2-631	922	8	8	2	663827	614614	3
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	13-ž	2-10336	3013	17	16	7	663822	614612	12
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	13-ž	2-395	741	17	1	0	663535	614612	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	14	2-17465	3011	18	18	8	663330	614613	12
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	15	2-500	799	17	10	7	663882	614615	8
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	15	2-488	885	17	7	4	663636	614615	4
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	16	2-2173	472	8	8	1	663781	614616	2
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	17	2-2701	520	17	17	11	663700	614617	12
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	18	2-2967	749	8	8	1	663849	614618	2
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	01-Ž	2-3155	705	20	14	10	663873	614639	10
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	01-Ž	2-2984	747	20	6	1	663395	614639	2
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	02	2-579	4011	8	8	2	663703	614642	4
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	03-ž	2-2853	510	19	19	12	663596	614640	13
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	04	2-1768	525	8	8	2	663721	614641	4
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	05	2-964	773	20	20	13	663432	614643	14
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	06	2-607	887	8	8	3	663754	614644	3
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	07-ž	2-2994	776	20	20	14	663490	614645	15
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	08	2-73	481	8	8	3	663804	614648	6
