Operator	Transportas	Marsrutas	MarsrutasOrd	KryptiesPavadinimas	TvarkarascioMarsrutas	Pavadinimas	VehicleID	VehicleGarNum	PlanTrips	FaktTrips	RegularTrips	FaktRunID	PlanRunID	RegularTripsEnds
--------	-----------	---------	------------	-------------------	---------------------	-----------	---------	-------------	---------	---------	------------	---------	---------	----------------
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	01-ž	2-494	726	21	21	19	622459	614582	19
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	02	2-2389	985	10	10	9	622695	614581	9
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	03-ž	2-531	933	24	24	20	622541	614586	20
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	04	2-10482	826	10	10	10	622697	614584	10
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	05-ž	2-10604	802	23	23	9	622551	614585	13
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	06	2-797	716	23	23	18	622492	614588	18
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	07	2-10486	932	24	24	9	622533	614583	14
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	08	2-10598	803	23	23	15	622584	614587	18
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	09	2-1896	717	22	22	19	622634	614589	21
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	10	2-2676	954	22	22	18	622655	614590	19
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	01-ž	2-247	728	20	20	12	622532	614621	17
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	02	2-10632	813	10	10	6	622726	614619	9
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	03	2-132	501	20	20	5	622548	614620	16
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	04	2-10359	809	10	10	8	622743	614622	10
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	05-ž	2-3098	958	20	20	5	622600	614623	13
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	06	2-10647	816	10	10	7	622773	614624	10
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	06	2-10580	805	10	0	0	622772	614624	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	07-ž	2-188	764	19	19	11	622593	614625	18
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	08	2-83	757	18	18	11	622497	614626	18
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	09	2-246	752	18	18	9	622679	614627	15
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	10	2-2034	798	19	11	6	622787	614628	9
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	10	2-2858	652	19	8	4	622657	614628	6
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	01-ž	2-10001	4017	22	22	17	622543	614660	21
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	02	2-11704	58	10	10	5	622750	614663	7
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	03	2-2294	515	22	22	8	622587	614661	12
