Operator	Transportas	Marsrutas	MarsrutasOrd	KryptiesPavadinimas	TvarkarascioMarsrutas	Pavadinimas	VehicleID	VehicleGarNum	PlanTrips	FaktTrips	RegularTrips	FaktRunID	PlanRunID	RegularTripsEnds
--------	-----------	---------	------------	-------------------	---------------------	-----------	---------	-------------	---------	---------	------------	---------	---------	----------------
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	01-ž	2-3075	3008	22	22	15	659211	614565	16
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	02	2-293	114	10	7	5	659705	614564	6
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	02	2-1538	374	10	3	1	659498	614564	1
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	03-ž	2-2198	516	21	21	16	659407	614570	17
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	04	2-477	993	10	10	2	659607	614574	5
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	05	2-10336	3013	23	23	12	659275	614567	14
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	06	2-1853	744	10	6	4	659735	614572	4
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	06	2-10567	3014	10	4	2	659632	614572	3
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	07-ž	2-603	3006	21	21	11	659322	614569	14
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	08	2-329	284	10	10	4	659516	614575	6
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	09-ž	2-817	3007	23	23	13	659449	614573	14
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	10	2-2298	478	8	8	4	659646	614568	4
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	11	2-3041	526	22	22	11	659238	614566	12
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	12	2-1347	509	10	6	4	659609	614563	4
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	12	2-1624	170	10	3	1	659740	614563	1
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	13-ž	2-561	707	23	23	13	659317	614571	14
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	14	2-2310	471	10	10	5	659622	614576	6
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	15	2-465	772	20	20	10	659183	614577	16
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	16	2-278	139	10	10	4	659656	614578	4
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	17	2-17394	3010	23	23	16	659175	614579	18
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	18	2-2172	59	22	22	12	659494	614580	16
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	01-ž	2-412	704	18	18	9	659325	614607	12
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	01-ž	AGB434	704R	18	0	0	659328	614607	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	02	2-1503	52	8	8	0	659559	614602	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	03	2-1347	509	17	10	4	659719	614604	7
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	03	2-395	741	17	6	1	659319	614604	2
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	04	2-488	885	8	8	2	659579	614601	2
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	05-ž	2-408	706	18	18	9	659248	614606	10
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	06	2-2913	470	8	8	0	659587	614605	1
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	07	2-1803	743	18	18	11	659187	614608	14
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	08	2-458	888	8	8	1	659623	614603	1
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	09-ž	2-605	746	18	18	7	659440	614609	11
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	10	2-2509	4007	8	8	2	659661	614611	2
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	11	2-1379	521	17	17	7	659448	614610	10
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	12	2-767	137	8	4	1	659737	614614	2
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	12	2-3049	141	8	4	1	659670	614614	1
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	13-ž	2-2585	283	17	17	7	659385	614612	11
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	14	2-3028	777	18	16	4	659172	614613	5
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	14	BOU840	777R	18	0	0	659174	614613	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	15	2-402	774	17	17	7	659473	614615	10
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	16	2-11476	996	8	8	2	659686	614616	3
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	17	2-17468	3012	17	8	1	659538	614617	4
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	17	2-1431	56	17	8	4	659727	614617	5
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	18	2-679	227	8	8	2	659676	614618	3
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	18	VVB294	227R	8	0	0	659677	614618	0
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	01-Ž	2-2984	747	20	11	5	659255	614639	7
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	01-Ž	2-17405	4014	20	8	7	659736	614639	8
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	02	2-579	4011	8	8	3	659588	614642	4
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	03-ž	2-742	880	19	19	14	659408	614640	18
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	04	2-560	886	8	8	4	659486	614641	5
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	05	2-2381	524	20	20	8	659285	614643	12
