Operator	Transportas	Marsrutas	MarsrutasOrd	KryptiesPavadinimas	TvarkarascioMarsrutas	Pavadinimas	VehicleID	VehicleGarNum	PlanTrips	FaktTrips	RegularTrips	FaktRunID	PlanRunID	RegularTripsEnds
--------	-----------	---------	------------	-------------------	---------------------	-----------	---------	-------------	---------	---------	------------	---------	---------	----------------
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	01-ž	2-3075	3008	22	22	13	660435	614565	16
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	02	2-329	284	10	10	4	660729	614564	7
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	03-ž	2-2974	778	21	20	11	660632	614570	13
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	04	2-2298	478	10	10	7	660864	614574	9
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	05	2-2375	531	23	23	14	660484	614567	16
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	06	2-10611	279	10	6	4	660963	614572	5
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	06	2-320	793	10	4	3	660860	614572	4
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	07-ž	2-3028	777	21	21	6	660538	614569	12
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	07-ž	BOU840	777R	21	0	0	660539	614569	0
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	08	2-2310	471	10	10	4	660756	614575	8
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	09-ž	2-1860	990	23	23	17	660669	614573	18
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	10	2-2442	476	8	8	2	660869	614568	2
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	11	2-10336	3013	22	12	5	660951	614566	5
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	11	2-17465	3011	22	9	5	660458	614566	6
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	12	2-488	885	10	10	6	660809	614563	9
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	13-ž	2-1890	994	23	23	14	660514	614571	16
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	14	2-1379	521	10	10	5	660846	614576	5
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	15	2-1347	509	20	20	6	660567	614577	5
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	16	2-10376	874	10	10	4	660884	614578	7
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	17	2-2918	770	23	23	14	660606	614579	15
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	18	2-3041	526	22	22	12	660728	614580	15
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	01-ž	2-603	3006	18	18	8	660545	614607	11
