Operator	Transportas	Marsrutas	MarsrutasOrd	KryptiesPavadinimas	TvarkarascioMarsrutas	Pavadinimas	VehicleID	VehicleGarNum	PlanTrips	FaktTrips	RegularTrips	FaktRunID	PlanRunID	RegularTripsEnds
--------	-----------	---------	------------	-------------------	---------------------	-----------	---------	-------------	---------	---------	------------	---------	---------	----------------
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	01-ž	2-3075	3008	22	22	10	623230	614565	12
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	02	2-2585	283	10	10	4	623400	614564	4
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	03-ž	2-588	3009	21	21	12	623445	614570	13
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	04	2-488	885	10	10	3	623627	614574	4
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	05	2-3041	526	23	23	15	623169	614567	15
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	06	2-2121	879	10	10	1	623644	614572	1
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	07-ž	2-3155	705	21	21	13	623333	614569	13
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	08	2-2285	519	10	10	4	623566	614575	4
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	09-ž	2-1431	56	23	23	17	623365	614573	17
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	10	2-2310	471	8	8	3	623664	614568	3
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	11	2-17465	3011	22	22	11	623267	614566	12
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	12	2-819	147	10	10	4	623587	614563	4
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	13-ž	2-2172	59	23	23	16	623316	614571	16
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	14	2-761	877	10	10	2	623643	614576	4
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	15	2-2373	532	20	20	15	623372	614577	17
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	16	2-1624	170	10	10	3	623677	614578	3
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	17	2-10336	3013	23	23	13	623469	614579	15
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	18	2-352	775	22	15	7	623503	614580	8
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	18	2-239	703	22	7	4	623839	614580	6
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	01-ž	2-11475	991	18	18	9	623338	614607	12
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	02	2-1538	374	8	8	0	623579	614602	1
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	03	2-402	774	17	17	7	623330	614604	12
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	04	2-964	773	8	8	0	623606	614601	1
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	05-ž	2-17394	3010	18	18	11	623168	614606	14
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	06	2-1503	52	8	8	0	623629	614605	1
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	07	2-3028	777	18	16	3	623427	614608	6
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	07	BOU840	777R	18	0	0	623429	614608	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	08	2-10684	872	8	8	1	623640	614603	1
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	09-ž	2-2956	700	18	14	8	623721	614609	11
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	09-ž	2-1853	744	18	3	1	623464	614609	1
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	10	2-2163	479	8	8	1	623490	614611	3
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	11	2-605	746	17	17	8	623470	614610	11
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	12	2-458	888	8	8	0	623693	614614	2
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	13-ž	2-464	740	17	14	3	623701	614612	8
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	13-ž	2-2974	778	17	1	0	623425	614612	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	14	2-10570	876	18	15	5	623209	614613	7
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	14	2-2974	778	18	3	2	623854	614613	3
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	15	2-465	772	17	17	6	623499	614615	13
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	16	2-1381	517	8	8	2	623705	614616	2
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	17	2-2198	516	17	17	7	623389	614617	10
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	18	2-540	206	8	6	1	623712	614618	2
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	18	2-239	703	8	2	1	623728	614618	1
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	01-Ž	2-3065	771	20	20	14	623280	614639	15
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	02	2-607	887	8	8	4	623564	614642	6
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	03-ž	2-2294	515	19	19	10	623434	614640	12
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	04	2-579	4011	8	8	1	623599	614641	3
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	04	2-1192	473	8	0	0	623829	614641	0
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	05	2-2853	510	20	18	13	623685	614643	13
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	05	2-239	703	20	2	2	623288	614643	2
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	06	2-1192	473	8	4	1	623830	614644	2
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	07-ž	2-2224	60	20	20	14	623357	614645	16
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	08	2-631	922	8	8	1	623638	614648	4
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	08	2-1192	473	8	4	0	623624	614648	0
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	09-ž	2-10600	4010	19	19	13	623300	614647	16
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	10	2-2509	4007	8	8	4	623668	614649	5
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	11	2-3061	167	20	20	12	623307	614646	18
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	12	2-2913	470	8	8	3	623679	614651	3
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	13-ž	2-17405	4014	19	19	12	623195	614650	16
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	14	2-17536	4013	20	18	12	623446	614652	15
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	15	2-2398	529	19	19	10	623268	614653	11
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	16	2-2614	423	8	8	3	623699	614654	3
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	17	2-10682	4008	18	18	14	623468	614655	14
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	18	2-2821	514	8	8	2	623716	614656	3
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	19	2-3135	701	20	20	12	623521	614657	16
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	20	2-1914	748	19	19	13	623344	614658	15
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	01Ž	2-2940	340	20	8	4	623383	614061	4
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	01Ž	2-1254	339	20	5	3	623817	614061	3
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	01Ž	2-3140	496	20	5	3	623851	614061	4
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	02	2-1346	597	8	8	2	623511	614062	2
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	03Ž	2-1375	427	19	10	1	623719	614076	4
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	03Ž	2-2940	340	19	5	3	623840	614076	5
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	03Ž	2-1254	339	19	2	1	623557	614076	1
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	04	2-3074	543	8	8	1	623573	614075	3
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	05Ž	2-10375	448	19	19	12	623257	614065	14
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	06	2-3171	565	8	8	2	623592	614063	3
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	07	2-2749	338	20	20	10	623271	614066	12
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	08	2-385	549	8	8	1	623611	614064	3
