Operator	Transportas	Marsrutas	MarsrutasOrd	KryptiesPavadinimas	TvarkarascioMarsrutas	Pavadinimas	VehicleID	VehicleGarNum	PlanTrips	FaktTrips	RegularTrips	FaktRunID	PlanRunID	RegularTripsEnds
--------	-----------	---------	------------	-------------------	---------------------	-----------	---------	-------------	---------	---------	------------	---------	---------	----------------
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	01-ž	2-500	799	21	21	19	566340	539436	21
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	02	2-2268	842	10	10	9	566566	539435	10
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	03-ž	2-531	933	24	12	7	566411	539440	9
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	03-ž	2-10584	935	24	11	11	566657	539440	11
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	04	2-2942	710	10	10	7	566583	539438	7
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	04	2-10482	826	10	0	0	566570	539438	0
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	05-ž	2-2774	973	23	23	17	566461	539439	20
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	06	2-1918	784	23	23	15	566456	539442	18
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	07	2-1896	717	24	24	22	566400	539437	23
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	08	2-848	796	23	23	19	566481	539441	20
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	09	2-494	726	22	22	22	566515	539443	21
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	10	2-296	729	22	22	21	566512	539444	21
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	01-ž	2-3058	500	20	20	12	566337	425787	18
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	02	2-10005	862	10	10	9	566596	425785	9
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	03	2-3191	712	20	20	16	566353	425786	19
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	04	2-412	704	10	10	10	566614	425788	10
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	04	AGB434	704R	10	0	0	566615	425788	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	05-ž	2-132	501	20	20	20	566454	425789	20
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	06	2-518	711	10	10	7	566631	425790	8
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	07-ž	2-1681	507	19	19	13	566448	425791	18
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	08	2-3138	713	18	18	14	566358	425792	17
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	09	2-3028	777	19	19	7	566518	425793	10
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	09	2-2942	710	19	0	0	566462	425793	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	09	BOU840	777R	19	0	0	566519	425793	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	10	2-605	746	18	15	11	566634	425794	13
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	10	2-10604	802	18	2	1	566548	425794	2
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	01-ž	2-2712	184	22	22	15	566407	425826	20
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	02	2-1381	517	10	10	8	566626	425829	9
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	03	2-2853	510	22	22	17	566443	425827	21
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	04	2-230	4009	10	10	7	566641	425828	9
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	05-ž	2-2320	512	20	20	11	566482	425830	18
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	06	2-2224	60	10	10	5	566646	425833	9
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	07	2-3061	167	21	21	19	566342	425832	21
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	08	2-2974	778	22	22	14	566498	425831	19
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	09	2-10001	4017	22	19	14	566452	425834	17
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	10	2-1863	177	20	20	15	566531	425835	20
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	01	2-1254	339	22	22	11	566376	427822	15
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	02Ž	2-1370	595	22	22	8	566478	427820	12
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	03	2-2411	299	22	22	7	566432	427821	13
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	04	2-806	544	21	21	13	566508	427823	17
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	05Ž	2-17407	294	22	22	15	566332	427824	17
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	06	2-449	483	11	11	7	566607	427826	10
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	07	2-1447	336	20	20	3	566539	427827	8
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	08	2-1768	525	11	11	7	566648	427825	10
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	01-ž	2-2957	702	25	25	13	566416	425861	13
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	02	2-2381	524	12	12	7	566611	425864	9
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	03	2-2934	709	25	16	9	566365	425865	12
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	03	2-2967	749	25	8	3	566661	425865	4
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	04-ž	2-10567	3014	25	25	20	566404	425863	24
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	05	2-17405	4014	24	24	24	566450	425866	24
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	06	2-2398	529	12	12	6	566625	425862	6
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	07	2-2744	168	25	25	17	566459	425867	22
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	07	2-3065	771	25	0	0	566438	425867	0
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	08	2-1773	997	12	12	2	566649	425868	5
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	09	2-239	703	24	24	16	566544	425869	20
VVT	Autobusai	6G	6	Parko–Olandų g.–Žaliasis tiltas	6G	01-ž	2-188	764	30	30	27	566348	425887	28
VVT	Autobusai	6G	6	Parko–Olandų g.–Žaliasis tiltas	6G	02	2-10581	817	14	14	12	566600	425889	12
VVT	Autobusai	6G	6	Parko–Olandų g.–Žaliasis tiltas	6G	03	2-861	721	28	28	26	566383	425888	28
VVT	Autobusai	6G	6	Parko–Olandų g.–Žaliasis tiltas	6G	04	2-496	753	28	28	26	566458	425892	27
VVT	Autobusai	6G	6	Parko–Olandų g.–Žaliasis tiltas	6G	05-Ž	2-353	725	28	28	25	566419	425890	25
VVT	Autobusai	6G	6	Parko–Olandų g.–Žaliasis tiltas	6G	06	2-10647	816	14	14	14	566619	425891	14
VVT	Autobusai	1	1	Stotis–Oro uostas	1	01-Ž	2-10577	942	42	22	16	566654	244346	19
VVT	Autobusai	1	1	Stotis–Oro uostas	1	01-Ž	2-2963	720	42	20	8	566394	244346	8
VVT	Autobusai	2	2	Stotis–Liepkalnio–Vikingų g.–Oro uostas	2	01	2-569	766	48	48	27	566405	523694	40
VVT	Autobusai	2	2	Stotis–Liepkalnio–Vikingų g.–Oro uostas	2	02	2-1899	765	24	21	8	566589	523693	7
VVT	Autobusai	2	2	Stotis–Liepkalnio–Vikingų g.–Oro uostas	2	02	2-2833	962	24	2	0	566662	523693	1
VVT	Autobusai	3	3	Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai	3	01	2-407	759	18	18	5	566347	150801	17
VVT	Autobusai	4	4	Stotis–Rodūnios kelias–Kirtimai	4	01	2-797	716	28	28	24	566510	82897	28
VVT	Autobusai	4	4	Stotis–Rodūnios kelias–Kirtimai	4	01	2-3179	475	28	0	0	566577	82897	0
VVT	Autobusai	4	4	Stotis–Rodūnios kelias–Kirtimai	4	01	2-1874	791	28	0	0	566672	82897	0
VVT	Autobusai	4	4	Stotis–Rodūnios kelias–Kirtimai	4	01	BRN735	791R	28	0	0	566673	82897	0
VVT	Autobusai	4	4	Stotis–Rodūnios kelias–Kirtimai	4	01	2-10560	804	28	0	0	566678	82897	0
VVT	Autobusai	4	4	Stotis–Rodūnios kelias–Kirtimai	4	01	2-10647	816	28	0	0	566668	82897	0
VVT	Autobusai	4	4	Stotis–Rodūnios kelias–Kirtimai	4	01	2-2923	824	28	0	0	566643	82897	0
VVT	Autobusai	4	4	Stotis–Rodūnios kelias–Kirtimai	4	01	2-10700	840	28	0	0	566670	82897	0
VVT	Autobusai	4	4	Stotis–Rodūnios kelias–Kirtimai	4	01	2-2268	842	28	0	0	566674	82897	0
VVT	Autobusai	4	4	Stotis–Rodūnios kelias–Kirtimai	4	01	2-710	858	28	0	0	566680	82897	0
