Operator	Transportas	Marsrutas	MarsrutasOrd	KryptiesPavadinimas	TvarkarascioMarsrutas	Pavadinimas	VehicleID	VehicleGarNum	PlanTrips	FaktTrips	RegularTrips	FaktRunID	PlanRunID	RegularTripsEnds
--------	-----------	---------	------------	-------------------	---------------------	-----------	---------	-------------	---------	---------	------------	---------	---------	----------------
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	01-ž	2-3075	3008	22	20	7	682013	614565	9
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	02	2-200	719	10	10	1	682297	614564	1
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	03-ž	2-2172	59	21	14	8	682206	614570	8
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	03-ž	2-2743	977	21	6	4	682555	614570	4
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	04	2-1379	521	10	5	0	682391	614574	0
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	04	2-710	858	10	4	0	682553	614574	0
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	05	2-561	707	23	23	16	682079	614567	16
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	06	2-329	284	10	10	2	682420	614572	2
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	07-ž	2-464	740	21	19	8	682116	614569	8
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	08	2-2375	531	10	4	0	682537	614575	1
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	08	2-17468	3012	10	3	0	682331	614575	0
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	09-ž	2-11475	991	23	23	7	682245	614573	11
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	10	2-412	704	8	8	0	682439	614568	1
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	11	2-3155	705	22	22	11	681957	614566	13
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	12	2-488	885	10	10	5	682373	614563	5
