Operator	Transportas	Marsrutas	MarsrutasOrd	KryptiesPavadinimas	TvarkarascioMarsrutas	Pavadinimas	VehicleID	VehicleGarNum	PlanTrips	FaktTrips	RegularTrips	FaktRunID	PlanRunID	RegularTripsEnds
--------	-----------	---------	------------	-------------------	---------------------	-----------	---------	-------------	---------	---------	------------	---------	---------	----------------
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	01-ž	2-3075	3008	22	22	12	648394	614565	17
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	02	2-488	885	10	10	6	648686	614564	8
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	03-ž	2-408	706	21	21	10	648590	614570	16
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	04	2-2974	778	10	10	5	648802	614574	6
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	05	2-588	3009	23	23	16	648343	614567	18
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	06	2-2310	471	10	10	8	648816	614572	8
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	07-ž	2-2413	511	21	21	16	648499	614569	18
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	08	2-477	993	10	10	7	648725	614575	8
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	09-ž	2-402	774	23	23	16	648587	614573	17
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	10	2-2298	478	8	8	2	648827	614568	2
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	11	2-17465	3011	22	22	15	648431	614566	16
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	12	2-1379	521	10	11	4	648781	614563	6
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	13-ž	2-3028	777	23	23	11	648481	614571	12
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	13-ž	BOU840	777R	23	0	0	648483	614571	0
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	14	2-10376	874	10	10	7	648808	614576	8
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	15	2-2172	59	20	20	11	648531	614577	11
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	16	2-329	284	10	10	6	648845	614578	7
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	17	2-464	740	23	23	13	648635	614579	17
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	18	2-1803	743	22	22	12	648684	614580	16
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	01-ž	2-2432	992	18	18	13	648502	614607	17
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	02	2-2163	479	8	8	4	648697	614602	6
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	03	2-2701	520	17	17	12	648510	614604	13
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	04	2-10611	279	8	8	1	648674	614601	5
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	05-ž	2-1431	56	18	18	14	648404	614606	17
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	06	2-767	137	8	8	2	648794	614605	4
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	07	2-1636	527	18	18	14	648579	614608	17
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	08	2-2479	275	8	4	1	648922	614603	1
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	08	2-3179	475	8	4	0	648809	614603	1
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	09-ž	2-17394	3010	18	18	7	648621	614609	14
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	10	2-631	922	8	8	2	648852	614611	5
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	11	2-2373	532	17	17	13	648632	614610	14
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	12	2-679	227	8	8	3	648858	614614	6
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	12	VVB294	227R	8	0	0	648859	614614	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	13-ž	2-2918	770	17	17	12	648562	614612	13
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	14	2-2224	60	18	17	9	648613	614613	13
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	14	2-458	888	18	0	0	648399	614613	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	15	2-412	704	17	17	6	648671	614615	11
