Operator	Transportas	Marsrutas	MarsrutasOrd	KryptiesPavadinimas	TvarkarascioMarsrutas	Pavadinimas	VehicleID	VehicleGarNum	PlanTrips	FaktTrips	RegularTrips	FaktRunID	PlanRunID	RegularTripsEnds
--------	-----------	---------	------------	-------------------	---------------------	-----------	---------	-------------	---------	---------	------------	---------	---------	----------------
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	01-ž	2-2172	59	22	22	16	576439	539419	17
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	02	2-1379	521	10	10	4	576724	539418	6
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	03-ž	2-1347	509	21	21	13	576635	539424	14
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	04	2-2413	511	10	10	4	576761	539428	5
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	05	2-3041	526	23	23	17	576509	539421	17
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	06	2-2664	429	10	6	3	576957	539426	3
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	06	2-465	772	10	4	1	576859	539426	1
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	07-ž	2-17465	3011	21	21	8	576548	539423	12
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	08	2-1624	170	10	4	1	576958	539429	1
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	08	2-2774	973	10	3	0	576929	539429	1
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	08	2-2919	779	10	2	0	576856	539429	1
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	09-ž	2-402	774	23	23	14	576678	539427	16
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	10	2-1622	523	8	8	3	576867	539422	4
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	11	2-2373	532	22	22	13	576463	539420	17
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	12	2-2310	471	10	10	4	576802	539417	7
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	13-ž	2-352	775	23	13	8	576949	539425	8
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	13-ž	2-1803	743	23	9	4	576519	539425	4
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	14	2-2298	478	10	10	0	576810	539430	2
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	15	2-464	740	20	20	12	576589	539431	13
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	16	2-1345	474	10	10	5	576879	539432	6
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	17	2-3028	777	23	23	7	576692	539433	9
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	17	BOU840	777R	23	0	0	576695	539433	0
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	18	2-17394	3010	22	22	15	576687	539434	17
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	01-ž	2-3155	705	18	18	11	576573	425773	14
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	02	2-509	125	8	8	1	576800	425768	2
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	03	2-352	775	17	3	2	576507	425770	2
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	03	2-2977	781	17	2	2	576925	425770	2
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	04	2-679	227	8	8	4	576772	425767	5
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	04	VVB294	227R	8	0	0	576773	425767	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	05-ž	2-477	993	17	17	9	576488	425772	14
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	06	2-631	922	8	8	4	576851	425771	4
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	07	2-561	707	18	18	9	576504	425774	11
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	08	2-1503	52	8	8	2	576880	425769	3
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	09-ž	2-17468	3012	18	18	15	576665	425775	16
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	10	2-10611	279	8	8	2	576889	425778	2
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	11	2-2974	778	17	17	8	576676	425777	12
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	12	2-742	880	8	8	0	576916	425776	2
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	13-ž	2-2198	516	18	18	12	576391	425779	13
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	14	2-3179	475	8	8	3	576918	425782	4
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	15	2-11475	991	18	18	12	576414	425781	13
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	16	2-767	137	8	8	3	576914	425783	4
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	17	2-10336	3013	16	16	13	576686	425780	13
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	18	2-817	3007	16	16	9	576748	425784	13
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	01-Ž	2-17536	4013	22	12	4	576950	425805	6
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	01-Ž	2-3135	701	22	10	4	576457	425805	7
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	02	2-10684	872	8	8	3	576783	425808	3
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	03-ž	2-17496	4015	22	22	13	576512	425806	18
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	04	2-968	878	8	8	2	576831	425807	6
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	05	2-2224	60	22	18	8	576926	425809	14
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	05	2-3061	167	22	4	2	576549	425809	3
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	06	2-73	481	8	8	6	576853	425810	7
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	07-ž	2-2967	749	20	20	15	576616	425811	19
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	08	2-560	886	8	8	5	576836	425814	5
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	09-ž	2-1914	748	21	21	6	576491	425813	13
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	10	2-607	887	8	5	3	576887	425815	4
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	11	2-2957	702	22	22	9	576642	425812	17
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	12	2-3061	167	8	4	1	576960	425818	2
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	12	2-586	400	8	4	2	576906	425818	3
