Operator	Transportas	Marsrutas	MarsrutasOrd	KryptiesPavadinimas	TvarkarascioMarsrutas	Pavadinimas	VehicleID	VehicleGarNum	PlanTrips	FaktTrips	RegularTrips	FaktRunID	PlanRunID	RegularTripsEnds
--------	-----------	---------	------------	-------------------	---------------------	-----------	---------	-------------	---------	---------	------------	---------	---------	----------------
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	01-ž	2-2676	954	21	21	21	630292	614582	21
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	02	2-132	501	10	10	7	630522	614581	8
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	03-ž	2-31	951	24	24	20	630365	614586	21
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	04	2-2547	653	10	10	10	630537	614584	8
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	04	RVP452	653R	10	0	0	630538	614584	0
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	05-ž	2-467	979	23	23	17	630390	614585	20
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	06	2-797	716	23	23	19	630293	614588	22
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	07	2-2034	798	24	24	23	630359	614583	24
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	08	2-494	726	23	23	22	630460	614587	23
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	09	2-193	760	22	22	18	630449	614589	18
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	10	2-1802	767	22	16	14	630617	614590	15
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	10	2-690	758	22	6	5	630477	614590	6
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	01-ž	2-83	757	20	20	11	630344	614621	18
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	02	2-10580	805	10	10	6	630577	614619	10
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	03	2-188	764	20	20	12	630363	614620	19
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	04	2-710	858	10	10	8	630590	614622	9
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	05-ž	2-2942	710	20	20	13	630424	614623	20
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	06	2-10563	812	10	10	8	630612	614624	10
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	07-ž	2-683	730	19	19	8	630420	614625	16
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	08	2-10679	825	18	18	11	630343	614626	14
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	09	2-1681	507	18	18	11	630505	614627	12
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	10	2-383	939	19	17	13	630524	614628	17
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	10	2-474	831	19	2	1	630482	614628	2
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	01-ž	2-239	703	22	22	14	630367	614660	17
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	02	2-2967	749	10	10	4	630589	614663	6
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	03	2-10001	4017	22	22	17	630413	614661	20
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	04	2-1192	473	10	10	6	630600	614662	8
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	05-ž	2-10600	4010	20	15	2	630594	614664	3
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	05-ž	2-10345	266	20	4	1	630438	614664	3
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	06	2-10682	4008	21	22	10	630402	614666	15
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	07	2-3061	167	22	22	13	630458	614665	18
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	08	2-2173	472	22	22	7	630472	614667	13
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	09	2-3135	701	22	22	16	630489	614668	18
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	10	2-333	998	10	10	8	630610	614669	10
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	01	2-1254	339	21	21	14	630327	614078	18
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	02Ž	2-2749	338	22	22	17	630331	614077	21
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	03	2-10375	448	21	21	12	630442	614079	19
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	03	2-3074	543	21	0	0	630628	614079	0
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	04Ž	2-46	449	22	22	8	630388	614080	18
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	05	2-806	544	20	20	15	630476	614083	20
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	06	2-824	445	10	4	1	630566	614082	2
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	06	2-3074	543	10	4	2	630630	614082	2
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	06	2-1375	427	10	2	0	630621	614082	0
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	07	2-1447	336	20	20	13	630506	614084	15
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	08	2-10348	337	10	10	4	630565	614081	8
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	01-ž	2-2957	702	25	25	8	630372	614695	13
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	02	2-17405	4014	12	12	12	630574	614698	12
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	03	2-1395	999	25	25	11	630324	614699	15
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	04-ž	2-2956	700	25	25	19	630364	614697	22
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	05	2-3149	742	24	24	10	630410	614700	18
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	06	2-3184	518	12	12	6	630588	614696	6
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	07	2-1914	748	25	25	17	630404	614701	21
