Operator	Transportas	Marsrutas	MarsrutasOrd	KryptiesPavadinimas	TvarkarascioMarsrutas	Pavadinimas	VehicleID	VehicleGarNum	PlanTrips	FaktTrips	RegularTrips	FaktRunID	PlanRunID	RegularTripsEnds
--------	-----------	---------	------------	-------------------	---------------------	-----------	---------	-------------	---------	---------	------------	---------	---------	----------------
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	01-ž	2-515	934	21	0	0	653588	614582	0
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	02	2-2547	653	10	0	0	653797	614581	0
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	02	RVP452	653R	10	0	0	653798	614581	0
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	03-ž	2-10486	932	24	0	0	653631	614586	0
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	04	2-10700	840	10	0	0	653817	614584	0
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	05-ž	2-531	933	23	0	0	653696	614585	0
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	06	2-923	975	23	0	0	653668	614588	0
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	07	2-246	752	24	0	0	653939	614583	0
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	07	2-10634	814	24	0	0	653627	614583	0
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	08	2-2568	952	23	0	0	653708	614587	0
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	09	2-2774	973	22	0	0	653731	614589	0
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	10	2-467	979	22	0	0	653742	614590	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	01-ž	2-2898	715	20	0	0	653621	614621	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	02	2-83	757	10	0	0	653858	614619	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	03	2-31	951	20	0	0	653633	614620	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	04	2-383	939	10	0	0	653872	614622	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	05-ž	2-2743	977	20	0	0	653719	614623	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	06	2-1361	970	10	0	0	653904	614624	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	07-ž	2-3098	958	19	0	0	653687	614625	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	08	2-3191	712	18	0	0	653586	614626	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	09	2-3138	713	18	0	0	653774	614627	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	10	2-496	753	19	0	0	653749	614628	0
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	01-ž	2-11476	996	22	0	0	653635	614660	0
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	02	2-2075	482	10	0	0	653865	614663	0
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	03	2-3061	167	22	0	0	653555	614661	0
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	04	2-1192	473	10	0	0	653892	614662	0
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	05-ž	2-11704	58	20	0	0	653701	614664	0
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	06	2-10682	4008	21	0	0	653646	614666	0
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	07	2-10001	4017	22	0	0	653699	614665	0
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	07	2-2015	966	22	0	0	653934	614665	0
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	08	2-17405	4014	22	0	0	653735	614667	0
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	09	2-3176	477	22	0	0	653758	614668	0
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	09	2-1914	748	22	0	0	653926	614668	0
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	10	2-964	773	10	0	0	653894	614669	0
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	01	2-2573	599	21	0	0	653599	614078	0
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	02Ž	2-10348	337	22	0	0	653913	614077	0
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	02Ž	2-46	449	22	0	0	653589	614077	0
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	03	2-1254	339	21	0	0	653707	614079	0
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	04Ž	2-160	428	22	0	0	653658	614080	0
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	05	2-3171	565	20	0	0	653740	614083	0
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	06	2-1447	336	10	0	0	653860	614082	0
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	07	2-2749	338	20	0	0	653775	614084	0
VVT	Autobusai	4G	4	Pilaitė–Konstitucijos pr.–Saulėtekis	4G	08	2-2940	340	10	0	0	653889	614081	0
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	01-ž	2-2974	778	25	0	0	653900	614695	0
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	01-ž	2-1395	999	25	0	0	653640	614695	0
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	02	2-854	142	12	0	0	653859	614698	0
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	03	2-2919	779	25	0	0	653583	614699	0
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	04-ž	2-1863	177	25	0	0	653642	614697	0
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	05	2-17536	4013	24	0	0	653675	614700	0
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	06	2-3184	518	12	0	0	653873	614696	0
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	07	2-2449	178	25	0	0	653677	614701	0
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	08	2-2853	510	12	0	0	653912	614702	0
VVT	Autobusai	5G	5	Pašilaičiai–Ozo g.–Saulėtekis	5G	09	2-2320	512	24	0	0	653762	614703	0
VVT	Autobusai	6G	6	Parko–Olandų g.–Žaliasis tiltas	6G	01-ž	2-188	764	30	0	0	653556	614721	0
VVT	Autobusai	6G	6	Parko–Olandų g.–Žaliasis tiltas	6G	02	2-2026	722	14	0	0	653840	614723	0
VVT	Autobusai	6G	6	Parko–Olandų g.–Žaliasis tiltas	6G	03	2-227	956	28	0	0	653600	614722	0
VVT	Autobusai	6G	6	Parko–Olandų g.–Žaliasis tiltas	6G	04	2-1801	756	28	0	0	653705	614726	0
