Operator	Transportas	Marsrutas	MarsrutasOrd	KryptiesPavadinimas	TvarkarascioMarsrutas	Pavadinimas	VehicleID	VehicleGarNum	PlanTrips	FaktTrips	RegularTrips	FaktRunID	PlanRunID	RegularTripsEnds
--------	-----------	---------	------------	-------------------	---------------------	-----------	---------	-------------	---------	---------	------------	---------	---------	----------------
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	01-ž	2-3075	3008	22	22	14	663979	614565	16
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	02	2-10376	874	10	10	4	664262	614564	5
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	03-ž	2-2918	770	21	21	11	664079	614570	15
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	04	2-1379	521	10	10	0	664372	614574	2
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	05	2-605	746	23	20	12	664040	614567	13
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	06	2-2310	471	10	10	2	664395	614572	3
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	07-ž	2-2294	515	21	19	4	664412	614569	9
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	07-ž	2-402	774	21	1	1	664091	614569	1
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	08	2-390	356	10	10	2	664296	614575	4
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	09-ž	2-352	775	23	23	9	664198	614573	13
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	10	2-2285	519	8	8	3	664411	614568	3
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	11	2-2701	520	22	22	13	664028	614566	16
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	12	2-2298	478	10	10	0	664360	614563	2
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	13-ž	2-2585	283	23	23	12	663957	614571	16
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	14	2-761	877	10	10	6	664388	614576	7
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	15	2-2413	511	20	20	11	663994	614577	14
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	16	2-329	284	10	10	4	664427	614578	6
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	17	2-17468	3012	23	23	17	664224	614579	19
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	18	2-17394	3010	22	21	11	664404	614580	12
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	18	2-588	3009	22	0	0	664218	614580	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	01-ž	2-1890	994	18	18	8	664093	614607	13
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	02	2-577	51	8	8	0	664333	614602	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	03	2-2432	992	17	17	13	664083	614604	15
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	04	2-586	400	8	8	3	664348	614601	5
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	05-ž	2-11475	991	18	18	10	664013	614606	12
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	06	2-2163	479	8	8	1	664272	614605	2
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	07	2-1803	743	18	18	9	664044	614608	14
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	08	2-1503	52	8	8	0	664387	614603	1
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	09-ž	2-408	706	18	18	9	664238	614609	12
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	10	2-278	139	8	4	1	664430	614611	2
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	10	2-2479	275	8	4	0	664499	614611	2
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	11	2-2442	476	17	17	5	664236	614610	8
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	12	2-509	125	8	4	1	664422	614614	1
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	12	2-10611	279	8	4	0	664506	614614	2
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	13-ž	2-402	774	17	12	9	664483	614612	12
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	13-ž	2-3155	705	17	3	1	664051	614612	1
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	14	2-2121	879	18	18	10	663956	614613	16
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	15	2-17465	3011	17	17	13	664245	614615	15
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	16	2-2173	472	8	8	2	664379	614616	3
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	17	2-2375	531	17	17	12	664308	614617	13
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	18	2-631	922	8	8	3	664462	614618	3
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	01-Ž	2-2021	995	20	20	10	663927	614639	11
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	02	2-17405	4014	8	8	2	664092	614642	6
