Operator	Transportas	Marsrutas	MarsrutasOrd	KryptiesPavadinimas	TvarkarascioMarsrutas	Pavadinimas	VehicleID	VehicleGarNum	PlanTrips	FaktTrips	RegularTrips	FaktRunID	PlanRunID	RegularTripsEnds
--------	-----------	---------	------------	-------------------	---------------------	-----------	---------	-------------	---------	---------	------------	---------	---------	----------------
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	01-ž	2-1347	509	22	22	17	556812	539419	18
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	02	2-2974	778	10	10	7	557007	539418	7
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	03-ž	2-17394	3010	21	21	14	557010	539424	17
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	04	2-2310	471	10	10	5	557205	539428	6
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	05	2-17468	3012	23	23	11	556891	539421	14
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	06	2-10345	266	10	10	7	557229	539426	8
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	07-ž	2-477	993	21	21	14	556914	539423	16
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	08	2-3028	777	10	10	3	557127	539429	7
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	08	BOU840	777R	10	0	0	557129	539429	0
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	09-ž	2-588	3009	23	23	17	557069	539427	18
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	10	2-402	774	8	8	5	557251	539422	6
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	11	2-2918	770	22	22	16	556838	539420	18
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	12	2-352	775	10	10	6	557181	539417	6
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	13-ž	2-1853	744	23	23	11	556768	539425	14
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	14	2-10490	871	10	10	4	557222	539430	6
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	15	2-819	147	20	20	17	556881	539431	18
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	16	2-10376	874	10	10	7	557261	539432	8
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	17	2-1503	52	23	10	4	557043	539433	4
