VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10001	1391	40	3	3203	2833	88.448326	189	5.9007177	181	5.6509519
2-10002	280	12	0	3700	3372	91.135132	272	7.3513517	56	1.5135136
2-1011	18	10	4	1792	1700	94.866074	92	5.1339288	0	0
2-1022	322	12	4	3571	3288	92.07505	259	7.2528706	24	0.67208064
2-10339	69	10	4	3662	3469	94.729652	190	5.1884217	3	8.1922449E-2
2-10343	42	28	25	30	0	0	27	90	3	10
2-10345	95	11	4	3170	2913	91.892746	248	7.8233438	9	0.28391168
2-10348	70	10	4	2464	2306	93.587662	154	6.25	4	0.16233766
2-10356	97	10	4	3130	2900	92.651756	225	7.188498	5	0.15974441
2-10359	1704	77	3	2292	1900	82.897034	123	5.3664923	269	11.736475
2-10369	242	30	4	1588	844	53.148617	233	14.672544	511	32.178841
2-10370	40	10	4	4153	3893	93.739471	258	6.2123766	2	4.8157956E-2
2-10375	79	11	4	2625	2446	93.180954	175	6.666667	4	0.15238094
2-10376	20	10	5	881	822	93.30307	59	6.6969352	0	0
2-10380	36	10	4	3037	2829	93.151131	207	6.8159366	1	0.03292723
2-10383	854	143	4	1341	858	63.982105	96	7.1588368	387	28.85906
2-10384	45	10	4	1856	1746	94.07328	104	5.6034484	6	0.32327586
2-10393	81	10	4	3069	2883	93.939392	178	5.7999349	8	0.26067123
2-10398	1948	106	4	4093	2975	72.685074	281	6.8653798	837	20.449547
2-10403	34509	272	2	918	459	50	58	6.3180828	401	43.681915
2-10423	34	10	4	1468	1390	94.686653	77	5.2452316	1	6.8119891E-2
2-10454	71	10	4	3649	3435	94.135376	208	5.700192	6	0.16442861
2-10482	878	97	4	1186	811	68.381111	88	7.419899	287	24.198988
2-10486	101	11	4	3598	3332	92.607002	261	7.2540298	5	0.13896608
2-10488	725	34	4	1570	1419	90.382164	41	2.611465	110	7.0063696
2-10489	87	11	3	3126	2671	85.444656	433	13.851568	22	0.70377481
2-10490	70	10	4	1471	1392	94.629501	76	5.1665535	3	0.20394291
2-10560	86	10	1	877	823	93.842644	47	5.359179	7	0.79817557
2-10563	110	10	3	2189	2062	94.198265	119	5.4362721	8	0.3654637
2-10567	71	10	4	3507	3250	92.671799	250	7.1286001	7	0.1996008
2-10577	79	11	2	3745	3267	87.236313	466	12.443258	12	0.32042724
2-10580	75	10	4	3776	3535	93.617584	231	6.1175847	10	0.26483053
2-10581	904	42	3	1606	1373	85.491905	95	5.9153175	138	8.5927773
2-10584	74	10	4	3267	3115	95.34742	148	4.5301499	4	0.12243649
2-10594	283	11	4	3340	3052	91.377243	262	7.8443117	26	0.77844316
2-10598	853	73	4	1966	1521	77.365204	159	8.0874872	286	14.547305
2-10600	79	11	4	2959	2516	85.028725	440	14.869888	3	0.1013856
2-10634	77	11	3	1981	1852	93.488136	125	6.3099442	4	0.20191823
2-10642	25	10	4	1743	1624	93.172691	119	6.8273091	0	0
2-10644	69	11	4	3680	3423	93.016304	254	6.902174	3	8.1521735E-2
2-10647	24	10	4	1399	1307	93.423874	92	6.5761261	0	0
2-10657	33	11	4	1756	1600	91.116173	153	8.7129841	3	0.17084283
2-10671	83	10	3	3414	3172	92.911545	228	6.6783829	14	0.41007614
2-10681	183	11	4	3700	3308	89.405403	390	10.540541	2	5.4054055E-2
2-10682	28	10	4	2733	2555	93.487015	178	6.512989	0	0
2-10684	76	11	4	1696	1576	92.92453	113	6.6627359	7	0.41273585
2-10685	280	13	4	1416	1318	93.079094	76	5.3672318	22	1.5536723
2-10700	2328	273	0	2545	1470	57.760315	173	6.7976422	902	35.442043
2-10701	25	11	4	1815	1650	90.909096	165	9.090909	0	0
2-1074	92	11	4	2963	2753	92.91259	196	6.6149178	14	0.47249407
2-1085	35	10	4	3996	3820	95.595596	174	4.3543544	2	0.05005005
2-1137	62	11	4	1490	1397	93.758385	86	5.771812	7	0.46979865
2-11475	279	12	4	3423	3106	90.73912	282	8.2383871	35	1.0224949
2-11476	72	10	2	3215	2981	92.721619	226	7.0295491	8	0.24883358
2-11704	69	11	1	3330	2998	90.030029	324	9.7297297	8	0.24024025
2-11705	107	11	1	3450	3180	92.173912	247	7.15942	23	0.66666669
2-1192	34	11	4	1481	1374	92.775154	105	7.0898042	2	0.13504389
2-1222	183	11	4	1207	1127	93.372002	78	6.4623036	2	0.16570009
2-1230	21	11	5	1489	1367	91.80658	122	8.1934185	0	0
2-1236	189	11	4	3278	2983	91.00061	293	8.9383774	2	6.1012812E-2
2-1254	76	11	4	2645	2354	88.998108	285	10.775047	6	0.2268431
2-132	49	10	1	1609	1536	95.46302	68	4.2262273	5	0.31075203
2-1328	108	10	2	1715	1601	93.352768	109	6.3556852	5	0.29154521
2-1341	55723	44413	48	1863	0	0	0	0	1863	100
2-1345	281	12	0	1686	1567	92.941872	94	5.575326	25	1.4827995
2-1346	73	10	4	1476	1381	93.56369	88	5.9620595	7	0.47425473
2-1347	98	11	5	896	822	91.741074	67	7.4776783	7	0.78125
2-1353	67	10	4	3441	3230	93.868057	204	5.9285092	7	0.20342924
2-1361	66	10	4	3443	3207	93.145515	232	6.7383094	4	0.11617775
2-1370	24	10	4	1460	1375	94.178078	85	5.821918	0	0
2-1379	79	11	4	1500	1331	88.73333	164	10.933333	5	0.33333334
2-1381	71	10	4	1614	1529	94.733582	82	5.0805454	3	0.1858736
2-1386	81	11	4	3652	3348	91.675797	298	8.1599121	6	0.16429353
2-1395	81	10	4	3760	3501	93.111702	240	6.3829789	19	0.50531912
2-143	77	10	1	2342	2211	94.406494	126	5.3800168	5	0.21349274
2-1431	93	11	1	3344	2907	86.931816	425	12.70933	12	0.35885167
2-1447	183	11	4	3348	3097	92.502991	233	6.9593787	18	0.53763443
2-1476	22	10	4	1474	1382	93.758484	92	6.2415199	0	0
2-149	100	11	4	1717	1584	92.253929	123	7.1636572	10	0.58241117
2-1495	282	12	4	1485	1388	93.468018	77	5.185185	20	1.3468013
2-1503	79	11	4	1704	1582	92.84037	119	6.9835677	3	0.17605634
2-1538	29	10	4	988	923	93.421051	65	6.5789475	0	0
2-1571	24	10	4	1495	1402	93.779266	93	6.2207355	0	0
2-160	72	10	4	843	796	94.424667	45	5.3380785	2	0.23724793
2-1610	106	10	4	3278	3077	93.868217	192	5.8572302	9	0.27455768
2-1614	67	11	4	1435	1316	91.707321	109	7.5958185	10	0.69686413
2-1622	21	10	2	1685	1587	94.183975	98	5.8160238	0	0
2-1624	505	44	4	1608	868	53.980099	227	14.116916	513	31.902985
2-1636	255	12	4	1874	1711	91.302025	135	7.2038422	28	1.4941303
2-1653	27	10	4	1523	1456	95.600792	67	4.3992119	0	0
2-1663	34	10	4	4015	3776	94.047318	236	5.8779573	3	7.4719802E-2
2-1681	64	10	4	1602	1491	93.071159	107	6.6791511	4	0.24968788
2-1685	60	11	4	1770	1650	93.220345	115	6.4971752	5	0.28248587
2-1716	74	11	5	892	815	91.367714	72	8.0717487	5	0.56053811
2-17394	57	10	3	3678	3465	94.208809	207	5.6280589	6	0.16313213
2-17403	273	11	4	3176	2987	94.049118	167	5.2581863	22	0.6926952
2-17405	76	11	4	3006	2784	92.614769	217	7.2188959	5	0.166334
2-17407	80	11	0	3139	2837	90.379105	291	9.2704687	11	0.35043007
2-17440	23	10	4	692	644	93.063583	48	6.9364161	0	0
2-17465	58	10	4	3151	2945	93.462395	201	6.3789272	5	0.15867978
2-17468	60	10	4	2813	2627	93.38784	180	6.3988628	6	0.2132954
2-1747	51595	37	3	1886	1797	95.281013	88	4.6659598	1	5.3022273E-2
2-17496	488	14	4	3245	3000	92.449921	178	5.4853621	67	2.0647149
2-17536	76	10	4	3000	2814	93.800003	182	6.0666666	4	0.13333333
2-1773	33	10	3	1504	1403	93.284576	100	6.6489363	1	6.6489361E-2
2-1782	13	8	2	3	3	100	0	0	0	0
2-1801	182	11	4	3278	3038	92.678467	225	6.8639412	15	0.45759609
2-1802	102	10	4	3128	2934	93.797951	185	5.9143224	9	0.28772378
2-1803	93	11	4	3412	3196	93.669403	201	5.8909731	15	0.43962485
2-181	77	10	4	3814	3576	93.759834	230	6.0304141	8	0.20975354
2-1825	91	11	4	2944	2691	91.40625	238	8.084239	15	0.50951087
2-1830	23	10	2	3011	2821	93.689804	190	6.3101964	0	0
2-1840	1026	63	4	3272	2497	76.314178	336	10.268949	439	13.41687
2-1842	274	11	1	3533	3280	92.838951	234	6.6232667	19	0.5377866
2-1846	65	10	4	3858	3596	93.208916	254	6.5837221	8	0.20736133
2-1853	104	10	1	2862	2659	92.907059	193	6.743536	10	0.349406
2-1860	28	10	4	3197	3004	93.963089	193	6.0369096	0	0
2-187	13	12	11	3	3	100	0	0	0	0
2-1874	115	10	4	3350	3122	93.194031	217	6.4776125	11	0.3283582
2-188	94	11	4	1675	1569	93.671646	98	5.8507462	8	0.47761193
2-189	99	11	4	3064	2741	89.458229	310	10.117494	13	0.42428198
2-1890	66	10	2	3621	3369	93.040596	243	6.7108536	9	0.24855013
2-1896	28836	8089	4	1813	1064	58.687256	96	5.2950912	653	36.017651
2-1899	3812	352	1	1626	1281	78.782288	71	4.3665433	274	16.85117
2-1914	61	11	4	3158	2867	90.785309	281	8.898037	10	0.31665611
2-1918	72	11	4	3930	3644	92.722649	265	6.7430029	21	0.53435111
2-192	62	10	4	3447	3236	93.878731	203	5.8891788	8	0.23208587
2-193	105	10	3	3949	3735	94.58091	197	4.9886045	17	0.43048874
2-1939	35	10	4	3460	3204	92.601158	254	7.3410406	2	5.7803467E-2
2-1951	272	12	4	3583	3265	91.124756	288	8.0379572	30	0.83728719
2-1970	100	11	4	3198	2907	90.900566	271	8.4740458	20	0.62539089
2-1990	38	10	4	3611	3415	94.572136	191	5.2893934	5	0.13846581
2-1991	657	35	4	3850	2777	72.129868	354	9.1948051	719	18.675323
2-200	78	11	4	3867	3600	93.095421	253	6.5425396	14	0.36203775
2-2014	70	10	0	3305	3107	94.009079	194	5.869894	4	0.12102874
2-2015	79	11	4	3210	3005	93.613708	199	6.1993771	6	0.18691589
2-2021	70	10	4	3456	3210	92.881943	242	7.002315	4	0.11574074
2-2025	108	11	1	3243	3007	92.722786	217	6.6913352	19	0.5858773
2-2026	913	45	2	3748	1829	48.799358	508	13.553895	1411	37.646744
2-203	45	10	4	1416	1331	93.997177	84	5.9322033	1	7.0621468E-2
2-2030	21	10	0	2864	2667	93.121513	197	6.8784914	0	0
2-2034	87	11	4	3892	3613	92.831451	276	7.0914693	3	7.7081189E-2
2-2044	72	10	4	2369	2239	94.512451	120	5.0654283	10	0.42211902
2-2049	25	10	4	1392	1301	93.462646	91	6.5373564	0	0
2-2054	40	10	2	3592	3355	93.402008	236	6.5701561	1	2.7839644E-2
2-2075	52	11	4	3334	2926	87.762444	404	12.117577	4	0.119976
2-2120	75	11	4	1652	1541	93.280869	99	5.9927359	12	0.72639227
2-2121	51	10	4	1582	1485	93.868523	95	6.0050569	2	0.12642226
2-2130	110	11	4	1968	1821	92.530487	136	6.9105692	11	0.55894309
2-215	27	10	4	3081	2867	93.054207	214	6.945797	0	0
