VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10001	35	10	5	992	932	93.951614	59	5.9475803	1	0.10080644
2-10005	87	11	3	1602	1479	92.322098	113	7.0536828	10	0.62421978
2-1011	59	11	4	1875	1735	92.533333	125	6.666667	15	0.80000001
2-1022	21	10	4	945	891	94.285713	54	5.7142859	0	0
2-10336	2821	176	3	3482	2891	83.026993	226	6.4905224	365	10.482481
2-10343	56	11	4	1155	1074	92.987015	78	6.7532463	3	0.25974026
2-10345	189	11	4	3545	3263	92.045135	247	6.9675603	35	0.98730606
2-10356	270	11	3	3086	2854	92.482178	203	6.5780945	29	0.93972778
2-10359	108	11	4	1309	1204	91.978607	96	7.3338428	9	0.68754774
2-10369	172	20	4	1754	1287	73.375145	201	11.459521	266	15.165337
2-10370	70	11	1	3236	2762	85.352287	454	14.029667	20	0.618047
2-10375	1081	32	3	2999	2678	89.296432	172	5.7352448	149	4.9683228
2-10376	58	11	4	1759	1583	89.994316	159	9.0392265	17	0.9664582
2-10380	65	10	2	1514	1402	92.602379	103	6.8031707	9	0.59445179
2-10383	1025	151	2	804	499	62.064678	49	6.0945272	256	31.840796
2-10384	81	11	4	1814	1686	92.943771	113	6.2293277	15	0.82690185
2-10393	93	10	3	3425	3207	93.635033	201	5.8686128	17	0.49635038
2-10398	78	11	4	3853	3602	93.485596	232	6.0212822	19	0.49312228
2-10403	846	281	5	170	55	32.352943	20	11.764706	95	55.882351
2-10423	71	11	4	2239	2076	92.719963	147	6.5654306	16	0.71460474
2-10454	53	10	4	3405	3140	92.217323	257	7.5477242	8	0.23494861
2-10482	17295	1281	3	1005	881	87.66169	48	4.7761192	76	7.5621886
2-10486	51	11	3	3034	2831	93.309166	191	6.2953196	12	0.39551747
2-10488	63	10	3	1658	1559	94.028946	89	5.3679132	10	0.6031363
2-10563	75	10	4	1554	1477	95.045052	75	4.8262548	2	0.12870014
2-10567	67	11	4	2733	2508	91.767288	209	7.6472735	16	0.58543724
2-10577	72	11	4	3861	3588	92.929291	265	6.8635068	8	0.2072002
2-10580	103	11	4	1007	944	93.743797	56	5.5610723	7	0.69513404
2-10584	60	10	4	3187	2999	94.101036	174	5.4596801	14	0.43928459
2-10594	99	11	4	3170	2913	91.892746	236	7.4447951	21	0.66246057
2-10598	77	11	4	1756	1618	92.141228	129	7.346241	9	0.51252848
2-10600	36	11	4	1059	974	91.973564	82	7.7431536	3	0.28328612
2-10604	52	10	4	1838	1706	92.818275	129	7.0184984	3	0.1632209
2-10611	30	10	4	1494	1373	91.90094	121	8.0990629	0	0
2-10632	78	11	4	1397	1288	92.197571	101	7.2297783	8	0.57265568
2-10634	956	26	4	2406	2125	88.320862	151	6.2759767	130	5.4031587
2-10636	699	22	2	2495	2231	89.418839	190	7.6152301	74	2.9659319
2-10657	292	11	2	2908	2637	90.680878	252	8.6657495	19	0.65337002
2-10671	37	10	4	1556	1493	95.951157	62	3.9845757	1	6.4267352E-2
2-10679	288	38	4	1725	791	45.855072	264	15.304348	670	38.84058
2-10681	67	10	2	3598	3356	93.27404	235	6.5314064	7	0.19455253
2-10682	62	10	4	2906	2692	92.635925	208	7.1576052	6	0.20646937
2-10684	109	11	4	1436	1327	92.409477	98	6.824513	11	0.76601672
2-10685	119	11	4	1349	1267	93.921425	77	5.707932	5	0.37064493
2-10700	1599	343	4	626	224	35.782749	50	7.9872208	352	56.230034
2-10701	32	10	1	598	563	94.147156	34	5.6856189	1	0.16722408
2-1074	196	11	3	3388	3132	92.443916	240	7.0838251	16	0.47225499
2-1085	60	11	4	4149	3869	93.251381	244	5.8809352	36	0.867679
2-1137	82	10	4	1429	1330	93.072083	95	6.6480055	4	0.27991602
2-11475	2875	125	3	3176	2765	87.059196	217	6.8324938	194	6.1083121
2-11476	62	11	3	3304	3031	91.737289	254	7.6876512	19	0.57506055
2-11705	1825	11	2	2975	2791	93.815125	176	5.915966	8	0.26890758
2-1192	105	10	4	1591	1468	92.269012	122	7.6681333	1	6.2853552E-2
2-1236	52	11	4	3132	2909	92.879951	211	6.7369094	12	0.38314176
2-1254	83	11	4	3342	3058	91.50209	267	7.9892278	17	0.50867742
2-132	36	10	4	1645	1536	93.373856	108	6.5653496	1	6.0790271E-2
2-1328	56	11	4	827	755	91.293839	70	8.4643288	2	0.24183798
2-1345	280	13	4	1969	1802	91.518539	125	6.3484006	42	2.1330624
2-1347	75	11	4	3257	2829	86.85907	397	12.189131	31	0.95179611
2-1353	79	11	4	3082	2804	90.979889	266	8.6307592	12	0.38935757
2-1370	101	11	4	1481	1354	91.424713	110	7.4274139	17	1.147873
2-1375	39	10	4	3293	3054	92.74218	237	7.1970849	2	0.06073489
2-1379	853	16	4	1455	1341	92.164948	87	5.9793816	27	1.8556701
2-1381	69	11	2	1806	1661	91.971207	133	7.3643408	12	0.66445184
2-1386	33	10	4	1107	1036	93.586273	70	6.3233962	1	9.0334237E-2
2-1387	53284	9902	4	607	259	42.668865	5	0.82372326	343	56.507416
2-1395	67	11	4	2767	2539	91.760025	209	7.5533071	19	0.68666428
2-143	81	10	2	3174	2949	92.911156	214	6.742281	11	0.34656584
2-1431	856	47	4	3498	2875	82.189819	291	8.3190393	332	9.4911385
2-1444	1689	410	5	1573	361	22.949778	94	5.9758425	1118	71.074379
2-1447	42	10	4	2996	2798	93.39119	195	6.5086784	3	0.10013351
2-149	5573	1112	5	3083	245	7.946805	215	6.9737272	2623	85.079468
2-1495	99	11	4	2265	2064	91.125832	190	8.3885212	11	0.4856512
2-1503	36	10	4	1415	1316	93.003532	97	6.8551235	2	0.14134276
2-1538	51	11	4	1432	1318	92.039108	110	7.6815643	4	0.2793296
2-160	79	11	4	1537	1408	91.607025	121	7.8724785	8	0.52049446
2-1610	99	11	4	4069	3753	92.233963	283	6.9550261	33	0.81101006
2-1614	73	11	5	1616	1462	90.470299	142	8.7871294	12	0.74257427
2-1618	56	11	4	790	735	93.037971	51	6.4556966	4	0.50632912
2-1622	51	10	2	1574	1451	92.185516	120	7.6238885	3	0.19059721
2-1624	87	11	4	390	358	91.794876	28	7.1794877	4	1.0256411
2-1636	104	11	4	3413	3063	89.745094	324	9.4931145	26	0.76179314
2-1681	278	12	4	1523	1384	90.873276	111	7.2882466	28	1.8384768
2-1685	32	10	4	1644	1540	93.673965	102	6.2043796	2	0.1216545
2-1687	55	10	4	1445	1356	93.840828	83	5.7439446	6	0.41522491
2-1694	182	11	4	3335	3035	91.004494	275	8.2458773	25	0.74962515
2-1716	38	11	4	2752	2553	92.768898	190	6.9040699	9	0.32703489
2-1723	74	11	4	2859	2612	91.360619	240	8.3945436	7	0.24484086
2-17394	102	11	4	3052	2762	90.498039	272	8.9121885	18	0.58977723
2-17403	62	11	1	1344	1213	90.252975	118	8.7797623	13	0.96726191
2-17405	110	11	4	2876	2666	92.698196	194	6.7454801	16	0.55632824
2-17440	54	12	4	2461	2060	83.705811	390	15.847217	11	0.44697276
2-17465	77	11	4	3447	3105	90.078331	320	9.2834349	22	0.63823617
2-17468	181	11	4	3437	3161	91.969742	231	6.7209773	45	1.3092813
2-1747	74	11	4	509	467	91.74852	33	6.4833007	9	1.7681729
2-17496	57	11	4	3036	2707	89.163376	316	10.408432	13	0.42819497
2-1773	55	10	4	3144	2923	92.970741	213	6.7748094	8	0.25445291
2-1779	72	10	3	3559	3309	92.975555	234	6.5748801	16	0.44956449
2-1782	104	11	4	3543	3307	93.338982	214	6.0400791	22	0.62094271
2-1801	3361	128	4	3433	1952	56.859886	378	11.010778	1103	32.129333
2-1802	112	11	4	3296	2896	87.864075	363	11.01335	37	1.1225728
2-1803	104	11	4	2734	2537	92.794441	183	6.6934891	14	0.51207018
2-181	89	11	3	3225	2749	85.240311	466	14.449613	10	0.31007752
2-1825	193	12	4	3337	2898	86.844467	388	11.62721	51	1.5283189
2-1830	95	11	3	1514	1385	91.479523	118	7.7939234	11	0.72655219
2-1840	1095	121	4	2972	1833	61.675636	291	9.7913857	848	28.532976
2-1842	73	11	2	1972	1843	93.45842	112	5.679513	17	0.86206895
2-1846	198	12	4	3539	3159	89.262505	309	8.7312803	71	2.0062165
2-1853	114	11	3	3467	3101	89.443321	329	9.4894724	37	1.0672051
2-1860	72	10	4	3518	3308	94.030701	195	5.542922	15	0.42637861
2-188	78	10	4	3502	3274	93.489433	219	6.2535696	9	0.25699601
2-189	59	11	4	1417	1292	91.178551	115	8.115737	10	0.70571631
2-1890	306	12	4	3802	3501	92.083115	244	6.4176745	57	1.499211
2-1896	368	13	4	3452	3098	89.745071	304	8.806489	50	1.4484357
2-1899	59	11	4	4081	3785	92.74688	280	6.861063	16	0.39206079
2-1914	108	11	4	3014	2738	90.842735	245	8.1287327	31	1.0285335
2-1918	95	10	2	928	858	92.456894	62	6.6810346	8	0.86206895
2-193	30	10	4	1461	1375	94.113617	86	5.8863792	0	0
2-1939	80	11	4	3320	3043	91.656624	263	7.9216866	14	0.42168674
2-195	41	10	4	3534	3299	93.350311	230	6.5082059	5	0.14148274
2-1951	96	11	4	3167	2924	92.327126	230	7.262393	13	0.41048312
2-1970	67	11	4	886	819	92.43792	62	6.9977427	5	0.56433409
2-1990	278	12	4	3086	2801	90.76474	229	7.420609	56	1.8146468
