VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
3-10353	63032	32296	-5	3069	521	16.976213	4	0.13033561	2544	82.893448
3-10368	63067	32904	-6	2848	465	16.327248	5	0.1755618	2378	83.497192
3-10382	62588	30032	-4	3128	710	22.69821	8	0.25575447	2410	77.046036
3-10388	62925	28681	-5	3074	718	23.357189	12	0.39037085	2344	76.252441
3-10389	63039	29704	-5	2886	601	20.824671	4	0.13860014	2281	79.036728
3-10399	63050	29538	-5	3237	942	29.101021	19	0.58696324	2276	70.312019
3-10435	63031	28262	-5	3550	984	27.718309	33	0.92957747	2533	71.352112
3-10562	63040	28554	-5	3265	1068	32.710567	33	1.0107198	2164	66.278717
3-10589	63064	30844	-6	2991	505	16.883986	38	1.2704781	2448	81.845535
3-10593	62650	29002	-5	3374	828	24.540606	24	0.71132189	2522	74.748077
3-10625	63070	30669	-9	3368	782	23.218527	22	0.65320665	2564	76.128265
3-10631	63038	28331	-5	3320	918	27.650604	27	0.81325305	2375	71.53614
3-10643	63036	31530	-8	2733	799	29.235273	16	0.58543724	1918	70.179291
3-10651	63036	28685	-6	3348	958	28.614098	18	0.53763443	2372	70.848267
3-10652	63055	28180	-6	3170	926	29.211357	18	0.56782335	2226	70.220825
3-10654	61525	30718	-6	3300	681	20.636364	13	0.39393938	2606	78.969696
3-10687	63069	28788	-7	3779	965	25.535854	11	0.29108229	2803	74.173065
3-10689	63044	28693	-6	3240	1016	31.358025	11	0.33950618	2213	68.302467
3-10694	63070	30197	-4	3310	699	21.117825	60	1.8126888	2551	77.069489
3-10699	63055	29188	-6	3288	803	24.42214	22	0.66909975	2463	74.90876
3-111	63070	38610	-4	1828	393	21.498907	9	0.49234134	1426	78.008751
3-118	62478	29451	-5	2806	945	33.677834	23	0.81967211	1838	65.502495
3-125	62235	29897	-5	3312	734	22.161835	9	0.27173913	2569	77.566429
3-126	63059	28841	-6	3571	913	25.567066	19	0.53206384	2639	73.900864
3-1283	63065	28970	-6	3309	779	23.541855	30	0.9066183	2500	75.551529
3-1423	63058	28975	-5	3154	959	30.405834	24	0.76093853	2171	68.833229
3-1502	63056	38651	-5	1726	420	24.333719	4	0.2317497	1302	75.434532
3-1569	63065	41681	-4	1845	282	15.284554	3	0.16260162	1560	84.552849
3-1689	61696	29260	-5	3223	703	21.811977	14	0.43437794	2506	77.753647
3-1692	63025	31075	-6	3233	605	18.71327	11	0.34024125	2617	80.946487
3-1713	63060	28397	-6	3397	1032	30.379745	15	0.44156611	2350	69.178688
3-1743	63058	42113	-4	1764	166	9.4104309	3	0.17006803	1595	90.419502
3-1748	63286	31614	-4	3050	465	15.245901	41	1.3442622	2544	83.409836
3-1776	63110	29992	-5	3063	612	19.980412	82	2.677114	2369	77.342476
3-1808	63065	28989	-6	3565	1038	29.116409	17	0.47685835	2510	70.406738
3-1848	63066	27086	-5	3601	1267	35.184669	20	0.55540133	2314	64.259926
3-186	63040	31589	-5	3295	626	18.998484	15	0.45523521	2654	80.54628
3-1875	62884	29917	-5	3106	813	26.175144	9	0.28976175	2284	73.535088
3-1877	62476	29112	-6	3463	904	26.104534	20	0.57753396	2539	73.317932
3-1878	63063	28129	-5	3598	1014	28.182325	29	0.80600333	2555	71.011673
3-1897	63061	35120	-6	1626	499	30.688807	9	0.55350554	1118	68.75769
3-190	63040	40605	-2	1765	259	14.674221	4	0.2266289	1502	85.099152
3-1942	63066	42573	-4	1910	216	11.3089	4	0.20942408	1690	88.481674
3-1949	63062	29913	-6	3345	875	26.158445	12	0.35874438	2458	73.482811
3-1985	61504	28182	-5	3840	1130	29.427084	17	0.44270834	2693	70.130211
3-1989	63056	28985	-5	3285	1099	33.455097	20	0.60882801	2166	65.936073
3-2047	62769	39711	-3	1769	372	21.02883	4	0.22611646	1393	78.745056
3-2070	63069	29729	-6	3370	869	25.786348	24	0.71216619	2477	73.501488
3-2128	63039	39368	-4	1666	335	20.108042	4	0.24009603	1327	79.651863
3-2144	63046	29290	-5	2942	823	27.974167	14	0.47586676	2105	71.549965
3-2156	63036	30223	-5	3460	907	26.213873	10	0.28901732	2543	73.497108
3-22	63183	30337	-6	3306	234	7.0780396	50	1.5124017	3022	91.409561
3-2228	63029	32381	-5	3239	631	19.481321	9	0.27786353	2599	80.240814
3-2259	63060	27546	-7	3599	1078	29.952765	18	0.50013894	2503	69.547096
3-2341	63044	28596	-5	3555	1041	29.282701	15	0.42194092	2499	70.295357
3-2357	63049	29763	-5	3192	910	28.50877	15	0.46992478	2267	71.021301
3-2359	63043	30759	-5	3244	763	23.520346	15	0.46239212	2466	76.017258
3-2450	2612	2553	2494	2	0	0	0	0	2	100
3-2453	63049	28155	-5	3558	952	26.756605	30	0.84317029	2576	72.400223
3-2459	63043	28590	-7	3653	1082	29.619492	25	0.68436903	2546	69.696136
3-2466	63062	28273	-5	3793	1069	28.183496	13	0.34273663	2711	71.473763
3-2475	62219	32224	-4	3234	583	18.02721	42	1.2987013	2609	80.674088
3-2491	63037	31407	-4	3862	855	22.138788	11	0.28482652	2996	77.576385
3-2494	63042	29198	-5	3467	818	23.593885	12	0.34612057	2637	76.059998
3-2522	63055	27956	-6	3453	927	26.846222	24	0.6950478	2502	72.458733
3-2536	63060	45159	-4	1634	136	8.3231335	2	0.12239902	1496	91.554466
3-2544	61748	28695	-5	3257	817	25.084433	12	0.36843723	2428	74.547127
3-2549	63042	45188	-6	1411	103	7.2997875	2	0.14174344	1306	92.558464
3-2560	62842	39613	-5	1921	268	13.951068	7	0.36439356	1646	85.68454
3-2561	63056	28740	-4	3461	906	26.177406	18	0.52008086	2537	73.302513
3-2567	62454	39808	-4	1432	291	20.32123	5	0.34916201	1136	79.329613
3-2600	63018	30767	-4	3218	700	21.752642	20	0.62150407	2498	77.625854
3-2605	63056	38768	-4	1619	355	21.927114	1	6.1766524E-2	1263	78.011116
3-2621	63042	39651	-9	1699	286	16.833431	3	0.17657445	1410	82.989998
3-263	63046	29539	-6	3271	777	23.754204	31	0.94772243	2463	75.29808
3-2663	63061	27897	-4	3403	920	27.034967	24	0.7052601	2459	72.259773
3-2675	63056	28995	-5	3536	832	23.529411	14	0.39592764	2690	76.074661
3-2688	62801	36786	-5	1643	418	25.441265	5	0.30432135	1220	74.25441
3-2700	61510	29317	-6	3077	735	23.886902	33	1.0724732	2309	75.040627
3-2707	62691	29157	-5	3501	821	23.450443	7	0.19994287	2673	76.349617
3-2772	23042	19381	14825	446	0	0	0	0	446	100
3-2777	63069	29113	-5	3558	894	25.126474	17	0.47779652	2647	74.395729
