VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10001	103	6	-5	2968	2928	98.65229	34	1.1455525	6	0.20215632
2-10002	74	6	-8	3578	3511	98.127441	57	1.5930688	10	0.27948573
2-10005	80	5	-5	3614	3578	99.003876	28	0.77476478	8	0.22136138
2-1011	23	5	-6	1596	1583	99.185463	13	0.81453633	0	0
2-1022	54	5	-5	1423	1392	97.821503	25	1.7568518	6	0.42164442
2-10339	73	5	-5	3423	3376	98.626938	40	1.1685655	7	0.20449898
2-10345	74	5	-6	3202	3143	98.157402	56	1.748907	3	9.3691438E-2
2-10348	72	5	-7	2972	2911	97.94751	51	1.7160163	10	0.33647376
2-10358	79	6	-4	1197	1171	97.827904	17	1.4202172	9	0.75187969
2-10359	35	5	-8	3255	3221	98.955452	33	1.0138249	1	3.0721966E-2
2-10363	77	6	-5	3232	3167	97.988861	58	1.7945545	7	0.21658416
2-10370	67	6	-5	3614	3536	97.841728	70	1.9369119	8	0.22136138
2-10376	67	6	-5	2929	2886	98.531921	36	1.2290884	7	0.23898941
2-10380	684	13	-6	2971	2856	96.12925	40	1.346348	75	2.5244026
2-10384	97	6	-6	3666	3611	98.499725	35	0.95471907	20	0.54555374
2-10393	67	5	-6	3179	3141	98.804649	34	1.0695187	4	0.12582573
2-10403	73	6	-5	2822	2722	96.456413	94	3.330971	6	0.21261516
2-10423	882	16	-6	3160	3054	96.645569	31	0.98101264	75	2.3734176
2-10440	260	6	-5	2425	2392	98.639175	29	1.1958764	4	0.16494845
2-10454	75	6	-5	3180	3121	98.144653	47	1.4779874	12	0.3773585
2-10482	26	6	-8	2978	2871	96.406982	107	3.5930152	0	0
2-10486	71	6	-5	2975	2946	99.025208	20	0.67226893	9	0.30252099
2-10490	110	7	-5	1190	1119	94.033607	45	3.7815127	26	2.1848741
2-10492	78	6	-6	3816	3768	98.742142	40	1.048218	8	0.2096436
2-10560	69	5	-9	3146	3105	98.696754	33	1.048951	8	0.25429115
2-10563	62	6	-5	2804	2745	97.895859	55	1.9614836	4	0.14265336
2-10567	56	5	-5	1614	1589	98.451057	23	1.4250311	2	0.12391574
2-10570	25	5	-6	3054	3014	98.690239	40	1.3097577	0	0
2-10577	79	5	-5	3521	3486	99.005959	33	0.93723375	2	5.6802046E-2
2-10584	31	5	-5	1854	1834	98.921249	19	1.0248113	1	5.3937431E-2
2-10594	1996	39	-6	3601	2989	83.004723	170	4.720911	442	12.274368
2-10598	70	5	-8	1661	1643	98.916313	15	0.90307045	3	0.18061408
2-10600	51	5	-5	2898	2868	98.964806	23	0.79365087	7	0.24154589
2-10604	97	6	-4	1342	1328	98.956779	10	0.74515653	4	0.29806259
2-10611	65	5	-6	2937	2915	99.250938	16	0.54477358	6	0.20429011
2-10632	282	9	-5	3385	3129	92.437225	123	3.633678	133	3.9290991
2-10634	60	6	-5	3519	3482	98.948563	34	0.96618354	3	8.5251495E-2
2-10636	110	6	-5	3141	3088	98.312637	45	1.4326648	8	0.25469595
2-10644	75	6	-6	3781	3731	98.677597	42	1.1108172	8	0.21158424
2-10646	23	6	-6	3398	3365	99.028839	33	0.97115952	0	0
2-10660	86	5	-6	3200	3156	98.625	40	1.25	4	0.125
2-10671	276	7	-7	3917	3773	96.323715	92	2.3487363	52	1.3275466
2-10679	46	6	-5	3265	3187	97.611031	75	2.2970903	3	9.1883615E-2
2-10681	116	6	-5	3774	3723	98.648651	40	1.0598834	11	0.29146793
2-10682	73	6	-6	2704	2649	97.965973	52	1.923077	3	0.11094674
2-1085	80	5	-6	3579	3527	98.547081	40	1.1176306	12	0.33528918
2-11475	280	7	-5	3325	3231	97.172935	73	2.1954887	21	0.63157898
2-11476	31	6	-6	2727	2703	99.119911	23	0.84341764	1	3.6670335E-2
2-11704	79	6	-5	1801	1771	98.334259	18	0.99944472	12	0.66629648
2-11705	193	6	-6	3169	3114	98.264435	39	1.2306721	16	0.50489116
2-1192	61	5	-8	1347	1336	99.183365	10	0.74239051	1	7.4239053E-2
2-1222	1673	75	-6	3786	3130	82.673004	61	1.6111993	595	15.715796
2-1230	70	5	-6	1667	1653	99.160172	7	0.41991603	7	0.41991603
2-1341	71	5	-6	2983	2947	98.793159	31	1.0392222	5	0.16761649
2-1345	70	5	-5	3555	3508	98.677917	42	1.1814345	5	0.14064698
2-1346	72	6	-4	1532	1506	98.302872	23	1.5013055	3	0.19582245
2-1347	19	6	-5	1483	1459	98.381653	24	1.6183412	0	0
2-1353	58	5	-5	3624	3593	99.144592	26	0.71743929	5	0.13796909
2-1370	18	5	-6	830	822	99.036148	8	0.96385545	0	0
2-1387	4391	1400	-6	4322	420	9.7177229	29	0.67098564	3873	89.61129
2-143	77	5	-5	3677	3617	98.368233	43	1.1694316	17	0.46233344
2-1431	68	6	-5	3502	3441	98.258141	48	1.3706453	13	0.37121645
2-1447	110	6	-7	2039	1979	97.057381	29	1.4222658	31	1.5203531
2-149	91	6	-6	1449	1387	95.721184	49	3.3816423	13	0.89717042
2-1495	75	5	-6	2918	2892	99.108978	22	0.75394106	4	0.13708019
2-1571	60	6	-5	3198	3156	98.686676	37	1.1569731	5	0.15634772
2-160	18	5	-5	627	626	99.840508	1	0.15948963	0	0
2-1610	642	5	-8	3637	3614	99.367615	21	0.57739896	2	5.4990377E-2
2-1614	6	5	5	3	3	100	0	0	0	0
2-1618	75	5	-7	1516	1501	99.010559	12	0.79155678	3	0.19788919
2-1622	104	6	-5	1457	1430	98.146881	19	1.3040494	8	0.5490734
2-1624	75	5	-6	3800	3743	98.5	44	1.1578947	13	0.34210527
2-1653	90	5	-8	866	856	98.845268	5	0.57736719	5	0.57736719
2-1663	98	6	-6	3568	3511	98.402466	39	1.0930493	18	0.5044843
2-17074	864	18	-5	3726	3442	92.377884	88	2.3617821	196	5.2603326
2-17135	862	15	-6	3437	3246	94.442825	70	2.0366597	121	3.5205121
2-17137	153	8	-6	2852	2705	94.845726	43	1.5077139	104	3.6465638
2-17140	857	15	-5	3816	3481	91.221169	109	2.8563941	226	5.9224319
2-17147	224	13	-5	1797	1604	89.259872	42	2.3372288	151	8.402894
2-17153	863	27	-5	3490	3119	89.369621	75	2.1489973	296	8.4813747
2-17154	852	25	-6	1633	1449	88.732391	26	1.5921617	158	9.6754436
2-1716	67	5	-5	1550	1537	99.161293	11	0.70967746	2	0.12903227
2-17160	944	42	-6	4023	2939	73.054932	187	4.6482725	897	22.296793
2-17164	528	12	-6	3350	3111	92.865669	39	1.1641791	200	5.970149
2-17166	844	17	-6	3291	2987	90.762688	72	2.1877849	232	7.0495291
2-17171	346	11	-6	3674	3364	91.562332	99	2.6946106	211	5.7430596
2-17182	852	26	-6	1351	1229	90.96965	20	1.4803849	102	7.549963
2-17183	866	39	-7	1624	1411	86.884239	27	1.6625615	186	11.453201
2-17188	471	14	-6	3188	2870	90.025093	77	2.4153075	241	7.5595984
2-17192	860	40	-6	3501	3054	87.232224	49	1.3996001	398	11.368181
2-17194	226	10	-6	1724	1599	92.74942	36	2.0881672	89	5.1624131
2-17195	282	7	-6	3109	2980	95.850754	41	1.3187521	88	2.8304923
2-17203	858	22	-6	2569	2349	91.436356	45	1.7516544	175	6.8119893
2-17209	35	5	-6	660	657	99.545456	2	0.30303028	1	0.15151514
2-17394	65	5	-9	3412	3383	99.150055	26	0.76201642	3	8.7924972E-2
2-17396	262	6	-6	3060	3008	98.300652	30	0.98039222	22	0.71895427
2-17405	67	5	-6	2961	2933	99.054375	25	0.84430939	3	0.10131713
2-17407	97	6	-10	2865	2828	98.708549	31	1.0820245	6	0.20942408
2-17440	19	5	-6	2920	2896	99.178085	24	0.82191777	0	0
2-17465	277	6	-5	3092	3037	98.221222	40	1.2936611	15	0.48512289
2-17468	73	6	-5	3553	3498	98.452011	40	1.1258092	15	0.42217845
2-17496	78	5	-5	3504	3450	98.4589	47	1.3413242	7	0.1997717
2-17536	19	5	-6	2986	2960	99.129272	26	0.8707301	0	0
2-1768	64	5	-5	1541	1525	98.961708	13	0.84360802	3	0.19467878
2-1779	81	5	-6	1585	1572	99.17981	8	0.50473183	5	0.31545743
2-17985	867	29	-6	2098	1905	90.800766	27	1.2869399	166	7.9122977
2-17986	307	8	-5	3849	3687	95.791115	59	1.5328656	103	2.6760199
2-17988	152	7	-6	3743	3595	96.045952	79	2.1106064	69	1.8434411
2-17989	143	7	-5	1924	1849	96.101868	37	1.923077	38	1.9750521
2-17991	867	27	-6	3346	2966	88.643158	71	2.1219368	309	9.2349072
2-17997	464	10	-8	2463	2314	93.95047	41	1.6646366	108	4.3848968
2-18003	855	20	-6	3644	3321	91.136116	58	1.5916575	265	7.2722287
2-18009	36577	240	-7	944	882	93.432205	13	1.3771187	49	5.1906781
2-1801	144	11	-5	247	216	87.449394	10	4.048583	21	8.5020247
2-18013	223	8	-6	3756	3533	94.062836	101	2.6890309	122	3.2481365
2-18014	145	6	-7	1659	1628	98.131409	11	0.66305006	20	1.2055454
2-18017	48	5	-5	707	697	98.585579	6	0.84865636	4	0.56577086
2-1802	240	6	-6	2967	2912	98.146278	31	1.0448264	24	0.80889791
2-18022	249	8	-7	3090	2941	95.177994	53	1.7152103	96	3.1067963
2-18023	941	21	-5	3748	3316	88.473854	84	2.2411954	348	9.2849522
2-18026	852	16	-6	3934	3601	91.535339	82	2.0843925	251	6.3802748
2-18027	325	9	-6	3651	3447	94.412491	56	1.5338264	148	4.0536838
2-18028	218	8	-6	3812	3614	94.805878	121	3.1741869	77	2.019937
2-18029	937	21	-6	3872	3588	92.665291	32	0.82644624	252	6.5082645
2-1803	70	5	-9	3237	3207	99.073212	28	0.86499846	2	6.1785605E-2
2-18032	43	5	-6	3177	3153	99.244568	19	0.59804845	5	0.15738118
2-18036	491	10	-7	2985	2817	94.371864	45	1.5075377	123	4.1206026
2-18039	276	12	-6	2607	2363	90.640579	47	1.8028386	197	7.5565786
2-18053	160	8	-6	3362	3171	94.318863	86	2.558001	105	3.1231411
2-1840	1401	225	-6	3281	1692	51.569641	89	2.7125876	1500	45.71777
2-1842	866	15	-6	4165	3892	93.445381	122	2.9291718	151	3.6254504
2-1846	68	6	-5	3302	3191	96.638397	103	3.1193216	8	0.2422774
2-1853	75	6	-6	2736	2687	98.209068	44	1.6081872	5	0.18274854
2-1860	72	5	-9	2468	2430	98.460297	35	1.4181523	3	0.12155592
2-1874	173	6	-5	3442	3330	96.746078	87	2.5276	25	0.72632188
2-188	70	6	-5	1653	1639	99.153053	11	0.66545677	3	0.1814882
2-189	50	6	-5	1289	1262	97.905357	22	1.7067494	5	0.38789761
2-1899	251	11	-5	3281	2933	89.393478	108	3.2916796	240	7.3148432
2-1914	72	6	-5	2937	2877	97.9571	53	1.8045624	7	0.23833844
2-1918	90	6	-6	3406	3363	98.737518	27	0.79271877	16	0.46975926
2-193	27	5	-5	3417	3389	99.180565	28	0.81943226	0	0
2-1939	64	6	-6	2984	2904	97.319038	75	2.5134048	5	0.16756032
2-195	80	6	-5	2830	2773	97.985863	50	1.7667844	7	0.24734983
2-1951	88	5	-6	3606	3561	98.752083	38	1.0537993	7	0.19412091
2-1970	70	5	-7	1664	1643	98.737976	17	1.0216346	4	0.24038462
2-1991	162	6	-6	3224	3192	99.007446	23	0.71339953	9	0.27915633
2-200	94	6	-5	3721	3669	98.602524	42	1.1287289	10	0.26874495
2-2014	89	5	-6	3216	3172	98.631844	36	1.119403	8	0.24875621
2-2015	589	10	-5	3545	3372	95.119888	96	2.7080395	77	2.1720734
2-2026	842	11	-5	3593	3431	95.491234	86	2.393543	76	2.1152241
2-2030	178	6	-5	3505	3410	97.289589	65	1.8544936	30	0.85592008
2-2034	36	5	-6	1829	1804	98.633133	23	1.2575177	2	0.10934936
2-2044	840	34	-5	1096	963	87.864967	43	3.9233577	90	8.2116795
2-2054	20	5	-4	152	149	98.026314	3	1.9736841	0	0
2-2075	107	5	-5	3681	3626	98.505844	45	1.2224939	10	0.2716653
2-209	58	5	-7	3073	3026	98.470551	42	1.3667426	5	0.16270745
2-2094	27	5	-5	1416	1403	99.081924	13	0.91807908	0	0
2-2121	21	5	-5	1238	1230	99.353798	8	0.64620358	0	0
2-2130	31	6	-5	1463	1447	98.906357	15	1.0252905	1	6.8352699E-2
2-215	51	5	-5	1655	1629	98.429001	23	1.3897281	3	0.18126887
2-2163	914	33	-6	3584	3095	86.356026	172	4.7991071	317	8.8448658
2-2172	7058	1050	-4	2308	536	23.22357	68	2.9462738	1704	73.830154
2-2173	103	6	-5	1451	1426	98.277054	18	1.2405238	7	0.48242593
2-2182	1016	66	-5	1683	1433	85.145576	20	1.1883541	230	13.666073
2-2224	100	6	-6	3206	3151	98.284462	52	1.6219589	3	9.3574546E-2
2-224	40	5	-5	941	930	98.831032	10	1.0626992	1	0.10626993
2-227	97	6	-6	3898	3819	97.97332	57	1.4622884	22	0.56439203
2-2285	1262	153	-5	1882	1077	57.226353	82	4.3570671	723	38.41658
2-2288	76	5	-8	3352	3302	98.508354	41	1.2231504	9	0.26849642
2-2294	30974	23986	-1	766	27	3.5248041	3	0.3916449	736	96.083549
2-2295	1193	63	-6	3914	3172	81.042412	117	2.9892693	625	15.968318
2-2296	71	5	-9	3141	3096	98.567337	33	1.0506208	12	0.38204393
2-230	67	5	-5	1651	1640	99.33374	8	0.4845548	3	0.18170805
2-2310	76	6	-5	1448	1429	98.687843	16	1.1049724	3	0.20718232
2-2324	62	6	-7	1171	1153	98.462852	15	1.2809564	3	0.25619128
2-2368	73	6	-5	819	800	97.680099	16	1.9536021	3	0.36630037
2-2373	64	6	-6	1752	1724	98.401825	21	1.1986301	7	0.3995434
2-2375	1681	244	-6	1919	927	48.306408	76	3.9603961	916	47.733192
2-2380	71	5	-9	3508	3453	98.432152	50	1.4253136	5	0.14253135
2-2381	273	7	-4	1423	1392	97.821503	14	0.98383695	17	1.1946591
2-2384	64	6	-5	3443	3366	97.76358	67	1.9459773	10	0.29044437
2-2389	101	6	-6	3728	3655	98.041847	53	1.4216738	20	0.53648067
2-239	19	5	-5	1326	1309	98.717949	17	1.2820513	0	0
2-2398	282	8	-5	1353	1311	96.89579	23	1.6999261	19	1.4042867
2-2413	640	11	-5	2719	2629	96.689957	40	1.4711291	50	1.8389113
2-2432	270	6	-6	3645	3570	97.94239	52	1.4266119	23	0.63100135
2-2442	84	5	-5	1764	1726	97.845802	27	1.5306122	11	0.62358278
2-245	62	5	-7	1776	1756	98.873871	19	1.0698198	1	5.6306306E-2
2-2463	4	4	4	2	2	100	0	0	0	0
2-247	31	6	-6	1654	1633	98.730347	20	1.2091899	1	6.0459495E-2
2-2487	103	6	-8	3494	3409	97.567261	74	2.1179163	11	0.31482542
2-2499	116	6	-5	3406	3310	97.181442	62	1.8203171	34	0.99823838
2-2503	840	33	-9	367	316	86.103539	10	2.7247956	41	11.171662
2-2504	21	12	7	54	47	87.037041	7	12.962963	0	0
2-2509	1376	39	-5	1602	1509	94.194756	23	1.4357054	70	4.3695378
2-252	101	6	-6	3152	3078	97.652283	50	1.5862944	24	0.76142132
2-2529	91	6	-6	3075	3019	98.178864	37	1.203252	19	0.61788619
2-2568	102	5	-6	1636	1621	99.08313	8	0.48899758	7	0.42787287
2-257	54	6	-6	1485	1470	98.989899	13	0.87542087	2	0.13468012
2-2587	226	6	-5	3018	2957	97.978798	42	1.3916501	19	0.629556
2-2589	254	6	-5	3088	3027	98.024612	41	1.3277202	20	0.64766842
2-2598	7628	1138	-6	3313	1062	32.055538	43	1.2979174	2208	66.646545
2-2614	628	9	-7	3456	3378	97.743057	35	1.0127314	43	1.244213
2-26296	322	9	-6	1348	1258	93.323441	35	2.5964391	55	4.0801187
2-26497	41	4	-6	1601	1584	98.938164	15	0.93691444	2	0.12492193
2-26504	22728	487	-6	1619	1445	89.252625	25	1.5441631	149	9.2032118
2-26505	861	17	-7	3403	3148	92.506615	59	1.7337643	196	5.759624
2-26516	150	8	-6	1438	1355	94.228096	25	1.7385257	58	4.0333796
2-26520	219	8	-5	1963	1863	94.905762	21	1.0697912	79	4.0244522
2-26526	217	7	-6	3120	2995	95.993591	54	1.7307693	71	2.275641
2-26535	868	18	-7	2229	2093	93.898605	24	1.0767159	112	5.0246749
2-26538	863	13	-6	3358	3128	93.150688	43	1.2805241	187	5.5687909
2-26543	939	18	-6	3340	3094	92.634735	44	1.3173653	202	6.047904
2-26555	65	4	-6	3328	3299	99.128601	23	0.69110572	6	0.18028846
2-26558	870	19	-7	3386	3111	91.878326	51	1.506202	224	6.6154757
2-26573	145	9	-6	1440	1345	93.402779	17	1.1805556	78	5.4166665
2-26575	163	5	-7	2497	2457	98.398079	20	0.80096114	20	0.80096114
2-26578	367	18	-7	1515	1254	82.772278	71	4.6864686	190	12.541254
2-26587	459	15	-5	1522	1381	90.735878	31	2.0367937	110	7.2273321
2-26596	863	21	-6	3284	2984	90.864799	50	1.5225335	250	7.6126671
2-26598	52	5	-6	3134	3110	99.234207	17	0.54243779	7	0.22335674
2-26611	173	4	-7	3032	3002	99.010559	11	0.36279681	19	0.62664908
2-26614	1340	14	-5	3179	3036	95.501732	38	1.1953444	105	3.3029253
2-26624	861	56	-5	885	747	84.406784	19	2.1468925	119	13.446328
2-26635	859	16	-5	3715	3488	93.889633	52	1.3997308	175	4.7106323
2-26636	1547	20	-6	3472	3169	91.273041	67	1.9297235	236	6.7972345
2-26641	187	5	-7	2412	2381	98.71476	17	0.70480931	14	0.58043122
2-26645	453	12	-6	2453	2248	91.642883	40	1.6306565	165	6.7264571
2-26650	222	9	-6	1425	1341	94.105263	15	1.0526316	69	4.8421049
2-26651	63	5	-6	2983	2944	98.692589	28	0.93865234	11	0.36875629
2-26652	74	5	-6	3084	3054	99.027237	24	0.7782101	6	0.19455253
2-26664	854	24	-6	1463	1322	90.362267	23	1.5721122	118	8.0656185
2-26665	285	10	-6	1463	1369	93.574844	22	1.5037594	72	4.9213943
2-26669	859	25	-6	3404	3080	90.481789	65	1.9095182	259	7.6086955
2-26672	485	9	-5	3189	3041	95.359047	50	1.5678896	98	3.0730636
2-26674	60366	1945	-5	1162	935	80.464714	17	1.4629948	210	18.072289
2-26676	861	16	-6	3330	3100	93.093094	50	1.5015016	180	5.4054055
2-26678	517	13	-6	3464	3189	92.061203	62	1.7898383	213	6.1489606
2-26679	859	15	-6	3849	3641	94.596001	42	1.0911925	166	4.3128085
2-26682	863	23	-6	3423	3184	93.017822	51	1.4899211	188	5.4922581
2-26684	942	44	-6	2080	1827	87.83654	39	1.8750001	214	10.288462
