VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10001	276	11	1	3528	3234	91.666672	266	7.5396829	28	0.79365087
2-10002	83	10	1	3744	3481	92.975426	255	6.8108978	8	0.21367523
2-1011	56	10	1	1790	1674	93.519554	114	6.3687153	2	0.11173184
2-1022	92	11	4	3005	2745	91.347755	243	8.0865231	17	0.56572378
2-10339	104	11	2	2916	2684	92.043892	210	7.2016463	22	0.75445819
2-10343	32	10	4	1532	1417	92.493477	111	7.2454309	4	0.2610966
2-10348	72	10	4	2817	2611	92.687256	200	7.0997515	6	0.21299255
2-10356	77	10	4	3026	2794	92.333115	223	7.3694649	9	0.29742235
2-10358	61	10	4	3565	3298	92.510521	258	7.2370267	9	0.25245443
2-10359	77	11	2	2809	2565	91.313637	241	8.579566	3	0.10679957
2-10363	2519	86	4	3150	2643	83.904762	318	10.095238	189	6
2-10369	325	43	4	2457	881	35.856735	519	21.123322	1057	43.019943
2-10370	80	11	4	3593	3314	92.234901	268	7.4589477	11	0.30615085
2-10375	72	10	4	3007	2822	93.847687	180	5.9860325	5	0.16627868
2-10380	66	10	3	3596	3358	93.381538	234	6.5072308	4	0.1112347
2-10393	30	10	4	1651	1562	94.609329	89	5.3906722	0	0
2-10418	52	10	4	3377	3121	92.419312	252	7.4622445	4	0.11844833
2-10423	75	11	4	3262	2774	85.039856	463	14.193747	25	0.76640099
2-10440	80	11	4	1899	1770	93.206955	121	6.3717747	8	0.42127436
2-10454	74	12	4	2897	2429	83.84536	453	15.636866	15	0.51777703
2-10486	25	11	4	1916	1739	90.762001	177	9.2379961	0	0
2-10490	124	12	2	2123	1777	83.702309	304	14.319359	42	1.9783325
2-10492	25	10	2	3214	2990	93.030495	224	6.9695086	0	0
2-10563	86	10	4	3086	2871	93.033051	205	6.6429033	10	0.32404408
2-10567	276	12	4	1591	1415	88.937775	159	9.9937153	17	1.0685104
2-10570	29	10	4	3017	2834	93.934372	183	6.0656281	0	0
2-10577	69	11	4	3670	3358	91.498634	304	8.2833786	8	0.21798366
2-10580	100	10	1	2957	2742	92.729118	208	7.0341563	7	0.23672642
