VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10001	17288	2595	3	3047	2065	67.771576	140	4.5946832	842	27.633739
2-10002	15469	2066	4	3465	2397	69.17749	171	4.9350648	897	25.887445
2-10005	13236	2407	1	1659	968	58.348404	66	3.9783001	625	37.673298
2-1011	15084	7113	6	1129	82	7.2630644	13	1.1514615	1034	91.585472
2-1022	14570	1710	4	3139	2260	71.997452	134	4.2688751	745	23.733673
2-10336	31	11	4	710	647	91.126755	62	8.7323942	1	0.14084506
2-10339	17094	2294	4	3625	2548	70.28965	203	5.6000004	874	24.110346
2-10343	10272	1999	4	1422	795	55.907173	57	4.0084386	570	40.084389
2-10345	17347	2139	4	3202	2208	68.956902	178	5.5590258	816	25.484074
2-10348	9650	1632	4	1350	851	63.037037	39	2.8888888	460	34.074074
2-10356	15974	2140	4	3135	2174	69.346092	181	5.7735248	780	24.880383
2-10359	21733	2978	4	1831	741	40.469688	101	5.5161114	989	54.014198
2-10369	14017	1735	4	3241	1294	39.925949	342	10.552299	1605	49.521751
2-10370	16700	2324	4	3857	2638	68.395126	156	4.0445943	1063	27.560278
2-10375	13893	1619	4	3205	2308	72.012482	181	5.6474257	716	22.340094
2-10376	13319	1771	5	1430	857	59.930069	100	6.9930067	473	33.076923
2-10380	15244	2159	4	2935	1997	68.040886	125	4.2589436	813	27.700171
2-10384	16717	4465	1	1675	722	43.104477	36	2.1492536	917	54.746269
2-10393	17185	2365	4	3206	1923	59.981285	289	9.014348	994	31.004366
2-10398	16402	1922	4	3895	2148	55.147625	190	4.8780484	1557	39.974327
2-10403	11690	2278	4	1845	1045	56.639565	93	5.0406504	707	38.319786
2-10423	16537	2252	4	3569	2426	67.97422	195	5.4637151	948	26.562061
2-10454	17754	2129	4	3620	2502	69.11602	172	4.7513814	946	26.132595
2-10482	21517	3476	5	1707	204	11.95079	40	2.3432922	1463	85.705917
2-10486	18240	2237	4	3673	2572	70.024506	201	5.4723659	900	24.503132
2-10488	11849	83	4	814	751	92.260445	43	5.2825551	20	2.4570024
2-10489	13982	1398	4	3732	2698	72.293678	195	5.2250805	839	22.481243
2-10490	11909	20	4	2312	2159	93.382355	143	6.1851211	10	0.43252593
2-10560	31	10	4	841	799	95.005951	41	4.8751483	1	0.11890607
2-10563	17	9	5	84	82	97.619041	2	2.3809524	0	0
2-10567	16704	2176	4	3390	2363	69.705017	143	4.2182894	884	26.076694
2-10577	865	16	2	1808	1688	93.362831	87	4.8119469	33	1.8252213
2-10581	22929	3166	4	1697	950	55.98114	73	4.3017092	674	39.717148
2-10584	16013	2266	3	3852	2714	70.456902	136	3.5306334	1002	26.012463
2-10594	13844	1410	4	3356	2427	72.318237	166	4.9463649	763	22.735399
2-10598	14223	3819	4	1579	597	37.808739	57	3.6098797	925	58.581383
2-10600	17063	2168	1	3116	2139	68.645699	161	5.1668806	816	26.18742
2-10611	13069	4811	5	756	143	18.915344	21	2.7777779	592	78.306877
2-10632	15019	3971	4	1675	762	45.492535	64	3.8208954	849	50.686569
2-10634	13566	3253	1	1979	1025	51.793839	44	2.223345	910	45.982819
2-10635	13752	1268	4	3388	2500	73.789848	137	4.0436835	751	22.16647
2-10642	13558	4987	5	955	197	20.628271	37	3.8743455	721	75.497383
2-10644	14882	1792	4	3660	2571	70.245903	175	4.7814207	914	24.972677
2-10647	16520	3072	4	1646	875	53.159172	50	3.037667	721	43.803158
2-10657	11497	4636	6	707	130	18.387552	20	2.8288543	557	78.783592
2-10671	14250	1511	1	3305	2354	71.225418	200	6.0514374	751	22.723146
2-10681	16030	1653	1	3025	2209	73.024788	117	3.8677685	699	23.107437
2-10682	13848	1961	5	2690	1802	66.988846	194	7.2118959	694	25.799257
2-10684	10743	1431	4	1448	960	66.29834	65	4.4889503	423	29.212708
2-10685	25	10	4	703	664	94.452347	39	5.5476527	0	0
