VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10001	73	11	4	1841	1687	91.634979	151	8.2020645	3	0.16295493
2-10002	889	19	4	3361	3008	89.497169	273	8.1225824	80	2.380244
2-1011	73	11	4	1619	1494	92.279182	121	7.4737492	4	0.2470661
2-1022	79	11	4	2040	1873	91.813728	152	7.4509807	15	0.7352941
2-10336	1187	33	2	2801	2435	86.933235	211	7.5330243	155	5.5337381
2-10339	67	10	4	3155	2927	92.773376	225	7.131537	3	9.5087163E-2
2-10345	101	11	3	3219	2921	90.74247	284	8.8226156	14	0.43491769
2-10348	151	12	5	171	146	85.380119	24	14.035088	1	0.58479536
2-10356	29	11	4	2972	2725	91.689095	247	8.3109016	0	0
2-10359	40	10	3	3071	2849	92.77108	217	7.0661025	5	0.16281341
2-10363	57	11	4	2939	2636	89.690369	302	10.275604	1	3.4025177E-2
2-10369	363	40	5	1650	763	46.242424	247	14.969698	640	38.787876
2-10370	32	11	2	3557	3230	90.806862	325	9.1369133	2	5.6227155E-2
2-10375	827	11	1	2749	2487	90.469261	260	9.4579849	2	7.2753727E-2
2-10376	55	11	4	2727	2412	88.448845	312	11.441144	3	0.110011
2-10380	52	10	1	3050	2808	92.065575	240	7.8688526	2	6.5573767E-2
2-10393	75	11	4	3084	2848	92.347595	229	7.4254217	7	0.22697796
2-10423	43	11	1	3048	2802	91.929131	237	7.7755904	9	0.2952756
2-10454	30	10	4	3287	3112	94.675995	175	5.3240037	0	0
2-10482	51465	22527	5	3102	333	10.735009	78	2.5145066	2691	86.750481
2-10486	273	11	4	2957	2745	92.830566	191	6.4592495	21	0.71017921
2-10490	108	12	4	1466	1276	87.039566	160	10.914051	30	2.0463846
2-10567	73	11	0	2738	2356	86.04821	372	13.58656	10	0.36523008
2-10570	284	11	4	3077	2838	92.232689	234	7.6048098	5	0.16249594
2-10577	25	10	5	492	454	92.276421	38	7.7235775	0	0
2-10584	78	11	4	3460	3176	91.791908	273	7.890173	11	0.31791908
2-10594	3284	398	5	2786	957	34.350323	168	6.0301509	1661	59.61953
2-10598	74	11	4	1365	1247	91.355309	108	7.9120884	10	0.73260075
2-10600	40	11	4	2590	2346	90.579155	243	9.3822393	1	3.8610037E-2
2-10604	31	10	4	2900	2668	92	231	7.965517	1	3.4482758E-2
2-10632	80	11	4	3207	2902	90.489555	295	9.1986284	10	0.31181791
2-10636	27	10	4	3037	2793	91.965752	244	8.0342445	0	0
2-10642	78	11	4	3042	2731	89.776459	303	9.9605522	8	0.2629849
2-10646	87	11	2	3292	2937	89.216278	346	10.510328	9	0.27339005
2-10660	75	10	1	659	623	94.537178	32	4.8558421	4	0.60698026
2-10671	71	10	3	3552	3297	92.820946	247	6.9538288	8	0.22522523
2-10679	363	18	4	3070	2483	80.879478	316	10.293159	271	8.8273611
2-10681	67	11	2	3155	2890	91.600632	261	8.272583	4	0.12678288
2-10682	98	11	4	2785	2539	91.166969	236	8.4739676	10	0.35906643
2-10684	29	10	4	1502	1377	91.677765	125	8.322237	0	0
2-10700	28	10	1	990	936	94.545456	54	5.4545455	0	0
2-1085	107	10	4	3934	3692	93.848503	230	5.846467	12	0.30503306
2-11475	79	11	4	3071	2618	85.2491	446	14.522956	7	0.22793877
2-11476	25	10	5	362	345	95.303871	17	4.6961327	0	0
2-11704	84	10	1	1620	1518	93.703705	97	5.9876542	5	0.30864197
2-11705	172	12	5	3099	2719	87.737976	337	10.874475	43	1.3875444
2-1192	37	10	4	1565	1458	93.162941	104	6.6453671	3	0.19169329
2-1230	889	28	4	1724	1533	88.921112	135	7.8306265	56	3.2482598
2-1254	24	11	5	856	792	92.523369	64	7.4766355	0	0
2-132	30	11	4	1500	1346	89.73333	154	10.266666	0	0
2-1328	77	11	3	1614	1471	91.140022	139	8.6121445	4	0.24783148
2-1341	78	11	4	3492	3234	92.611679	249	7.1305842	9	0.25773194
2-1346	20	10	4	1339	1254	93.651978	85	6.3480206	0	0
2-1347	82	11	4	3654	3329	91.105637	320	8.7575254	5	0.13683634
2-1353	144	11	2	2652	2375	89.555054	246	9.2760181	31	1.1689291
2-1361	66	11	4	1976	1819	92.054657	151	7.6417007	6	0.30364373
2-1375	26	10	4	1705	1590	93.255135	115	6.7448683	0	0
2-1379	78	11	4	1234	1133	91.815231	98	7.9416528	3	0.24311183
2-1381	251	12	2	1699	1524	89.699821	161	9.4761629	14	0.82401407
2-1387	10672	2105	5	3703	238	6.4272208	54	1.4582771	3411	92.114502
2-1395	82	11	4	3039	2711	89.206978	317	10.431063	11	0.36196119
2-1431	20	11	3	409	371	90.709045	38	9.2909536	0	0
2-1447	55	11	4	1591	1472	92.520432	117	7.3538651	2	0.1257071
2-149	88	11	3	1424	1304	91.573036	105	7.3735952	15	1.0533708
2-160	71	10	4	1465	1361	92.901024	100	6.8259387	4	0.27303755
2-1610	79	10	1	3479	3233	92.929001	233	6.6973267	13	0.37367061
2-1614	55	11	1	1289	1152	89.371605	133	10.318076	4	0.31031808
2-1618	76	10	2	3652	3399	93.072289	246	6.7360349	7	0.1916758
