VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10001	87	11	4	3096	2834	91.537468	257	8.301034	5	0.16149871
2-10002	76	11	4	3197	2953	92.367844	236	7.3819203	8	0.2502346
2-1011	36	10	4	1668	1557	93.345329	109	6.5347724	2	0.11990408
2-10336	77	11	4	2685	2451	91.28492	228	8.4916201	6	0.22346368
2-10339	11006	898	2	3566	2714	76.107681	275	7.7117219	577	16.180593
2-10343	76	10	4	1565	1472	94.057503	90	5.7507987	3	0.19169329
2-10345	121	12	4	1659	1477	89.029541	155	9.3429775	27	1.6274863
2-10348	272	12	4	3076	2691	87.483749	358	11.638492	27	0.87776333
2-10356	72	11	4	2966	2724	91.840866	235	7.9231286	7	0.23600808
2-10358	82	11	4	3529	3253	92.179092	258	7.310853	18	0.51005954
2-10359	49	10	0	3133	2935	93.680176	195	6.2240663	3	9.5754869E-2
2-10363	202	11	4	3699	3413	92.268181	273	7.380373	13	0.35144633
2-10369	271	36	5	1709	868	50.789936	263	15.389116	578	33.82095
2-10370	89	11	2	2503	2322	92.768677	175	6.9916101	6	0.23971234
2-10375	93	11	4	3162	2916	92.220116	238	7.5268822	8	0.25300443
2-10376	100	11	4	1573	1439	91.481247	121	7.6923079	13	0.82644624
2-10380	81	10	4	4285	4019	93.792305	253	5.9043174	13	0.30338389
2-10384	272	11	4	3317	3042	91.709373	245	7.3861928	30	0.90443176
2-10393	63	11	4	3656	3366	92.067833	284	7.7680531	6	0.16411379
2-10418	56	10	4	3429	3198	93.263336	227	6.6200056	4	0.11665209
2-10423	620	16	2	3991	3599	90.177902	289	7.241293	103	2.5808067
2-10440	281	12	4	3149	2851	90.536674	258	8.1930771	40	1.2702446
2-10454	881	17	4	2959	2746	92.801628	178	6.0155458	35	1.182832
2-10486	83	10	4	3485	3240	92.969872	236	6.7718797	9	0.25824964
2-10490	97	11	4	1209	1046	86.517784	151	12.489661	12	0.9925558
2-10492	106	11	4	3619	3228	89.195915	378	10.444875	13	0.35921526
2-10563	79	11	4	3078	2764	89.798569	306	9.9415207	8	0.25990903
2-10567	75	10	0	1921	1784	92.868301	132	6.8714209	5	0.26028109
2-10570	77	10	4	3042	2826	92.899406	210	6.9033532	6	0.19723865
2-10577	77	10	4	2934	2719	92.672119	211	7.1915469	4	0.13633266
2-10580	86	10	2	2980	2741	91.979866	232	7.7852345	7	0.23489933
2-10584	103	10	0	3884	3666	94.38723	210	5.4067969	8	0.20597324
2-10594	852	61	2	3137	2333	74.370422	327	10.423972	477	15.20561
2-10598	53	11	5	1623	1479	91.127541	139	8.5643873	5	0.30807146
2-10600	55	11	1	2983	2690	90.177673	290	9.7217569	3	0.10056989
2-10604	52	10	1	764	709	92.801048	53	6.9371729	2	0.26178011
2-10611	33	10	4	1295	1205	93.050194	89	6.8725867	1	7.7220075E-2
2-10636	73	11	4	2999	2756	91.897293	237	7.9026341	6	0.20006669
2-10642	60	10	4	3506	3271	93.297211	231	6.5887051	4	0.11409014
2-10644	188	11	4	1386	1287	92.85714	86	6.204906	13	0.93795097
2-10646	79	11	4	3607	3332	92.375931	271	7.5131693	4	0.11089548
2-10671	207	11	4	3865	3522	91.125481	296	7.6584735	47	1.2160414
2-10682	131	11	5	2519	2159	85.708611	353	14.013497	7	0.27788806
2-10684	25	10	4	1380	1264	91.5942	116	8.405797	0	0
2-10700	1683	336	4	2272	746	32.834507	208	9.1549292	1318	58.010567
2-1074	22	11	4	1371	1274	92.924873	97	7.0751281	0	0
