VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
3-10353	33322	13874	-6	2783	735	26.410347	8	0.28745958	2040	73.302193
3-10368	34882	14749	-6	2981	736	24.689701	15	0.50318682	2230	74.807114
3-10382	32724	12201	-5	2393	677	28.290848	10	0.41788551	1706	71.291267
3-10388	32696	12241	-4	2391	688	28.77457	12	0.50188208	1691	70.723549
3-10389	34477	14142	-4	2770	724	26.137184	9	0.32490975	2037	73.537903
3-10391	32701	12392	-6	2737	812	29.667521	10	0.36536354	1915	69.967117
3-10399	32720	13693	-4	2821	742	26.302729	6	0.21269053	2073	73.484581
3-10435	32726	11687	-4	2630	801	30.456274	13	0.49429658	1816	69.049431
3-10562	32732	12720	-6	2773	809	29.174179	8	0.28849623	1956	70.537323
3-10593	33814	14698	-6	2890	669	23.148788	8	0.27681661	2213	76.574394
3-10605	31856	12105	-5	2554	723	28.308535	10	0.39154267	1821	71.299919
3-10625	33224	12738	-5	2841	842	29.637453	16	0.563182	1983	69.799362
3-10643	34831	16178	-5	2725	507	18.605505	7	0.25688076	2211	81.137619
3-10651	32556	10128	-6	2186	756	34.583714	12	0.54894781	1418	64.867332
3-10652	32967	14191	-4	2398	613	25.562969	7	0.29190993	1778	74.145119
3-10654	34778	12996	-5	3055	933	30.540096	15	0.49099839	2107	68.968903
3-10689	31562	12658	-6	2583	754	29.190863	12	0.46457607	1817	70.344559
3-10694	35731	14987	-5	2775	665	23.963964	11	0.3963964	2099	75.639641
3-10699	32731	13577	-5	2565	660	25.730995	15	0.58479536	1890	73.684212
3-118	32710	13942	-5	2925	735	25.128206	6	0.20512819	2184	74.666664
3-122	21477	8047	-4	1561	438	28.058937	9	0.57655346	1114	71.36451
3-126	32734	13504	-5	2809	754	26.842293	10	0.35599858	2045	72.801712
3-131	20139	6362	-4	1652	643	38.92252	4	0.24213076	1005	60.83535
3-140	32717	11667	-4	2668	823	30.847076	11	0.41229385	1834	68.740631
