VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10001	35	11	4	581	526	90.533562	51	8.7779694	4	0.68846816
2-10002	277	13	4	3887	3423	88.062775	306	7.872395	158	4.0648317
2-10005	77	11	4	731	670	91.655266	50	6.8399453	11	1.504788
2-1011	104	11	4	1890	1723	91.164024	144	7.6190481	23	1.2169312
2-10336	95	11	3	3162	2901	91.745728	251	7.938014	10	0.31625554
2-10343	78	11	4	1126	1007	89.43161	99	8.7921848	20	1.7761989
2-10348	146	11	4	2981	2647	88.7957	294	9.862462	40	1.3418316
2-10356	61	11	4	2966	2733	92.144302	212	7.1476736	21	0.70802432
2-10359	48	10	4	1423	1320	92.761772	97	6.8165846	6	0.42164442
2-10370	101	11	2	3059	2813	91.95816	220	7.1918926	26	0.84995097
2-10375	100	11	4	1242	1134	91.304352	88	7.0853462	20	1.6103059
2-10376	110	11	4	545	485	88.990822	51	9.3577976	9	1.6513761
2-10383	1586	151	3	3158	1673	52.976566	354	11.209626	1131	35.813805
2-10384	107	11	4	2169	1991	91.793457	155	7.1461506	23	1.0603966
2-10393	229	11	3	3312	3036	91.666672	234	7.065217	42	1.2681159
2-10398	81	11	4	4057	3783	93.246239	250	6.162189	24	0.59157014
2-10403	848	134	4	823	529	64.277039	73	8.8699875	221	26.852978
2-10423	107	11	4	2563	2274	88.724152	249	9.7151775	40	1.5606711
2-10440	42	10	3	1659	1565	94.333939	92	5.5455093	2	0.12055455
2-10454	78	10	4	2942	2734	92.929977	192	6.5261731	16	0.54384774
2-10482	53	11	4	2179	2000	91.785225	168	7.7099586	11	0.50481874
2-10486	279	18	4	3149	2459	78.088287	408	12.956494	282	8.955224
2-10560	2217	642	2	1766	279	15.798414	63	3.5673838	1424	80.634201
2-10567	104	11	4	1596	1454	91.102753	125	7.8320799	17	1.0651629
2-10577	99	11	3	3214	3000	93.341629	186	5.7871809	28	0.87118858
2-10580	86	11	1	1654	1478	89.359131	144	8.7061663	32	1.9347038
2-10584	268	12	4	3488	3088	88.532104	288	8.2568808	112	3.211009
2-10594	97	11	2	2977	2708	90.964058	233	7.8266711	36	1.2092711
2-10598	995	256	3	232	114	49.137932	5	2.1551723	113	48.706894
2-10600	122	11	4	3569	3317	92.939201	213	5.9680581	39	1.092743
2-10604	103	11	2	1279	1183	92.494133	79	6.1767006	17	1.3291633
2-10632	27	11	6	58	52	89.655174	6	10.344828	0	0
2-10634	49	11	4	1180	1074	91.016945	105	8.8983049	1	8.4745765E-2
2-10647	94	11	4	1260	1142	90.634918	102	8.0952387	16	1.2698413
2-10657	53	10	2	868	821	94.585251	39	4.4930878	8	0.92165899
2-10671	109	11	4	3828	3495	91.300941	312	8.1504707	21	0.54858935
2-10679	299	36	4	1650	868	52.606056	214	12.969696	568	34.424244
2-10681	82	11	4	3645	3373	92.537727	235	6.4471879	37	1.0150892
2-10682	104	11	4	1211	1089	89.925682	105	8.6705198	17	1.4037986
2-10684	101	11	4	1417	1307	92.237122	101	7.1277351	9	0.63514465
2-10685	35	11	4	1352	1241	91.78994	107	7.9142013	4	0.295858
2-10701	21	10	4	639	606	94.835678	33	5.164319	0	0
2-1085	272	12	4	4268	3810	89.268974	351	8.2239923	107	2.5070291
2-1137	586	222	10	16	10	62.5	0	0	6	37.5
2-11475	118	11	4	3344	3057	91.417465	260	7.7751198	27	0.80741626
2-11476	11011	1134	4	2978	2201	73.908661	197	6.6151781	580	19.476158
2-11705	877	25	1	3411	3064	89.827034	238	6.9774261	109	3.195544
2-1192	291	11	2	1321	1210	91.597275	108	8.1756239	3	0.22710069
2-1222	154	11	4	1583	1442	91.092857	124	7.8332281	17	1.0739102
2-1254	100	11	4	3211	2949	91.840546	253	7.8791656	9	0.28028652
2-132	71	11	4	1620	1512	93.333336	99	6.1111112	9	0.55555558
2-1328	274	13	4	1602	1446	90.262177	122	7.6154804	34	2.1223471
2-1345	107	11	1	1867	1681	90.037498	133	7.1237283	53	2.838779
2-1346	861	30	5	1409	1266	89.85096	69	4.89709	74	5.2519517
2-1347	60	11	2	1672	1454	86.961723	185	11.064593	33	1.9736841
2-1353	108	12	4	3374	3000	88.915237	266	7.8838177	108	3.2009487
2-1361	56	11	4	3525	3265	92.624115	245	6.9503546	15	0.42553189
2-1370	81	11	4	1471	1333	90.618629	124	8.4296398	14	0.95173353
2-1375	59	11	4	1362	1262	92.65786	94	6.9016151	6	0.44052863
2-1379	87	11	4	1439	1330	92.425293	96	6.6712999	13	0.90340513
2-1381	101	11	4	1646	1516	92.102066	120	7.2904015	10	0.60753345
2-1386	276	11	4	3362	3094	92.028549	225	6.6924453	43	1.2790005
2-1387	47167	20376	4	3365	258	7.6671624	6	0.1783061	3101	92.154533
2-1395	116	11	4	3331	3073	92.254578	225	6.7547283	33	0.99069345
2-1431	125	11	4	3023	2759	91.266953	253	8.3691692	11	0.36387694
2-1444	15677	654	5	1585	711	44.858044	127	8.0126181	747	47.129337
2-1447	84	11	4	3222	2936	91.123528	259	8.0384846	27	0.83798885
2-1476	104	11	4	1610	1449	90	145	9.0062113	16	0.99378878
