VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10001	102	11	3	3154	2920	92.580849	224	7.1020923	10	0.3170577
2-10002	71	11	4	3812	3473	91.107025	333	8.7355719	6	0.15739769
2-1011	274	12	4	3426	3143	91.739639	246	7.1803851	37	1.0799767
2-1022	63	11	3	3164	2931	92.635902	227	7.1744628	6	0.18963337
2-10336	83	11	4	3481	3168	91.008331	298	8.5607576	15	0.43091065
2-10339	25	10	4	1197	1124	93.901421	73	6.0985794	0	0
2-10343	65	10	1	1525	1423	93.311478	97	6.3606558	5	0.32786885
2-10348	23	18	15	4	1	25	3	75	0	0
2-10356	106	11	4	2998	2740	91.394264	245	8.1721153	13	0.43362239
2-10358	30	10	4	3657	3423	93.601311	234	6.3986874	0	0
2-10359	26	11	4	1659	1513	91.199516	146	8.8004818	0	0
2-10363	847	19	0	3141	2846	90.608086	231	7.3543458	64	2.0375676
2-10369	229	36	4	1240	584	47.096775	185	14.919355	471	37.983871
2-10370	58	11	4	3408	3105	91.109154	295	8.6561031	8	0.23474179
2-10375	35	11	4	3071	2829	92.119827	240	7.8150434	2	6.5125369E-2
2-10376	75	11	4	2819	2545	90.280243	272	9.6488113	2	7.0947148E-2
2-10380	38	11	5	483	443	91.71843	38	7.8674951	2	0.41407868
2-10393	80	10	2	3743	3495	93.374298	244	6.5188351	4	0.10686614
2-10418	65	10	3	2387	2248	94.176796	132	5.529954	7	0.29325512
2-10423	82	11	3	3078	2851	92.625084	221	7.1799865	6	0.19493178
2-10454	37	11	4	3094	2748	88.817062	344	11.118294	2	6.4641245E-2
2-10486	53	10	1	1657	1564	94.387451	91	5.4918528	2	0.12070006
2-10490	63	11	4	1634	1474	90.208076	149	9.1187267	11	0.67319459
2-10563	71	10	1	2699	2518	93.293808	180	6.669137	1	3.7050761E-2
2-10567	34	11	4	2813	2560	91.006042	250	8.8873091	3	0.1066477
2-10570	59	11	3	3010	2717	90.265778	290	9.634551	3	0.09966778
2-10577	68	11	3	3167	2931	92.548157	232	7.3255448	4	0.1263025
2-10584	22	10	1	3582	3398	94.863205	184	5.136795	0	0
2-10594	856	53	2	1586	1255	79.129883	134	8.4489279	197	12.421185
2-10598	61	11	4	1557	1435	92.164421	111	7.1290946	11	0.70648682
2-10600	116	11	4	1266	1179	93.12796	78	6.1611371	9	0.71090043
2-10604	104	11	4	2911	2632	90.415665	264	9.0690489	15	0.51528686
2-10632	65	10	3	3215	2978	92.628304	233	7.2472782	4	0.12441679
2-10642	51	11	4	3713	3391	91.327766	318	8.5645027	4	0.1077296
2-10644	71	11	4	1333	1218	91.372841	112	8.4021006	3	0.22505626
2-10671	102	11	4	3370	3026	89.79229	336	9.9703264	8	0.23738873
2-10681	108	11	1	3759	3413	90.795425	332	8.8321362	14	0.37243947
2-10682	888	16	4	2715	2487	91.602211	184	6.7771635	44	1.6206261
2-10684	75	11	4	3444	3077	89.343788	361	10.481997	6	0.17421603
2-10685	60	11	4	1643	1457	88.679245	181	11.016434	5	0.30432135
2-1085	77	10	4	3792	3509	92.536919	276	7.278481	7	0.18459916
2-11475	45	10	3	3464	3172	91.570435	284	8.1986141	8	0.23094688
2-11476	283	12	4	3141	2874	91.499527	242	7.7045531	25	0.79592484
2-11704	98	11	4	1680	1500	89.285713	178	10.595238	2	0.11904763
2-11705	1386	88	4	4217	3095	73.39341	299	7.0903487	823	19.516243
2-1192	80	11	4	1332	1215	91.216217	114	8.5585585	3	0.22522523
2-1222	85	10	4	1364	1274	93.401756	81	5.9384165	9	0.65982407
2-1230	33	11	4	1599	1443	90.243896	155	9.6935587	1	6.2539086E-2
2-1236	12	10	10	8	8	100	0	0	0	0
2-132	74	11	5	1236	1086	87.864075	146	11.812298	4	0.32362461
2-1328	78	11	4	1557	1445	92.806679	107	6.87219	5	0.32113039
2-1341	290	12	4	3067	2743	89.435928	299	9.7489405	25	0.8151288
2-1347	56	11	4	3422	3142	91.81765	275	8.0362368	5	0.14611338
2-1353	102	11	4	3218	2987	92.821625	212	6.5879426	19	0.59042883
2-1361	96	11	4	3434	3195	93.040184	228	6.6394873	11	0.32032615
2-1370	46	10	1	1235	1162	94.089066	71	5.7489882	2	0.16194332
2-1375	26	11	4	1225	1127	92	98	8	0	0
2-1379	56	11	4	1626	1512	92.98893	109	6.7035666	5	0.30750307
2-1386	79	10	3	3392	3161	93.189857	227	6.6922174	4	0.11792453
2-1387	11548	2391	5	2935	198	6.7461672	30	1.0221466	2707	92.231682
2-1395	33	11	4	1077	995	92.386261	81	7.5208917	1	9.2850506E-2
2-143	78	10	4	2261	2098	92.790802	161	7.1207433	2	8.8456437E-2
2-1447	92	10	1	3014	2789	92.534843	219	7.2660913	6	0.19907099
2-149	26	11	4	1513	1388	91.738266	125	8.2617321	0	0
2-1495	80	11	4	3110	2834	91.125404	266	8.5530548	10	0.3215434
2-160	51	11	5	1206	1090	90.381424	112	9.2868996	4	0.33167496
2-1610	344	10	1	3054	2829	92.632614	219	7.1709232	6	0.19646366
2-1614	74	11	4	1340	1234	92.089554	102	7.6119399	4	0.29850745
2-1622	26	10	4	1516	1424	93.931404	92	6.0686016	0	0
2-1636	100	11	4	1863	1682	90.284485	158	8.4809446	23	1.2345679
2-1653	30	11	4	854	787	92.154572	67	7.8454332	0	0
2-1656	21	16	11	8	4	50	4	50	0	0
2-1663	9	9	9	1	1	100	0	0	0	0
2-1681	10423	2607	4	1480	626	42.297298	46	3.108108	808	54.594593
2-17074	288	15	3	4091	3551	86.800293	341	8.335371	199	4.864336
2-17135	65	11	3	1669	1537	92.091072	125	7.4895144	7	0.41941282
2-17137	603	17	3	3375	2989	88.562965	201	5.9555554	185	5.4814816
2-17138	283	16	3	3176	2780	87.531487	219	6.8954663	177	5.5730476
