VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10001	273	11	4	3096	2778	89.728683	298	9.6253233	20	0.64599484
2-1011	11	10	10	2	2	100	0	0	0	0
2-1022	60	11	4	2642	2351	88.985619	288	10.900833	3	0.11355034
2-10348	78	11	4	3449	3169	91.881706	275	7.9733253	5	0.14496955
2-10358	96	11	3	3818	3532	92.509171	270	7.0717654	16	0.41906759
2-10359	59	10	4	3289	3039	92.398903	245	7.4490728	5	0.15202188
2-10370	83	11	4	1670	1501	89.880241	156	9.3413172	13	0.77844316
2-10380	69	11	4	1631	1477	90.557938	142	8.706315	12	0.73574495
2-10393	891	17	4	3577	3235	90.438911	278	7.7718759	64	1.7892089
2-10418	33	11	4	3088	2824	91.450775	263	8.516839	1	0.03238342
2-10454	182	11	4	2296	2091	91.071426	185	8.0574913	20	0.87108016
2-10486	278	11	4	4528	4056	89.575974	443	9.7835693	29	0.64045936
2-10567	89	11	3	3491	3165	90.661697	309	8.8513327	17	0.48696649
2-10584	107	10	4	3427	3221	93.988914	199	5.8068285	7	0.20426027
2-10600	57	11	4	1576	1432	90.862946	138	8.7563457	6	0.38071066
2-10604	32	10	4	2820	2600	92.198578	219	7.7659578	1	3.5460994E-2
2-10636	78	11	4	3641	3261	89.563301	370	10.162044	10	0.27464983
2-10642	79	11	4	3694	3411	92.338928	277	7.4986467	6	0.16242556
2-10646	95	10	3	4089	3816	93.323555	263	6.4318905	10	0.24455857
2-10657	107	11	3	3136	2843	90.656891	276	8.8010206	17	0.54209185
2-10671	1373	30	4	3487	3008	86.26326	355	10.180671	124	3.5560653
2-10681	271	11	4	3374	3073	91.078835	283	8.3876705	18	0.53349143
2-10682	166	11	4	2916	2696	92.455414	205	7.0301785	15	0.51440328
2-10685	79	11	4	3058	2760	90.255066	287	9.3852196	11	0.35971224
2-10700	1127	315	7	363	80	22.038567	43	11.84573	240	66.1157
2-1085	103	11	4	3896	3575	91.76078	309	7.9312115	12	0.30800822
2-11476	262	14	4	848	776	91.50943	53	6.25	19	2.240566
2-11705	178	12	1	3659	3283	89.723969	327	8.9368677	49	1.3391638
2-1192	102	11	4	3062	2756	90.006531	295	9.6342258	11	0.35924232
2-1230	109	11	4	2865	2573	89.808029	260	9.0750437	32	1.1169285
2-1236	92	11	4	2002	1831	91.458542	154	7.6923079	17	0.8491509
2-1254	26	10	4	1609	1500	93.225601	109	6.774394	0	0
2-1341	273	12	4	2731	2387	87.403885	287	10.508971	57	2.0871475
2-1347	72	11	4	2939	2668	90.779182	265	9.0166721	6	0.20415108
2-1353	82	11	4	4395	4024	91.558586	357	8.1228666	14	0.31854379
2-1361	91	11	2	3400	3112	91.529411	270	7.9411769	18	0.52941173
2-1375	35	11	4	3336	3019	90.497604	316	9.4724226	1	0.02997602
2-1381	182	11	4	3263	2945	90.254364	309	9.4698133	9	0.27581981
2-1395	17	12	10	3	2	66.666672	1	33.333336	0	0
2-1431	77	11	1	3196	2830	88.548187	357	11.170213	9	0.281602
2-1447	95	11	4	3208	2924	91.147133	265	8.2605991	19	0.5922693
2-1495	62	11	4	3368	3095	91.894302	267	7.9275532	6	0.17814727
2-1610	1379	35	4	3324	2965	89.19976	238	7.160048	121	3.6401923
2-1636	27	11	4	1894	1722	90.918694	172	9.0813093	0	0
2-1663	62	11	2	3763	3424	90.991226	329	8.7430239	10	0.26574543
2-1685	78	11	4	1467	1308	89.16156	151	10.293115	8	0.54533064
2-17137	9595	160	4	2768	1870	67.557808	98	3.5404623	800	28.901735
2-17138	866	140	4	1481	970	65.496284	39	2.6333559	472	31.870359
2-17153	868	41	3	3392	2780	81.95755	308	9.0801888	304	8.9622641
2-1716	139	11	4	3300	2993	90.696976	273	8.272728	34	1.0303031
2-17160	1074	60	3	2452	2013	82.096252	147	5.9951057	292	11.908646
2-17165	57875	888	4	830	650	78.313255	50	6.0240965	130	15.662651
