VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10001	4741	490	4	2623	1938	73.884865	158	6.0236373	527	20.091497
2-10002	112	10	4	3064	2932	95.69191	121	3.949086	11	0.35900784
2-10005	84	10	4	1730	1625	93.930641	102	5.8959537	3	0.1734104
2-1011	15	10	7	6	6	100	0	0	0	0
2-10370	80	10	4	3268	3103	94.951042	157	4.8041615	8	0.24479805
2-10380	80	10	4	3518	3352	95.28141	155	4.4059124	11	0.31267765
2-10384	36	10	4	2918	2745	94.071281	171	5.860178	2	6.8540096E-2
2-10393	177	11	4	3353	3154	94.065018	181	5.3981509	18	0.53683269
2-10398	60	10	4	4056	3832	94.477318	218	5.3747535	6	0.147929
2-10403	3857	639	4	3601	811	22.521521	121	3.3601775	2669	74.118301
2-10423	92	11	4	2147	1996	92.966934	148	6.8933396	3	0.13972986
2-10454	99	10	3	3626	3395	93.629341	216	5.9569774	15	0.413679
2-10482	25	10	3	360	338	93.888893	22	6.1111112	0	0
2-10486	199	19	4	3743	2901	77.504677	448	11.969009	394	10.526316
2-10488	10213	16	2	1773	1665	93.90863	107	6.0349689	1	5.6401581E-2
2-10489	50	11	4	1485	1361	91.649834	121	8.1481476	3	0.20202021
2-10560	3909	678	2	2164	470	21.719038	107	4.9445472	1587	73.336418
2-10567	271	11	3	3282	3013	91.80378	249	7.5868378	20	0.60938454
2-10577	50	10	3	1543	1458	94.491249	82	5.3143229	3	0.19442645
2-10581	3869	846	5	1696	191	11.261792	59	3.4787736	1446	85.25943
2-10584	93	11	4	1438	1332	92.628654	97	6.7454801	9	0.62586927
2-10594	135	11	4	3471	3196	92.077217	254	7.3177757	21	0.60501295
2-10598	1680	218	4	2633	1342	50.968475	186	7.0641851	1105	41.967339
2-10604	22	11	4	760	708	93.15789	52	6.8421049	0	0
2-10611	74	11	2	3113	2837	91.133949	269	8.6411819	7	0.22486348
2-10632	32	10	4	1697	1582	93.223335	114	6.7177372	1	5.8927521E-2
2-10644	75	10	4	3038	2862	94.206711	172	5.6616197	4	0.13166557
2-10647	111	10	4	1827	1737	95.073891	79	4.3240285	11	0.60207993
2-10671	60	10	4	3704	3459	93.385529	238	6.4254856	7	0.18898489
2-10679	411	42	4	1763	786	44.583096	280	15.88202	697	39.534885
2-10682	100	11	4	1561	1403	89.878288	156	9.9935942	2	0.128123
2-10700	847	435	3	74	19	25.675674	5	6.7567563	50	67.567566
2-1074	27032	5818	4	2859	1458	50.996853	82	2.8681357	1319	46.13501
2-1085	92	10	2	3304	3140	95.036324	150	4.5399518	14	0.42372882
2-1192	70	11	4	3042	2751	90.433922	274	9.0072317	17	0.55884284
2-1254	73	11	4	3515	3283	93.399719	217	6.173542	15	0.42674252
2-132	177	10	1	3373	3131	92.825378	232	6.8781505	10	0.29647198
2-1341	26	10	4	875	815	93.142853	60	6.8571424	0	0
2-1353	69	10	4	3666	3407	92.935081	254	6.9285326	5	0.13638844
