VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10001	76	11	4	3070	2836	92.377846	203	6.6123776	31	1.0097719
2-10002	75	11	3	3613	3341	92.471626	256	7.0855246	16	0.44284528
2-10005	84	11	4	2077	1927	92.778046	139	6.6923447	11	0.52960998
2-1011	40	10	4	1976	1869	94.585022	103	5.2125506	4	0.20242916
2-1022	81	10	4	3432	3204	93.356644	217	6.3228436	11	0.32051283
2-10336	6766	849	2	3201	2273	71.009056	161	5.0296783	767	23.961262
2-10339	108	11	4	1355	1231	90.848709	104	7.6752768	20	1.4760147
2-10343	37	11	4	1150	1053	91.565216	95	8.260869	2	0.17391305
2-10345	75	11	4	2945	2685	91.171478	239	8.1154499	21	0.71307302
2-10348	79	11	4	2234	2014	90.152191	206	9.2211285	14	0.62667865
2-10359	113	11	4	2300	2098	91.217392	181	7.8695655	21	0.9130435
2-10369	214	32	4	2009	1034	51.468391	302	15.032354	673	33.499252
2-10370	442	15	6	324	237	73.148148	82	25.308641	5	1.5432099
2-10375	52	10	4	3165	2938	92.827805	224	7.0774093	3	9.4786726E-2
2-10376	79	11	4	1186	1086	91.568298	95	8.0101175	5	0.42158514
2-10380	104	10	4	2876	2665	92.663422	204	7.0931854	7	0.24339361
2-10383	713	59	4	150	121	80.666664	8	5.3333335	21	14
2-10384	19	10	4	680	640	94.117645	40	5.8823528	0	0
2-10393	45	10	4	3367	3147	93.465996	215	6.3855066	5	0.14850016
2-10398	942	54	3	4071	3380	83.026283	228	5.6005898	463	11.373127
2-10403	2771	504	1	1984	599	30.191532	109	5.4939518	1276	64.314514
2-10423	35	10	4	3640	3373	92.664841	264	7.2527475	3	8.2417585E-2
2-10440	91	11	6	129	120	93.023262	7	5.4263568	2	1.5503876
2-10454	150	11	4	1936	1736	89.669426	172	8.8842974	28	1.446281
2-10482	696	21	1	1503	1337	88.955421	92	6.1210914	74	4.9234862
2-10486	124	11	2	1863	1743	93.558777	98	5.2603326	22	1.180891
