VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
3-10353	64739	32525	-6	2637	765	29.010239	7	0.26545316	1865	70.724312
3-10388	64745	33304	-4	2686	374	13.92405	6	0.22338049	2306	85.85257
3-10391	64770	32302	-5	2911	685	23.531433	9	0.30917212	2217	76.159393
3-10435	63190	31889	-6	3184	675	21.199749	7	0.21984924	2502	78.580406
3-10562	64769	31452	-6	3440	820	23.837208	6	0.1744186	2614	75.988373
3-10589	64777	30014	-7	3226	819	25.387478	23	0.71295726	2384	73.899567
3-10593	64767	31401	-6	3245	773	23.821262	14	0.43143299	2458	75.747307
3-10605	64772	28405	-6	3037	728	23.971024	7	0.23049062	2302	75.798485
3-10625	64735	30859	-5	3351	924	27.57386	9	0.26857656	2418	72.15757
3-10631	64759	31884	-5	3310	721	21.782476	12	0.36253774	2577	77.854988
3-10643	62652	28512	-5	2864	855	29.853354	4	0.1396648	2005	70.006981
3-10651	64370	32223	-4	3109	587	18.880669	11	0.35381153	2511	80.765518
3-10652	64756	31221	-5	2912	560	19.23077	2	6.8681322E-2	2350	80.700546
3-10654	64784	31786	-4	3175	571	17.984251	3	9.4488189E-2	2601	81.921265
3-10687	64773	30709	-5	3385	725	21.41802	3	8.8626295E-2	2657	78.493347
3-10689	62671	29378	-5	3381	834	24.667259	12	0.35492459	2535	74.977814
3-10694	64761	34366	-5	2841	551	19.394579	5	0.17599437	2285	80.429428
3-10699	64770	33296	-4	2865	626	21.849913	14	0.48865619	2225	77.66143
3-118	64781	35917	-6	1924	539	28.014553	7	0.36382535	1378	71.62162
3-126	64756	29281	-5	3461	822	23.750362	1	2.8893383E-2	2638	76.220741
3-1283	64739	30019	-5	3318	803	24.201326	17	0.51235682	2498	75.286316
3-140	64793	29589	-5	3309	801	24.206709	6	0.18132366	2502	75.611969
3-1543	64737	30666	-7	3602	876	24.319822	9	0.24986118	2717	75.430313
3-1569	64758	40865	-5	1616	344	21.287128	6	0.37128714	1266	78.341583
3-1689	64751	32124	-5	2773	491	17.706455	15	0.54093039	2267	81.752617
3-1692	83	7	-3	337	328	97.329376	5	1.4836795	4	1.1869437
3-1715	64742	31867	-5	3252	755	23.216482	14	0.43050432	2483	76.353012
3-1743	64725	42957	-4	1574	235	14.930114	1	6.3532397E-2	1338	85.006348
3-1748	64759	32051	-4	3248	602	18.534483	60	1.8472906	2586	79.618225
3-1766	64779	29202	-6	2711	856	31.575066	9	0.33198082	1846	68.092957
3-1776	64781	31968	-6	3184	729	22.895727	8	0.25125629	2447	76.853012
3-1808	64748	33202	-4	3118	508	16.292494	5	0.1603592	2605	83.547142
3-1824	63983	29023	-5	3408	929	27.259388	8	0.23474179	2471	72.505867
3-1848	64535	32022	-6	3193	817	25.587221	9	0.28186658	2367	74.130913
3-186	48365	32930	18101	1636	0	0	0	0	1636	100
3-1873	64778	43319	-4	1733	268	15.464513	2	0.1154068	1463	84.420082
3-1875	64758	31365	-5	3108	568	18.275419	7	0.22522523	2533	81.499359
3-1877	64759	29358	-8	3652	980	26.83461	18	0.49288064	2654	72.672508
3-1878	63475	30194	-6	3320	906	27.289158	8	0.24096386	2406	72.469879
3-1949	64318	30692	-5	3328	767	23.046875	26	0.78125	2535	76.171875
3-1964	62944	30219	-5	3496	812	23.226543	8	0.22883295	2676	76.544624
3-1985	64785	29645	-5	3620	977	26.988951	8	0.22099447	2635	72.790054
3-1989	64768	33060	-6	3272	709	21.668703	3	9.1687046E-2	2560	78.239609
3-2070	64697	31069	-5	3339	816	24.438454	3	8.9847259E-2	2520	75.471703
3-2108	64782	31762	-5	2993	746	24.924826	19	0.63481456	2228	74.440361
3-2144	64695	31587	-10	2619	597	22.79496	4	0.15273005	2018	77.052307
3-2156	63871	30403	-6	3435	915	26.637554	3	0.08733625	2517	73.275108
3-2259	63193	30511	-5	2809	644	22.926308	12	0.42719826	2153	76.646492
3-229	64766	48059	-4	1561	65	4.1639977	0	0	1496	95.835999
3-2341	64779	33451	-5	3009	485	16.118313	5	0.16616815	2519	83.715523
3-2357	64777	29722	-4	3192	805	25.219297	14	0.43859649	2373	74.34211
3-238	64225	30282	-5	3484	556	15.958669	60	1.7221584	2868	82.319176
3-2428	64784	31822	-4	3647	723	19.824514	15	0.41129696	2909	79.764191
3-2453	64712	30000	-4	3128	782	25	5	0.15984654	2341	74.840149
3-2466	64760	31313	-9	3435	797	23.202328	4	0.11644833	2634	76.681221
3-2475	64787	30315	-5	3483	763	21.906403	9	0.25839794	2711	77.835205
3-2490	64776	44643	-4	1560	203	13.01282	6	0.38461539	1351	86.602562
3-2491	64101	32090	-4	3807	787	20.672445	5	0.131337	3015	79.196213
3-2494	64592	32158	-5	3361	618	18.387384	4	0.1190122	2739	81.493607
3-2502	64779	37606	-8	2798	121	4.3245173	0	0	2677	95.675484
3-2515	47938	46086	44251	231	0	0	0	0	231	100
3-2522	64477	29711	-4	3048	707	23.195538	9	0.2952756	2332	76.509186
3-2532	64770	43506	-5	1679	136	8.1000595	0	0	1543	91.89994
3-2549	64508	39039	-4	1594	401	25.156837	5	0.3136763	1188	74.529488
3-2561	64766	30788	-4	3403	836	24.566559	4	0.11754334	2563	75.315895
3-2567	64632	29753	-5	3260	807	24.754602	1	3.0674847E-2	2452	75.214729
3-2574	64767	44186	-6	1589	198	12.460667	0	0	1391	87.53933
3-2575	64778	39582	-4	740	96	12.972973	0	0	644	87.027023
3-2594	64781	30646	-5	3421	787	23.004971	10	0.2923122	2624	76.702721
3-2600	64754	34664	-5	2870	360	12.543554	7	0.24390244	2503	87.212547
3-2606	64777	47236	-6	1599	99	6.1913695	3	0.18761726	1497	93.621017
3-2607	64754	44392	-4	1681	167	9.9345627	1	5.9488397E-2	1513	90.005943
3-2620	64382	31138	-6	3220	859	26.677019	5	0.1552795	2356	73.167702
3-2624	64780	31583	-4	1577	672	42.612556	8	0.50729233	897	56.880154
3-263	64782	31725	-5	3294	697	21.159685	13	0.39465699	2584	78.445663
3-2648	64549	43078	-2	1618	231	14.276884	5	0.3090235	1382	85.414093
3-2663	64762	28602	-5	3237	858	26.506025	14	0.43249923	2365	73.061478
3-2675	63707	31594	-5	3156	861	27.281368	11	0.34854248	2284	72.370087
3-2681	37607	26826	16209	1158	0	0	0	0	1158	100
3-2683	52256	44452	2	772	15	1.9430052	0	0	757	98.056999
3-2700	64755	30856	-8	3037	684	22.522226	1	0.03292723	2352	77.444847
3-2707	63955	31202	-5	3206	828	25.826576	0	0	2378	74.173424
3-2729	64759	41096	-5	1663	332	19.963921	2	0.12026458	1329	79.915817
3-2732	64788	32791	-5	3136	582	18.558674	5	0.15943877	2549	81.281891
3-2764	64732	41313	-4	1519	324	21.329823	4	0.26333115	1191	78.406845
3-2768	64765	43443	-5	1479	221	14.942529	1	6.7613252E-2	1257	84.989861
3-2772	64718	29624	-5	3254	775	23.816841	20	0.61462814	2459	75.568535
3-2777	63370	32121	-10	3114	733	23.538857	4	0.12845215	2377	76.332687
3-2778	64758	42552	-4	1418	237	16.713682	7	0.49365303	1174	82.792664
3-2794	64756	40655	-6	1695	304	17.935102	5	0.29498523	1386	81.769913
3-2801	64778	32109	-5	3428	679	19.807468	19	0.554259	2730	79.638275
3-2819	64764	44542	-4	1714	182	10.618437	4	0.23337223	1528	89.148193
3-2825	64477	31958	-5	3500	665	19	6	0.17142858	2829	80.828568
3-2854	62331	31575	-4	3374	513	15.204506	13	0.38529935	2848	84.410194
3-2871	64784	29790	-5	3344	718	21.471292	16	0.47846889	2610	78.05024
3-2881	64784	42010	-4	1535	279	18.175896	6	0.39087948	1250	81.433228
3-2882	64769	45280	-4	1784	129	7.2309418	4	0.22421525	1651	92.544846
3-2941	64785	40611	-7	1476	304	20.596207	7	0.47425473	1165	78.929535
3-2955	64772	41777	-5	1542	307	19.909208	2	0.12970169	1233	79.96109
3-3009	64204	27552	-5	1609	461	28.651337	93	5.7799873	1055	65.568672
3-3010	63562	40941	-5	1704	316	18.544601	4	0.23474179	1384	81.220657
3-3066	47546	33115	18718	1477	0	0	0	0	1477	100
3-3076	64746	30530	-6	3257	723	22.198341	7	0.21492171	2527	77.586731
3-3097	64770	40908	-4	1625	318	19.569229	1	6.1538462E-2	1306	80.369225
3-3114	64767	34239	-6	1930	625	32.383423	2	0.10362694	1303	67.512955
3-3124	64624	30513	-7	3303	770	23.312141	0	0	2533	76.687859
3-3132	64761	46287	-4	1613	103	6.3856168	3	0.18598884	1507	93.428398
3-3161	64719	31264	-6	3288	841	25.577858	1	3.0413626E-2	2446	74.391731
3-3297	64771	29894	-5	3633	874	24.057253	6	0.16515277	2753	75.777596
3-418	64780	31164	-6	3041	675	22.196646	7	0.23018743	2359	77.573166
3-746	64748	42589	-5	1744	228	13.073395	1	5.7339448E-2	1515	86.869263
3-802	64051	30569	-6	3180	700	22.012577	3	9.4339624E-2	2477	77.893082
3-9995	64759	32378	-5	3322	667	20.078266	7	0.21071644	2648	79.711021

(113 rows affected)
