VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
3-100	69689	26667	-6	1778	752	42.294712	18	1.0123734	1008	56.692917
3-103	69644	33009	-5	1480	464	31.351353	5	0.33783785	1011	68.310806
3-10353	67587	35875	-5	1607	579	36.029869	14	0.87118858	1014	63.098942
3-10368	69651	34050	-4	3225	537	16.651163	15	0.46511626	2673	82.88372
3-10382	69702	36895	-7	3186	475	14.908977	13	0.40803516	2698	84.682991
3-10388	69668	41369	-4	1168	359	30.7363	7	0.59931505	802	68.664383
3-10391	69679	37682	-3	2810	402	14.30605	9	0.32028469	2399	85.373665
3-10399	68761	35158	-5	3216	663	20.615671	18	0.5597015	2535	78.824631
3-10435	69688	35615	-3	3234	530	16.388372	16	0.49474338	2688	83.116882
3-10562	69676	33148	-5	3399	648	19.06443	17	0.5001471	2734	80.435425
3-10589	69693	35632	-3	3000	492	16.4	28	0.93333328	2480	82.666664
3-10593	69650	36156	-3	3112	409	13.142673	18	0.57840616	2685	86.278923
3-10605	69645	36847	-5	3076	364	11.83355	15	0.48764628	2697	87.678802
3-10625	69683	35193	-8	2961	680	22.965216	13	0.43904087	2268	76.595749
3-10631	69612	34651	-6	2870	617	21.498259	14	0.48780489	2239	78.013939
3-10643	69675	35078	-8	3090	652	21.100323	17	0.55016184	2421	78.34951
3-10651	69645	35285	-4	2920	619	21.198631	23	0.78767121	2278	78.013702
3-10652	69691	33115	-5	2986	625	20.931011	16	0.5358339	2345	78.533157
3-10654	68868	34127	-4	3327	727	21.851517	15	0.45085663	2585	77.697624
3-10687	69656	33143	-5	3313	658	19.861153	21	0.63386655	2634	79.504982
3-10689	69668	36091	-6	3202	476	14.865708	10	0.31230479	2716	84.821991
3-10694	69681	36004	-5	3190	477	14.952978	56	1.7554859	2657	83.291534
3-10699	68755	34744	-5	3030	650	21.452145	27	0.89108908	2353	77.656761
3-11	69686	30747	-6	1422	419	29.465542	15	1.0548524	988	69.479607
3-111	69696	25769	-5	1647	655	39.769276	16	0.9714632	976	59.259258
3-118	69431	34642	-5	3355	606	18.062593	14	0.41728765	2735	81.520119
3-119	69688	30608	-8	1731	197	11.380705	0	0	1534	88.619301
3-121	69686	33703	-3	1625	428	26.338461	15	0.92307693	1182	72.738464
3-122	69689	27290	-4	1671	619	37.043686	13	0.77797723	1039	62.178337
3-125	69681	32150	-6	1628	491	30.159706	7	0.42997542	1130	69.410316
3-126	69703	33038	-5	3230	807	24.98452	18	0.55727553	2405	74.458206
3-1283	66143	35139	12718	1811	0	0	0	0	1811	100
3-129	69690	33193	-4	1414	350	24.752476	12	0.84865636	1052	74.398872
3-1296	69678	35301	-6	3028	566	18.692205	26	0.85865259	2436	80.449142
3-131	69698	35318	-6	3049	487	15.97245	3	9.8392911E-2	2559	83.929153
3-140	69205	36079	-6	3416	687	20.111242	14	0.40983605	2715	79.478928
3-1423	69499	36838	-6	1643	583	35.483871	18	1.095557	1042	63.42057
3-1502	69683	32501	-4	1538	424	27.568272	10	0.65019506	1104	71.781532
3-1542	69690	40588	-5	620	232	37.419353	8	1.2903225	380	61.290325
3-1543	69692	36728	-5	3211	524	16.318903	13	0.40485832	2674	83.276237
3-156	69373	28183	-4	1706	625	36.635406	19	1.1137164	1062	62.250877
3-1569	69690	34282	-6	3119	718	23.020199	18	0.57710803	2383	76.402695
3-164	45739	37815	31202	713	0	0	0	0	713	100
3-1689	68266	32499	-5	3166	758	23.941881	11	0.34744158	2397	75.710678
3-17	69804	34839	-5	1182	314	26.565144	15	1.2690355	853	72.165825
3-1715	69685	34820	-5	3158	581	18.39772	17	0.53831542	2560	81.063965
3-1743	69646	38575	-4	1493	264	17.682518	11	0.73677164	1218	81.580711
3-1748	69691	38063	-3	2999	219	7.302434	31	1.0336779	2749	91.663887
3-1766	62219	38679	19002	1896	0	0	0	0	1896	100
3-1776	68477	35030	-4	3325	352	10.586466	66	1.9849625	2907	87.428574
3-1808	69670	37982	-5	2971	515	17.33423	13	0.43756309	2443	82.22821
3-1824	69455	34133	-6	3421	541	15.81409	16	0.4676995	2864	83.718208
3-1848	69687	34224	-5	3147	823	26.15189	21	0.66730219	2303	73.180809
3-186	69691	35908	-5	3131	570	18.205048	8	0.25550941	2553	81.539444
3-1873	69687	34025	-4	3398	648	19.070042	24	0.70629781	2726	80.223663
3-1875	69681	33129	-4	3204	730	22.784019	14	0.43695384	2460	76.779022
3-1877	68008	35459	-5	3306	629	19.026012	16	0.48396853	2661	80.490021
3-1878	69694	34888	-3	3231	535	16.558342	17	0.52615285	2679	82.915512
