VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10002	176	7	-5	2897	2769	95.581642	79	2.726959	49	1.6914049
2-10005	516	31	-6	3527	2511	71.193649	196	5.5571308	820	23.249222
2-1011	184	6	-5	3341	3185	95.330742	104	3.1128404	52	1.5564202
2-10336	286	7	-5	4003	3836	95.828125	109	2.7229576	58	1.4489133
2-10343	161	7	-6	3330	3191	95.825829	88	2.6426427	51	1.5315316
2-10345	162	6	-6	3013	2902	96.315964	80	2.6551609	31	1.0288749
2-10348	169	7	-6	3245	3112	95.90139	88	2.7118645	45	1.3867488
2-10358	76	6	-5	3758	3643	96.939865	89	2.3682811	26	0.6918574
2-10375	181	7	-5	2169	2068	95.343475	72	3.3195024	29	1.3370217
2-10380	167	6	-9	3657	3515	96.117035	87	2.3789992	55	1.503965
2-10384	175	6	-6	3731	3600	96.488876	100	2.6802466	31	0.83087647
2-10393	1384	21	-6	3484	3146	90.298508	199	5.7118254	139	3.9896672
2-10403	157	7	-6	2938	2807	95.541183	95	3.2334919	36	1.2253233
2-10423	164	8	-4	771	716	92.866409	40	5.1880674	15	1.9455252
2-10440	72	6	-5	1681	1626	96.728142	42	2.4985127	13	0.77334923
2-10454	152	6	-5	3628	3476	95.810364	106	2.92172	46	1.2679162
2-10482	44	6	-6	862	821	95.243622	33	3.8283062	8	0.92807424
2-10486	2499	81	-6	3001	2734	91.102966	79	2.6324558	188	6.2645783
2-10490	8	2	-3	26	26	100	0	0	0	0
2-10492	245	6	-6	3150	3041	96.53968	68	2.15873	41	1.3015872
2-10560	198	7	-7	3499	3351	95.770226	89	2.5435839	59	1.6861961
2-10563	151	7	-6	3276	3104	94.749695	126	3.846154	46	1.4041514
2-10567	259	6	-6	3595	3479	96.7733	83	2.3087623	33	0.91794163
2-10570	279	7	-6	3347	3223	96.295189	86	2.5694652	38	1.1353451
2-10577	121	7	-6	1796	1703	94.821831	53	2.9510024	40	2.2271714
2-10580	182	7	-5	1733	1634	94.287369	65	3.7507215	34	1.9619157
2-10581	1349	28	-5	2809	2579	91.812035	92	3.275187	138	4.9127803
2-10594	183	9	-6	3038	2709	89.170509	223	7.3403554	106	3.4891374
2-10598	135	6	-5	1567	1519	96.936821	30	1.9144863	18	1.1486918
2-10600	165	8	-6	2845	2651	93.181023	152	5.3427067	42	1.4762741
2-10604	191	6	-6	3219	3112	96.675987	79	2.4541783	28	0.86983538
2-10611	1366	20	-5	3577	3336	93.262512	94	2.6279004	147	4.1095891
2-10632	175	7	-6	3195	3040	95.148674	104	3.2550859	51	1.5962441
2-10634	211	6	-6	3906	3759	96.236557	100	2.5601637	47	1.2032771
2-10636	266	8	-8	2761	2539	91.959435	173	6.2658458	49	1.7747194
2-10642	167	6	-6	3558	3423	96.205734	89	2.5014052	46	1.2928611
2-10644	173	7	-5	3150	2981	94.634918	107	3.3968256	62	1.968254
2-10646	174	7	-6	1895	1811	95.567284	57	3.0079155	27	1.4248021
2-10657	266	8	-6	3371	3181	94.363693	130	3.8564224	60	1.7798873
2-10660	171	6	-5	3392	3277	96.609673	77	2.2700472	38	1.120283
2-10671	40	6	-5	692	657	94.942192	28	4.0462427	7	1.0115607
2-10679	174	8	-5	3059	2861	93.527298	147	4.8054919	51	1.6672115
2-10681	151	6	-6	3523	3399	96.48027	85	2.4127164	39	1.1070111
2-10682	1013	39	-10	2180	1909	87.56881	52	2.3853211	219	10.045872
2-10684	70	7	-5	748	723	96.657753	16	2.1390374	9	1.2032086
2-10700	242	7	-5	3160	3012	95.31646	109	3.449367	39	1.2341772
2-1085	174	6	-6	3639	3512	96.510025	77	2.1159661	50	1.3740039
2-112	332	9	-6	4039	3757	93.018074	179	4.4317904	103	2.5501361
2-1137	182	7	-6	3226	3096	95.970245	87	2.6968381	43	1.3329201
2-11475	178	6	-7	1587	1518	95.652176	56	3.5286705	13	0.81915569
2-11476	164	8	-6	1511	1415	93.646591	53	3.5076108	43	2.8457975
2-11704	231	8	-5	1380	1300	94.202896	49	3.5507247	31	2.246377
2-1192	66	6	-5	1370	1299	94.81752	47	3.4306571	24	1.7518249
2-1222	1371	20	-6	3117	2890	92.717354	111	3.5611165	116	3.7215271
2-1230	167	8	-7	656	624	95.121948	15	2.2865853	17	2.5914633
2-1250	233	7	-6	2952	2829	95.833328	81	2.7439024	42	1.4227643
2-1254	175	7	-4	1449	1379	95.169083	47	3.2436161	23	1.5873017
2-1299	195	7	-6	3439	3305	96.103516	85	2.4716487	49	1.4248328
2-1328	93	6	-7	3295	3132	95.053116	125	3.7936265	38	1.1532625
2-1341	290	8	-5	1816	1725	94.988983	55	3.0286343	36	1.9823787
2-1345	151	6	-6	3098	2999	96.80439	62	2.001291	37	1.1943189
2-1346	172	7	-6	3136	2983	95.121178	102	3.2525511	51	1.6262755
2-1347	161	7	-5	1577	1493	94.673431	57	3.6144576	27	1.7121116
2-1353	48	6	-6	1846	1774	96.099678	62	3.3586133	10	0.54171181
2-1361	133	6	-7	1716	1652	96.270393	47	2.7389276	17	0.99067593
2-1370	264	7	-5	3654	3493	95.593872	100	2.736727	61	1.6694033
2-1375	213	7	-5	2989	2890	96.687851	63	2.1077282	36	1.2044162
2-1379	165	7	-6	2957	2849	96.347649	84	2.8407168	24	0.81163335
2-1381	255	7	-5	3142	3030	96.435394	74	2.3551877	38	1.2094207
2-1386	223	7	-5	3070	2949	96.058632	83	2.703583	38	1.237785
2-1395	272	13	-4	817	692	84.700119	79	9.6695232	46	5.6303549
2-1431	1729	128	-8	2941	2018	68.616119	155	5.2703161	768	26.113567
2-1447	222	8	-6	2524	2380	94.294769	94	3.7242472	50	1.9809825
2-1495	252	7	-6	3913	3782	96.652184	77	1.9677997	54	1.3800154
2-1503	143	7	-5	3123	3000	96.061478	83	2.6577008	40	1.2808198
2-1538	154	7	-5	3931	3781	96.184174	103	2.6201985	47	1.1956246
2-1571	174	7	-6	3329	3192	95.884651	95	2.8537099	42	1.2616402
2-1610	130	8	-7	2948	2794	94.776115	95	3.2225237	59	2.0013568
2-1614	72	7	-5	1659	1595	96.142258	52	3.1344182	12	0.72332734
2-1622	130	7	-6	1689	1586	93.901718	71	4.203671	32	1.8946122
2-1624	217	6	-6	3727	3600	96.59243	89	2.3879795	38	1.0195868
2-1636	59	6	-6	1775	1697	95.605637	61	3.4366198	17	0.95774651
2-1681	81	66	60	90	0	0	0	0	90	100
2-1685	183	9	-5	3471	3143	90.55027	174	5.0129642	154	4.4367619
2-17074	274	10	-5	3815	3488	91.428574	132	3.4600263	195	5.1114025
2-17135	223	10	-5	3422	3167	92.548218	113	3.3021624	142	4.1496201
2-17137	397	16	-6	3972	3365	84.718025	174	4.3806648	433	10.901309
2-17140	214	8	-5	3022	2839	93.944405	77	2.5479815	106	3.5076108
2-17147	862	25	-6	2103	1831	87.066093	79	3.7565384	193	9.1773663
2-17153	465	12	-6	4019	3668	91.266479	123	3.060463	228	5.6730533
2-17154	276	15	-7	1601	1382	86.321053	39	2.4359775	180	11.242973
2-17160	146	7	-6	1701	1603	94.238678	71	4.1740155	27	1.5873017
2-17164	153	8	-7	3583	3362	93.831985	105	2.9305053	116	3.2375104
2-17166	165	10	-6	1604	1467	91.458855	47	2.9301746	90	5.6109724
2-17171	218	9	-5	3816	3461	90.69706	173	4.5335431	182	4.769392
2-17182	199	8	-6	2546	2383	93.597801	68	2.6708562	95	3.7313433
2-17183	33622	73	-6	1697	1519	89.510902	45	2.6517384	133	7.8373604
2-17188	219	7	-6	3745	3518	93.938583	105	2.8037381	122	3.2576771
2-17192	217	8	-5	1641	1544	94.088974	42	2.5594151	55	3.351615
2-17194	463	15	-5	1478	1320	89.309875	55	3.7212451	103	6.9688768
2-17195	1891	8	-6	3402	3185	93.621399	105	3.0864198	112	3.292181
2-17201	283	9	-5	3426	3208	93.636894	78	2.2767074	140	4.0863981
2-17203	279	10	-6	3473	3220	92.715233	99	2.8505614	154	4.4342065
2-17209	177	6	-7	2362	2279	96.486023	47	1.9898391	36	1.5241321
2-17220	1129	77	-5	2386	1854	77.70327	69	2.8918693	463	19.404861
2-17405	183	7	-6	3058	2930	95.814255	86	2.8122957	42	1.3734467
2-17407	161	7	-5	2834	2701	95.306984	93	3.2815807	40	1.4114326
2-17440	155	7	-5	2966	2853	96.190155	71	2.3937962	42	1.4160486
2-17465	220	7	-5	3038	2903	95.55629	105	3.4562211	30	0.98749173
2-17468	269	10	-4	839	778	92.729439	31	3.6948748	30	3.5756853
2-17495	205	7	-8	3870	3708	95.813957	108	2.7906976	54	1.3953488
2-17563	170	6	-6	2623	2512	95.768204	82	3.1261914	29	1.1056042
2-1768	734	23	-5	1276	1177	92.241379	43	3.3699057	56	4.3887148
2-1773	77	6	-6	1397	1340	95.91983	48	3.4359341	9	0.64423764
2-1782	30	6	-4	705	688	97.588654	17	2.4113474	0	0
2-17985	146	8	-5	2102	1943	92.435776	84	3.9961941	75	3.5680306
2-17986	226	8	-7	3485	3259	93.51506	119	3.4146342	107	3.0703013
2-17988	161	6	-7	4098	3960	96.632507	73	1.7813567	65	1.5861396
2-17989	347	12	-5	3679	3279	89.12748	137	3.7238381	263	7.1486816
2-17991	307	12	-7	2071	1872	90.391121	70	3.3800097	129	6.2288752
2-17997	282	11	-6	3286	2998	91.235542	105	3.1953745	183	5.5690808
2-17998	288	14	-5	1941	1711	88.150436	67	3.451829	163	8.3977337
2-18003	21727	3692	-6	2132	1492	69.981239	68	3.1894934	572	26.829269
2-18009	322	12	-6	2347	2106	89.731575	89	3.7920752	152	6.4763532
2-18011	288	13	-6	3343	3022	90.39785	79	2.3631468	242	7.239007
2-18013	278	9	-6	1777	1631	91.783905	79	4.4456949	67	3.7703996
2-18014	213	10	-6	2304	2120	92.013893	71	3.0815971	113	4.9045138
2-18017	180	6	-6	3331	3241	97.298111	52	1.5610927	38	1.1407986
2-18023	440	14	-7	3783	3345	88.42189	149	3.938673	289	7.6394396
2-18026	282	10	-6	3612	3294	91.196014	114	3.156146	204	5.6478405
2-18027	351	12	-6	3855	3500	90.791176	107	2.7756159	248	6.4332037
2-18028	166	10	-6	1751	1579	90.17704	91	5.1970301	81	4.6259279
2-1803	144	6	-6	3538	3433	97.032219	77	2.1763709	28	0.79140759
2-18032	2413	11	-7	3232	3078	95.235153	64	1.980198	90	2.7846534
2-18036	16132	14	-7	3234	3011	93.104515	81	2.5046382	142	4.3908472
2-18041	314	9	-5	3070	2868	93.420197	95	3.0944624	107	3.485342
2-18051	167	5	-6	3395	3301	97.231224	61	1.7967598	33	0.97201765
2-181	230	7	-6	3200	3076	96.125	74	2.3125	50	1.5625
2-1816	215	7	-6	3939	3765	95.582634	125	3.1733942	49	1.2439705
2-1825	62	6	-4	798	775	97.11779	17	2.1303258	6	0.75187969
2-1840	885	212	-4	1427	692	48.493343	61	4.2747021	674	47.231953
2-1846	68	6	-8	1403	1334	95.08197	47	3.3499644	22	1.5680684
2-1860	62	6	-5	1233	1188	96.350365	36	2.919708	9	0.729927
2-1874	909	16	-6	2881	2636	91.49601	141	4.894134	104	3.6098578
2-189	85	7	-5	1321	1262	95.533684	42	3.1794093	17	1.2869039
2-1890	147	6	-6	2721	2629	96.618889	73	2.6828372	19	0.69827271
2-1918	201	7	-4	1613	1519	94.172356	59	3.6577806	35	2.1698699
2-192	282	8	-5	3147	2954	93.86718	140	4.4486814	53	1.6841435
2-193	35	6	-5	375	364	97.066666	10	2.6666667	1	0.26666665
2-1939	123	7	-6	3352	3174	94.689735	151	4.5047736	27	0.80548924
2-1946	129	6	-5	2732	2621	95.937042	74	2.7086382	37	1.3543191
2-195	43	6	-5	736	718	97.554352	12	1.6304348	6	0.81521738
2-1951	113	6	-7	1573	1497	95.168465	55	3.4965034	21	1.3350286
2-1970	160	8	-6	1703	1590	93.364647	80	4.6975927	33	1.9377569
2-1991	255	8	-5	1945	1827	93.933159	71	3.6503856	47	2.4164524
2-2014	43	6	-6	1446	1421	98.271088	20	1.3831259	5	0.34578148
2-2015	880	15	-6	3708	3408	91.909386	131	3.5329018	169	4.557713
2-2021	100	7	-5	1493	1419	95.043533	48	3.2150035	26	1.7414602
2-2025	155	6	-6	3675	3532	96.108841	91	2.4761903	52	1.414966
2-2026	74	7	-5	1598	1511	94.555695	65	4.0675845	22	1.3767209
2-2030	3	3	3	2	2	100	0	0	0	0
2-2054	153	6	-6	3550	3429	96.591553	87	2.4507041	34	0.95774651
2-2075	270	7	-5	3441	3274	95.146759	98	2.8480093	69	2.0052309
2-2121	276	8	-5	3161	3010	95.22303	88	2.7839291	63	1.9930402
2-2130	40	6	-5	1084	1063	98.062729	18	1.6605166	3	0.27675277
2-215	249	8	-8	3635	3331	91.636864	232	6.3823929	72	1.9807428
2-2163	993	27	-6	1673	1425	85.176331	123	7.3520622	125	7.4716077
2-2173	75	7	-7	1293	1201	92.884766	60	4.6403713	32	2.4748645
2-2182	215	7	-6	3409	3255	95.482544	105	3.0800822	49	1.4373717
2-2198	154	6	-6	1971	1882	95.484528	65	3.2978184	24	1.217656
2-2224	82	6	-5	1565	1473	94.121407	65	4.1533546	27	1.7252396
2-227	176	7	-6	3895	3747	96.200256	95	2.4390242	53	1.360719
2-2285	303	17	-5	1903	1486	78.087227	193	10.141882	224	11.770888
2-2294	121	7	-5	3266	3124	95.652176	107	3.2761791	35	1.0716473
2-2295	122	6	-5	2101	2012	95.763924	60	2.855783	29	1.3802952
2-2296	206	7	-5	2929	2796	95.459198	103	3.5165586	30	1.0242404
2-2298	89	7	-7	3113	2956	94.956635	135	4.3366528	22	0.7067138
2-230	207	7	-6	1467	1388	94.614861	55	3.7491479	24	1.6359918
2-2310	51	6	-5	1222	1168	95.581017	39	3.1914895	15	1.2274959
2-2320	109	7	-5	711	641	90.154716	54	7.5949364	16	2.2503517
2-2324	81	6	-7	1199	1145	95.496246	38	3.1693079	16	1.3344454
2-2368	150	7	-4	1286	1198	93.157074	61	4.7433906	27	2.0995333
2-2373	166	6	-8	3009	2888	95.978729	91	3.0242605	30	0.99700892
2-2375	3041	340	-5	1973	970	49.163712	83	4.2067914	920	46.629498
2-2384	137	7	-6	1699	1593	93.76104	76	4.4732194	30	1.7657446
2-2389	213	6	-5	3154	3034	96.195313	79	2.504756	41	1.2999367
2-239	71	6	-5	654	634	96.941895	15	2.2935779	5	0.76452601
2-2398	165	6	-5	3585	3468	96.736404	88	2.4546721	29	0.80892611
2-2413	727	13	-5	2933	2768	94.374359	79	2.6934879	86	2.9321513
