VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10001	283	11	1	3112	2848	91.516708	242	7.77635	22	0.70694089
2-10002	22	10	1	3171	2997	94.512772	174	5.4872284	0	0
2-10005	57	10	2	1775	1682	94.760559	90	5.0704226	3	0.16901408
2-1011	125	11	4	1910	1784	93.403145	119	6.2303667	7	0.36649215
2-1022	80	11	4	3414	3155	92.413589	239	7.0005856	20	0.58582306
2-10336	59	11	4	2802	2611	93.183441	182	6.4953604	9	0.32119915
2-10339	74	10	4	2774	2580	93.006493	186	6.7051187	8	0.28839222
2-10343	36	10	4	1191	1123	94.290512	65	5.4575987	3	0.25188917
2-10348	36	10	4	2553	2370	92.831963	180	7.050529	3	0.11750881
2-10356	78	11	4	3040	2840	93.421051	190	6.25	10	0.32894737
2-10359	277	13	4	2134	1904	89.222115	202	9.4657917	28	1.31209
2-10370	78	10	4	4034	3789	93.926628	236	5.8502727	9	0.22310361
2-10375	70	10	4	3240	3007	92.80864	227	7.0061727	6	0.18518518
2-10376	67	10	4	1620	1505	92.901237	106	6.54321	9	0.55555558
2-10380	73	11	5	3570	3257	91.232491	299	8.37535	14	0.3921569
2-10383	928	156	3	1891	1141	60.338444	149	7.8794284	601	31.782127
2-10384	55	10	2	1839	1731	94.127243	100	5.4377379	8	0.43501905
2-10393	180	11	2	3600	3339	92.75	245	6.8055553	16	0.44444445
2-10398	77	10	4	4169	3942	94.555054	221	5.3010316	6	0.14391941
2-10403	1290	71	4	1309	1010	77.158134	118	9.0145149	181	13.82735
2-10423	82	10	4	3407	3156	92.632813	244	7.161726	7	0.20545936
2-10440	113	10	4	1550	1468	94.709679	77	4.967742	5	0.32258064
2-10454	77	10	4	3277	3073	93.774796	199	6.0726275	5	0.15257858
2-10486	1072	67	4	3379	1383	40.929268	483	14.294169	1513	44.776562
2-10488	33	10	4	1517	1438	94.792351	76	5.0098882	3	0.19775873
2-10560	1799	335	4	1631	609	37.339054	73	4.4757819	949	58.185162
2-10563	59	10	4	1741	1620	93.049973	117	6.7202754	4	0.22975302
2-10567	35	10	2	1756	1661	94.589981	93	5.2961273	2	0.11389522
2-10570	78	11	3	3125	2886	92.352005	231	7.3919997	8	0.25599998
2-10577	77	11	4	3172	2922	92.118538	245	7.7238336	5	0.15762925
2-10581	11	11	11	1	1	100	0	0	0	0
2-10584	5620	455	4	3264	2605	79.810043	154	4.7181373	505	15.471813
