VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
3-100	70551	28585	-6	1812	728	40.176601	15	0.82781452	1069	58.995586
3-103	70350	35800	-4	1464	378	25.819672	3	0.20491803	1083	73.97541
3-10353	70711	36544	-4	3034	488	16.084377	4	0.13183916	2542	83.783783
3-10368	70665	36854	-3	3197	428	13.38755	1	3.1279325E-2	2768	86.581169
3-10382	70912	35093	-4	2906	437	15.037852	1	3.4411564E-2	2468	84.927734
3-10388	70656	35067	-5	1458	610	41.838135	8	0.54869682	840	57.613171
3-10389	70728	36319	-5	2964	503	16.97031	7	0.23616734	2454	82.793518
3-10391	70736	36863	-5	3054	425	13.916175	4	0.13097577	2625	85.95285
3-10399	70737	35422	-5	3239	610	18.832973	7	0.21611609	2622	80.950912
3-10435	70743	35838	-6	3245	704	21.694916	4	0.12326656	2537	78.181824
3-10562	70739	37456	-5	3060	503	16.437908	2	6.5359481E-2	2555	83.496735
3-10589	70725	36562	-4	2896	541	18.680939	10	0.34530386	2345	80.973755
3-10593	70711	35429	-5	3072	622	20.247395	18	0.5859375	2432	79.166672
3-10605	70733	38564	-5	3104	299	9.6327324	4	0.12886597	2801	90.238403
3-10625	70734	34558	-5	3507	613	17.479328	9	0.25662959	2885	82.264038
3-10631	70992	34968	-5	2073	629	30.342499	5	0.24119633	1439	69.416306
3-10643	70513	35897	-5	2908	604	20.770288	4	0.13755158	2300	79.092155
3-10651	70726	35290	-5	3368	550	16.330166	11	0.32660332	2807	83.343231
3-10652	70664	37182	-5	2708	332	12.259971	3	0.11078287	2373	87.62925
3-10654	70727	35536	-5	3316	711	21.441496	6	0.1809409	2599	78.377563
3-10689	70735	34374	-5	3312	722	21.799517	6	0.18115942	2584	78.019318
3-10694	70732	36787	-3	3123	431	13.800833	45	1.4409221	2647	84.758247
3-10699	70949	36717	-3	3050	493	16.163935	13	0.42622951	2544	83.409836
3-111	71307	36150	-5	1600	392	24.5	4	0.25	1204	75.25
3-118	69168	34675	-4	3523	626	17.768946	9	0.25546408	2888	81.975594
3-121	70525	34624	-3	1628	367	22.542997	11	0.67567569	1250	76.781326
3-122	70725	28961	-5	1661	609	36.664658	2	0.12040939	1050	63.214928
3-125	70228	34587	-5	1661	442	26.610476	2	0.12040939	1217	73.269119
3-126	70739	36629	-6	3199	471	14.723351	2	6.2519535E-2	2726	85.214134
3-1283	68937	35321	-5	2932	584	19.918146	8	0.27285129	2340	79.809006
3-129	70409	35710	-5	1465	322	21.979523	4	0.27303755	1139	77.747437
3-1296	70715	37264	-4	2931	322	10.986012	11	0.37529853	2598	88.638687
3-131	76531	40602	-2	1214	28	2.3064251	10	0.82372326	1176	96.86985
3-140	45642	37652	29882	20	0	0	0	0	20	100
3-1423	70735	34504	-5	3148	570	18.106735	8	0.25412959	2570	81.639137
3-1502	70625	33857	-3	1577	435	27.584019	2	0.12682308	1140	72.289154
3-151	56342	36130	15419	2154	0	0	0	0	2154	100
3-1543	70692	39495	-5	2601	528	20.299885	3	0.11534025	2070	79.584778
3-156	70700	37931	-4	1730	339	19.595375	0	0	1391	80.404625
3-1569	70743	35485	-6	3200	577	18.03125	1	0.03125	2622	81.9375
3-1689	70025	33938	-5	3388	741	21.871311	13	0.3837072	2634	77.744987
3-17	70729	33301	-5	1412	448	31.728045	6	0.4249292	958	67.847023
3-1713	70681	36447	-4	2894	632	21.838287	4	0.138217	2258	78.023499
3-1715	70716	35928	-5	3276	503	15.354091	9	0.27472529	2764	84.371185
3-1743	70731	40438	-2	1558	238	15.275995	5	0.32092425	1315	84.403076
3-1748	70728	40066	-3	2956	184	6.224628	12	0.405954	2760	93.369415
3-1808	70749	33500	-6	3558	702	19.730185	5	0.1405284	2851	80.12928
3-1824	70735	35682	-3	3291	540	16.408386	9	0.27347311	2742	83.318138
3-1848	55097	38455	22179	1608	0	0	0	0	1608	100
3-186	9	2	-2	61	61	100	0	0	0	0
3-1873	70725	33516	-5	3180	815	25.628931	5	0.1572327	2360	74.213837
3-1875	70735	33865	-6	3234	673	20.810143	3	9.2764378E-2	2558	79.097092
3-1877	70730	37031	-5	3344	540	16.148325	4	0.11961722	2800	83.732056
3-1878	70743	34873	-6	3332	724	21.728691	14	0.4201681	2594	77.851143
3-1887	70733	28522	-5	1875	690	36.799999	3	0.16	1182	63.040001
3-1895	70730	30126	-5	1622	632	38.964241	8	0.49321824	982	60.542542
3-190	70729	38264	-5	1830	350	19.125683	4	0.21857925	1476	80.655739
3-1930	70732	23856	-6	1642	748	45.554203	8	0.48721075	886	53.958588
3-1941	70724	30469	-5	1540	496	32.207794	10	0.64935064	1034	67.142853
3-1942	70731	34991	-5	3714	820	22.078621	8	0.21540117	2886	77.705978
3-1945	70738	35415	-4	1596	407	25.501255	3	0.18796992	1186	74.310776
3-1949	70714	34594	-6	3417	589	17.237343	17	0.49751243	2811	82.265144
3-1960	70725	40460	-4	1733	256	14.772071	4	0.23081361	1473	84.997116
3-1964	69264	40840	-9	3028	337	11.129458	2	6.6050202E-2	2689	88.804489
3-1976	70672	36327	-6	3099	571	18.425299	16	0.51629555	2512	81.058411
3-1985	70743	33884	-5	3961	838	21.156273	9	0.22721535	3114	78.616508
3-1988	70586	33222	-6	1582	455	28.761063	4	0.25284451	1123	70.986092
3-1989	70741	35587	-4	3359	577	17.177731	4	0.11908306	2778	82.703186
3-1992	70875	29443	-7	1715	382	22.274054	48	2.7988338	1285	74.927116
3-1994	70675	26874	-5	1733	773	44.604729	6	0.34622043	954	55.049049
3-2000	70736	34356	-4	1607	451	28.064716	7	0.43559429	1149	71.499687
3-2017	70642	35081	-5	3482	579	16.628374	4	0.11487651	2899	83.256752
3-2035	70727	36622	-5	1602	362	22.596754	3	0.18726592	1237	77.215981
3-2037	70726	34379	-4	3057	581	19.005562	2	6.5423615E-2	2474	80.929016
3-2038	70745	26657	-6	1171	686	58.582409	3	0.25619128	482	41.1614
3-2047	70731	37371	-7	3183	483	15.174363	2	6.2833801E-2	2698	84.762802
3-2070	13	13	13	1	1	100	0	0	0	0
3-2097	70580	32652	-5	1704	531	31.161972	7	0.4107981	1166	68.427231
3-2108	70749	34318	-6	3032	590	19.459103	10	0.3298153	2432	80.211082
3-2128	37011	26192	15863	1068	0	0	0	0	1068	100
3-2144	70703	30482	-4	1171	595	50.811272	7	0.59777969	569	48.59095
3-2156	70730	38034	-5	3183	467	14.671694	7	0.21991833	2709	85.108391
3-2242	70741	34499	-5	3194	660	20.663744	13	0.40701315	2521	78.929237
3-225	70746	31206	-6	1613	493	30.564165	3	0.18598884	1117	69.249847
3-2259	70686	43419	-5	1723	328	19.036564	5	0.29019153	1390	80.673241
3-229	67302	37364	-8	2675	424	15.850468	3	0.11214954	2248	84.037384
3-2331	70735	35630	-6	3129	676	21.604345	10	0.31959093	2443	78.076065
3-2341	70706	34944	-6	3371	806	23.909819	6	0.17798872	2559	75.912186
3-2357	70732	37192	-6	2871	405	14.106584	2	6.9662139E-2	2464	85.823753
3-2359	70726	34494	-5	3428	619	18.057177	4	0.11668611	2805	81.826141
3-24	70749	29463	-5	1827	604	33.059658	4	0.21893816	1219	66.721405
3-2405	8	6	5	4	4	100	0	0	0	0
3-2428	70736	38362	-5	3121	382	12.239667	2	6.4082026E-2	2737	87.696251
3-2450	70726	38139	-5	3083	363	11.774245	0	0	2720	88.225754
3-2453	70680	34558	-4	3261	576	17.663294	11	0.33731985	2674	81.999382
3-2459	68881	35176	-5	3438	726	21.116928	2	5.8173358E-2	2710	78.824898
3-2466	70720	34925	-5	3332	640	19.207684	2	6.0024008E-2	2690	80.732292
3-2475	70723	35542	-3	3491	600	17.187054	7	0.20051561	2884	82.612434
3-2490	70748	25630	-5	1739	795	45.715927	4	0.23001726	940	54.05405
3-2491	70741	35925	-5	3800	660	17.368422	3	7.8947373E-2	3137	82.552628
3-2494	70736	36041	-6	3194	625	19.56794	10	0.31308705	2559	80.118973
3-2495	70730	37272	-4	1628	348	21.375921	6	0.36855036	1274	78.255531
3-2502	4782	1953	4	25	12	48	2	8	11	44
3-2505	70751	35627	-6	3512	704	20.045557	2	5.6947611E-2	2806	79.897491
3-2515	51134	35541	20081	1613	0	0	0	0	1613	100
3-2522	71025	34519	-5	3094	566	18.293472	9	0.2908856	2519	81.415642
3-2528	70745	33880	-4	2826	676	23.920736	1	3.5385702E-2	2149	76.043877
3-2536	70746	28786	-5	1531	584	38.145004	4	0.26126713	943	61.593731
3-2538	70737	34486	-4	3382	602	17.800117	3	8.8704906E-2	2777	82.111176
3-2540	66889	66868	66855	3	0	0	0	0	3	100
3-2544	70734	35907	-4	3372	591	17.526691	5	0.14827995	2776	82.325027
3-2549	70733	35033	-5	1412	309	21.883852	5	0.35410765	1098	77.762039
3-2552	70748	36936	-5	2977	404	13.570708	10	0.33590862	2563	86.093384
3-2555	70726	30418	-5	1414	446	31.541725	10	0.70721358	958	67.75106
3-2560	70741	36198	-6	3164	691	21.839445	17	0.53729457	2456	77.62326
3-2561	70647	33830	-5	3531	766	21.693571	6	0.16992353	2759	78.136505
3-2567	69952	33428	-6	3089	613	19.84461	2	6.4745873E-2	2474	80.090645
3-2571	70707	33202	-6	3707	821	22.147289	5	0.13487996	2881	77.717827
3-2574	70728	29502	-5	1501	550	36.642239	13	0.86608928	938	62.491673
3-2575	70684	36384	-5	3175	718	22.614174	9	0.28346455	2448	77.102364
3-2583	70134	40550	-5	1420	309	21.760563	4	0.28169012	1107	77.957748
3-2600	70721	35334	-5	3045	726	23.842365	5	0.16420361	2314	75.993431
3-2604	70653	33944	-4	1427	427	29.922915	1	7.0077084E-2	999	70.007011
3-2605	70738	36320	-6	3054	599	19.613623	1	3.2743942E-2	2454	80.353638
3-2606	70729	29729	-4	1675	572	34.149254	6	0.35820895	1097	65.492538
3-2607	70737	34307	-4	1619	441	27.239037	8	0.49413219	1170	72.26683
3-2616	70736	37359	-5	2877	395	13.72958	4	0.13903372	2478	86.131386
3-2620	70730	35322	-5	3080	596	19.350649	6	0.19480519	2478	80.454544
3-2621	70445	35509	-4	2976	598	20.094086	10	0.33602151	2368	79.569893
3-2624	70678	35949	-4	3095	622	20.096931	8	0.25848144	2465	79.644592
3-263	70730	34556	-5	1546	577	37.322121	21	1.3583441	948	61.319534
3-2630	70737	35424	-4	1431	273	19.077568	0	0	1158	80.922432
3-2642	70610	41584	-4	1796	221	12.305122	1	5.5679288E-2	1574	87.639198
3-2648	70739	29870	-6	1740	336	19.310345	1	5.7471264E-2	1403	80.632187
3-2663	70732	35419	-3	3061	449	14.668409	8	0.26135248	2604	85.070244
3-2666	71048	37740	-4	1570	311	19.808916	4	0.25477707	1255	79.93631
3-2675	70729	36457	-5	3293	491	14.910417	1	3.0367445E-2	2801	85.059212
3-2677	69370	25981	-5	1283	760	59.236164	6	0.46765393	517	40.296181
3-2688	70741	34429	-6	1447	358	24.740843	2	0.138217	1087	75.120941
3-2691	61497	42196	2	1898	1	5.2687038E-2	0	0	1897	99.947319
3-2699	70726	37141	-5	3004	508	16.910786	4	0.13315579	2492	82.956055
3-2700	70716	33759	-7	3200	730	22.8125	2	0.0625	2468	77.125
3-2707	70721	35342	-6	3284	656	19.975639	10	0.30450669	2618	79.719856
3-272	70754	36654	-7	1416	271	19.138418	7	0.49435025	1138	80.367233
3-2720	70660	38953	-4	1481	239	16.137745	4	0.27008778	1238	83.592163
3-2729	70718	37137	-6	1475	334	22.644068	5	0.33898306	1136	77.016953
3-2733	70729	36466	-6	1499	331	22.081387	3	0.20013343	1165	77.718475
3-2736	70709	30174	-9	1642	485	29.537149	6	0.36540803	1151	70.097443
3-2764	70724	37740	-4	1655	346	20.906343	3	0.18126887	1306	78.912392
3-2768	70727	40396	-3	1222	209	17.103109	1	8.1833065E-2	1012	82.815056
3-2772	70643	42580	-3	2893	67	2.3159349	1	3.4566194E-2	2825	97.649498
3-2777	70731	35215	-6	3213	632	19.67009	12	0.37348273	2569	79.956421
3-2778	70758	33224	-4	1542	409	26.523994	9	0.58365756	1124	72.892349
3-2792	70723	30615	-5	1561	546	34.977577	3	0.19218451	1012	64.830238
3-2794	70727	32609	-6	1665	473	28.408409	6	0.36036038	1186	71.231232
3-2800	70734	30615	-4	1688	522	30.924171	7	0.41469195	1159	68.661133
3-2801	70736	35133	-5	3484	538	15.442021	17	0.4879449	2929	84.07003
3-2816	70732	30725	-5	1665	494	29.66967	10	0.6006006	1161	69.729729
3-2825	70725	37176	-4	3464	431	12.442264	10	0.28868359	3023	87.269058
3-2845	58800	39312	21681	1793	0	0	0	0	1793	100
3-2854	70737	35874	-5	3186	685	21.500313	8	0.25109857	2493	78.248589
3-2865	70732	36464	-5	1515	409	26.996698	8	0.52805281	1098	72.47525
3-2867	70733	31486	-5	1644	456	27.737226	3	0.18248175	1185	72.080292
3-2869	70749	26796	-4	1652	787	47.639225	9	0.5447942	856	51.815979
3-2877	70723	31455	-5	1661	535	32.209511	5	0.30102348	1121	67.489464
3-2881	69739	33958	-5	1422	316	22.222223	2	0.14064698	1104	77.637131
3-2882	70738	44667	-5	949	287	30.242359	2	0.21074815	660	69.54689
3-2894	70743	36861	-7	3363	369	10.972346	5	0.14867678	2989	88.878975
3-2905	70731	42465	-5	1645	209	12.705167	3	0.18237081	1433	87.112465
3-2935	70736	40211	-5	1434	246	17.154812	2	0.13947001	1186	82.705719
3-2941	70732	30754	-6	1762	603	34.222473	2	0.11350738	1157	65.664017
3-2955	70728	40200	-5	1603	271	16.905802	2	0.12476606	1330	82.969437
3-3001	70724	38717	-4	2974	379	12.74378	2	6.7249492E-2	2593	87.188972
3-3010	70729	33673	-5	1362	354	25.99119	1	7.3421441E-2	1007	73.935387
3-3035	70728	35202	-5	3461	540	15.602427	4	0.11557353	2917	84.281998
3-3066	70746	35060	-6	3110	609	19.581993	5	0.1607717	2496	80.25724
3-3076	70729	35244	-5	3001	549	18.293901	8	0.26657781	2444	81.439522
3-3097	70674	36481	-6	3008	433	14.394946	6	0.19946809	2569	85.405579
3-3106	70749	34917	-4	1785	291	16.302521	0	0	1494	83.697479
3-3114	70728	32716	-6	1416	462	32.627117	5	0.35310733	949	67.019775
3-3124	70730	38045	-4	2969	434	14.617716	4	0.1347255	2531	85.247559
3-3132	70742	36784	-5	3246	434	13.370302	2	6.1614294E-2	2810	86.568085
3-3150	70759	36768	-4	3278	421	12.843198	2	6.1012812E-2	2855	87.095795
3-3161	70723	34631	-5	2943	602	20.455317	8	0.27183148	2333	79.27285
3-3178	70712	35313	-5	3333	652	19.561956	5	0.15001501	2676	80.288025
3-3192	70735	36747	-4	3114	525	16.859344	7	0.22479126	2582	82.915863
3-3293	70816	38113	-5	1227	264	21.515892	7	0.57049716	956	77.913612
3-3297	70724	33796	-5	3280	798	24.329269	7	0.21341464	2475	75.457314
3-418	70477	35356	-4	2764	648	23.444283	13	0.47033286	2103	76.085381
3-437	70675	35432	-6	3354	615	18.336315	15	0.44722721	2724	81.216461
3-56	58797	1861	-5	433	416	96.073898	3	0.6928407	14	3.2332561
3-62	70607	35267	-6	1435	390	27.1777	1	6.9686413E-2	1044	72.752609
3-68	70748	33721	-4	3296	650	19.720873	4	0.12135922	2642	80.157768
3-729	70658	34568	-5	2904	437	15.048209	6	0.20661156	2461	84.745178
3-746	70686	33632	-5	1502	421	28.029293	9	0.59920108	1072	71.371498
3-780	70389	35816	-6	1222	330	27.00491	2	0.16366613	890	72.831421
3-786	70748	38028	-4	1642	346	21.071863	2	0.12180269	1294	78.806335
3-802	70716	35985	-6	2947	519	17.61113	2	6.7865625E-2	2426	82.321007
3-82	70722	38346	-4	2932	493	16.814461	3	0.10231923	2436	83.083221
3-844	70727	36282	-4	1199	311	25.938282	2	0.16680567	886	73.894913
3-859	47347	31653	16979	1398	0	0	0	0	1398	100
