VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
00745	140	28	2	314	111	35.350319	70	22.292994	133	42.356689
00749	169	26	1	372	141	37.903225	83	22.311827	148	39.784946
00774	154	31	2	320	73	22.8125	92	28.75	155	48.4375
00779	121	28	2	314	99	31.528664	76	24.203821	139	44.267517
07030	119	30	2	331	113	34.138973	68	20.543806	150	45.317223
07293	150	32	2	304	90	29.605263	56	18.421053	158	51.973682
07480	118	30	2	320	92	28.75	71	22.1875	157	49.0625
07510	94	32	3	296	79	26.68919	65	21.959459	152	51.351349
07927	39	39	39	1	0	0	0	0	1	100
09989	85	29	2	311	105	33.762058	67	21.543409	139	44.694534
2-10001	78	11	4	2986	2755	92.263893	215	7.2002678	16	0.5358339
2-10002	55	11	4	3389	3082	90.941277	294	8.6751251	13	0.38359398
2-10005	40	7	1	445	437	98.202248	6	1.3483146	2	0.44943821
2-1011	75	11	4	1596	1479	92.669174	111	6.9548874	6	0.37593985
2-10336	263	13	4	3499	3070	87.739357	326	9.3169479	103	2.9436982
2-10339	132	11	4	3619	3257	89.997238	310	8.5659018	52	1.436861
2-10343	51	10	4	1181	1088	92.12532	92	7.7900081	1	8.4674001E-2
2-10345	83	11	3	2787	2549	91.46035	222	7.9655542	16	0.574094
2-10348	276	11	2	3088	2837	91.871765	234	7.5777202	17	0.55051816
2-10356	53	11	4	3071	2839	92.445457	223	7.2614779	9	0.29306415
2-10359	95	10	3	2083	1932	92.750839	134	6.4330297	17	0.81613052
2-10369	302	32	2	1800	938	52.111115	267	14.833333	595	33.055557
2-10370	99	11	2	3145	2880	91.573929	258	8.2034979	7	0.22257553
2-10375	75	11	4	2966	2738	92.312881	222	7.484828	6	0.20229265
2-10376	60	10	4	1399	1302	93.066475	94	6.7190847	3	0.21443889
2-10380	74	11	1	3268	2938	89.902077	309	9.4553251	21	0.64259487
2-10383	1771	170	4	2204	1308	59.346642	202	9.1651545	694	31.488205
2-10384	57	11	4	1839	1687	91.734634	141	7.6672106	11	0.59815121
2-10393	27	10	1	1502	1375	91.544601	127	8.4553928	0	0
2-10398	923	75	4	4029	3076	76.346489	300	7.4460163	653	16.207495
2-10403	853	232	5	1659	771	46.473782	112	6.7510548	776	46.775166
2-10423	57	10	4	1569	1476	94.072655	85	5.4174633	8	0.50987887
2-10454	60	10	4	4197	3936	93.781273	254	6.0519419	7	0.16678579
2-10482	685	33	4	637	571	89.638931	32	5.0235481	34	5.3375196
2-10486	90	11	4	3911	3581	91.562256	300	7.6706724	30	0.76706725
2-10488	75	10	2	1507	1419	94.160583	77	5.109489	11	0.729927
2-10560	76	10	4	1803	1704	94.509148	91	5.0471435	8	0.44370493
2-10563	22	13	9	148	115	77.702698	33	22.297297	0	0
2-10567	64	11	4	1583	1462	92.356285	112	7.0751734	9	0.56854075
2-10577	40	10	4	3125	2945	94.239998	179	5.7280002	1	3.1999998E-2
2-10580	295	12	4	3488	3150	90.309631	283	8.1135321	55	1.5768349
2-10581	605	18	1	1525	1405	92.131149	81	5.3114753	39	2.5573769
2-10584	70	10	4	1910	1812	94.86911	89	4.6596861	9	0.47120419
2-10594	77	11	4	3217	2824	87.783646	383	11.905501	10	0.31084859
2-10600	99	10	3	3534	3317	93.85965	206	5.8290887	11	0.31126201
2-10611	70	10	4	1535	1429	93.09446	102	6.6449509	4	0.26058632
2-10632	302	23	4	1902	1459	76.708725	184	9.6740274	259	13.617245
2-10634	80	10	2	2038	1919	94.160942	114	5.5937195	5	0.24533856
2-10636	36	10	4	3281	3074	93.690948	205	6.248095	2	6.0957026E-2
