VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10001	58	10	2	2966	2738	92.312881	221	7.4511127	7	0.23600808
2-10002	109	11	4	3101	2833	91.357628	235	7.5782008	33	1.0641729
2-1022	55	10	4	3565	3326	93.295929	236	6.619916	3	8.4151477E-2
2-10336	98	10	4	1408	1318	93.607956	84	5.965909	6	0.42613637
2-10339	23	10	4	3573	3363	94.122589	210	5.8774137	0	0
2-10348	57	10	4	1569	1474	93.94519	88	5.6086679	7	0.44614401
2-10356	738	21	3	1800	1624	90.222221	115	6.3888893	61	3.3888888
2-10370	78	10	4	3414	3208	93.966026	199	5.8289399	7	0.20503807
2-10375	73	10	4	1590	1496	94.088051	90	5.6603775	4	0.25157231
2-10380	48	10	4	1717	1589	92.545143	124	7.2218986	4	0.23296447
2-10383	1122	227	6	292	129	44.178085	31	10.616438	132	45.205479
2-10393	74	10	1	3811	3594	94.305954	213	5.5890841	4	0.10495933
2-10403	25	12	6	55	42	76.363632	13	23.636364	0	0
2-10423	820	17	1	3979	3588	90.173409	309	7.76577	82	2.0608191
2-10440	70	10	0	2654	2504	94.34816	147	5.5388093	3	0.11303692
2-10454	75	11	4	3585	3272	91.26918	308	8.5913534	5	0.13947001
2-10482	2552	790	3	434	57	13.13364	10	2.3041475	367	84.56221
2-10486	21	11	7	60	48	80	12	20	0	0
2-10492	57	10	3	1672	1553	92.882774	115	6.8779902	4	0.23923445
2-10560	1202	728	255	2	0	0	0	0	2	100
2-10581	25	14	2	141	74	52.482269	67	47.517731	0	0
2-10584	82	10	4	2962	2853	96.320053	104	3.5111413	5	0.16880485
2-10594	1803	188	1	3309	1877	56.724083	263	7.9480209	1169	35.327892
2-10600	78	11	4	1625	1503	92.49231	111	6.8307691	11	0.67692304
2-10604	68	10	3	3026	2849	94.150696	172	5.6840715	5	0.16523464
2-10632	87	10	4	3307	3113	94.133659	183	5.5337167	11	0.33262774
2-10636	68	10	3	3291	3115	94.652084	173	5.2567611	3	9.1157705E-2
2-10642	369	11	3	2937	2741	93.326523	180	6.1287026	16	0.54477358
2-10646	36	10	3	3671	3500	95.341866	170	4.6308908	1	2.7240533E-2
2-10679	126	23	3	26	19	73.07692	1	3.846154	6	23.076923
2-10681	67	10	4	3383	3177	93.910728	202	5.9710317	4	0.11823825
2-10682	33	11	4	2937	2683	91.351715	253	8.6142321	1	3.4048349E-2
2-1074	73	11	4	3195	2967	92.863853	224	7.0109549	4	0.12519562
2-1085	171	12	4	3726	3408	91.465378	236	6.3338704	82	2.2007515
2-112	85	10	4	1385	1296	93.574005	84	6.0649819	5	0.36101082
2-11475	90	11	3	3038	2593	85.352203	438	14.41738	7	0.23041475
2-11476	92	11	4	3047	2777	91.138824	264	8.6642599	6	0.196915
2-11704	98	11	4	1811	1683	92.932083	118	6.5157371	10	0.55218112
2-11705	1246	11	1	3184	2998	94.158295	178	5.5904522	8	0.25125629
2-1236	69	10	4	3279	3065	93.473618	209	6.3738942	5	0.15248552
2-1254	22	9	0	512	485	94.726563	27	5.2734375	0	0
2-1341	84	10	4	1878	1783	94.941422	90	4.7923322	5	0.26624069
2-1345	21	10	4	1067	1030	96.532333	37	3.4676664	0	0
2-1353	35	10	4	3561	3366	94.52401	193	5.4198256	2	0.056164
2-1361	104	11	4	3299	3073	93.149445	210	6.3655653	16	0.48499545
2-1386	61	10	4	2971	2802	94.311676	165	5.5536857	4	0.13463481
2-1395	57	10	4	3194	2967	92.892929	222	6.950532	5	0.15654352
2-143	24	10	3	2085	1962	94.100723	123	5.8992805	0	0
2-1447	50	10	4	3146	2966	94.27845	178	5.6579785	2	6.3572787E-2
2-1495	75	10	4	3317	3091	93.186615	218	6.5722041	8	0.24118179
2-1610	105	10	2	2806	2659	94.76123	139	4.953671	8	0.28510335
2-1614	58	11	4	1079	989	91.658943	88	8.1556997	2	0.18535681
2-1624	148	14	4	1375	1113	80.945457	177	12.872727	85	6.181818
2-1636	86	11	4	1698	1557	91.696114	136	8.0094223	5	0.29446408
2-1663	75	10	1	3145	2954	93.926872	179	5.6915736	12	0.38155803
2-1685	101	10	4	2065	1921	93.026634	138	6.6828089	6	0.29055691
2-1694	18679	14950	12404	172	0	0	0	0	172	100
2-1716	28	10	3	2338	2212	94.610779	126	5.3892212	0	0
2-17394	30	10	4	921	848	92.073837	73	7.9261675	0	0
2-17405	19442	3030	1	2813	1815	64.521858	114	4.0526128	884	31.425524
2-17440	24	10	1	962	906	94.178795	56	5.8212056	0	0
2-17465	25	10	4	1702	1598	93.889542	104	6.1104584	0	0
2-17468	62	10	4	1447	1357	93.780235	86	5.9433312	4	0.276434
2-17496	78	10	4	3029	2823	93.199074	192	6.338726	14	0.46219873
2-17535	23	10	4	1816	1717	94.548454	99	5.4515419	0	0
2-17536	61	10	3	3291	3066	93.163177	222	6.7456698	3	9.1157705E-2
2-1782	77	10	4	1928	1856	96.265564	64	3.3195024	8	0.41493779
2-1802	114	11	4	3170	2910	91.798111	257	8.107255	3	9.4637223E-2
2-1803	81	10	3	3292	3086	93.742409	197	5.9842043	9	0.27339005
2-1825	80	10	4	3451	3275	94.900032	167	4.8391771	9	0.26079398
2-1840	851	69	4	3463	2609	75.339302	320	9.2405434	534	15.420156
2-1842	881	79	4	4064	3104	76.377953	246	6.0531497	714	17.568897
2-1846	102	11	4	3401	3119	91.708321	255	7.4977951	27	0.79388416
2-1853	105	11	1	2851	2578	90.424416	266	9.33006	7	0.24552788
2-1860	79	10	0	3884	3688	94.953659	190	4.8918643	6	0.15447992
2-188	78	11	4	2853	2623	91.938309	184	6.4493513	46	1.6123378
2-1890	78	10	3	3406	3167	92.982971	231	6.7821488	8	0.23487963
2-1896	103	10	4	1676	1576	94.033417	95	5.6682577	5	0.29832935
2-1899	11252	1210	5	1560	1053	67.5	97	6.2179489	410	26.282051
2-1914	313	12	4	3283	3045	92.750534	198	6.0310693	40	1.2183979
2-1918	61	10	4	3139	2934	93.469254	202	6.4351707	3	9.5571838E-2
2-193	82	11	4	1451	1352	93.177124	90	6.2026186	9	0.62026191
2-1939	80	11	4	3371	3134	92.969444	224	6.6449127	13	0.38564223
2-195	68	10	4	1645	1530	93.009117	111	6.7477202	4	0.24316108
2-1951	1785	53	1	3247	2912	89.682785	219	6.7446871	116	3.5725284
2-1991	120	11	4	3153	2822	89.50206	271	8.5949888	60	1.9029496
2-2014	269	11	4	3583	3282	91.59922	271	7.5634942	30	0.83728719
2-2015	88	11	4	1576	1455	92.322334	114	7.2335029	7	0.44416246
2-2021	30	10	4	3272	3073	93.918091	199	6.0819073	0	0
2-2026	1034	138	2	2047	839	40.986809	216	10.552027	992	48.461163
2-2030	72	10	4	3670	3476	94.713898	191	5.20436	3	8.1743874E-2
2-2034	96	10	4	3132	2938	93.80587	185	5.9067688	9	0.28735632
2-2044	71	14	9	61	41	67.213112	19	31.147539	1	1.6393442
2-2075	34	10	2	1680	1581	94.107147	97	5.7738094	2	0.11904763
2-2120	23	10	4	1519	1426	93.877556	93	6.1224489	0	0
2-2172	108	11	1	3539	3198	90.36451	321	9.0703592	20	0.56513137
2-224	638	18	4	3349	2668	79.665573	506	15.108988	175	5.2254405
2-2268	52	10	4	2826	2675	94.656761	148	5.2370844	3	0.10615712
2-227	34	10	2	3784	3514	92.864693	269	7.10888	1	0.02642706
2-2288	26	10	4	3873	3679	94.990959	194	5.009037	0	0
2-2298	698	29	4	1762	1620	91.940979	69	3.9160047	73	4.1430192
2-2310	31	10	4	2952	2774	93.970192	177	5.995935	1	3.3875339E-2
2-2375	277	12	4	2114	1874	88.647118	214	10.12299	26	1.2298959
2-2380	887	63	4	1461	945	64.681725	85	5.8179331	431	29.500341
2-2381	3936	316	3	1799	1345	74.763756	175	9.7276258	279	15.508615
