VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10005	25	11	4	52	47	90.384613	5	9.6153851	0	0
2-1022	279	13	4	3310	2947	89.033234	263	7.9456196	100	3.021148
2-10356	277	12	2	3364	2993	88.971458	274	8.1450653	97	2.8834722
2-10359	143	11	3	3765	3420	90.836655	278	7.3837981	67	1.7795484
2-10370	238	12	3	3957	3528	89.158455	320	8.086935	109	2.754612
2-10380	14	8	5	4	4	100	0	0	0	0
2-10393	3087	145	4	2447	2022	82.631798	220	8.9906006	205	8.3776045
2-10398	147	11	3	4050	3690	91.111115	309	7.6296301	51	1.2592592
2-10403	1684	604	6	93	12	12.903225	5	5.3763442	76	81.720428
2-10423	302	11	4	1832	1706	93.122276	108	5.8951964	18	0.98253274
2-10440	60	10	6	106	93	87.735847	12	11.320755	1	0.94339621
2-10454	268	12	4	3455	3091	89.464546	275	7.9594793	89	2.5759768
2-10486	100	11	2	3534	3264	92.359932	238	6.7345781	32	0.90548956
2-10488	15	7	2	130	130	100	0	0	0	0
2-10560	19	15	11	3	1	33.333336	2	66.666672	0	0
2-10563	14165	157	6	97	93	95.876289	3	3.0927835	1	1.0309278
2-10577	121	11	4	1769	1588	89.768234	154	8.7054834	27	1.5262861
2-10584	274	13	3	3377	2998	88.777023	262	7.7583656	117	3.4646134
2-10594	275	14	4	3493	2882	82.507874	468	13.398226	143	4.0939021
2-10598	28	27	27	3	0	0	3	100	0	0
2-10604	75	12	5	302	268	88.741722	28	9.2715235	6	1.986755
2-10642	108	11	4	2979	2719	91.27224	217	7.2843237	43	1.4434373
2-10681	99	11	4	3558	3206	90.106804	283	7.953907	69	1.9392917
2-10682	314	12	1	3329	3041	91.348755	237	7.1192546	51	1.5319916
2-10700	11143	460	6	651	226	34.715824	67	10.291859	358	54.992317
2-1074	77	11	4	2925	2673	91.384613	229	7.8290596	23	0.7863248
2-11475	2645	140	4	3655	2709	74.117645	299	8.1805744	647	17.701778
2-11705	483	11	4	3648	3321	91.036186	269	7.3739038	58	1.5899124
2-1192	105	12	4	3017	2663	88.266495	273	9.0487242	81	2.6847861
2-1236	119	12	4	1369	1205	88.020454	133	9.7151203	31	2.2644267
2-1254	107	11	4	3488	3144	90.137611	290	8.3142195	54	1.5481652
2-132	61	11	3	1347	1222	90.720116	103	7.6466217	22	1.6332591
2-1353	275	11	2	4038	3731	92.397224	256	6.3397722	51	1.2630014
2-1361	110	12	4	3219	2812	87.356323	346	10.74868	61	1.8949983
