VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10001	219	11	4	3076	2792	90.767227	264	8.5825748	20	0.65019506
2-10002	56	11	4	3187	2913	91.402573	267	8.3777847	7	0.2196423
2-1011	35	10	4	1880	1764	93.829788	115	6.1170211	1	5.3191487E-2
2-1022	80	11	1	3337	2981	89.331734	344	10.308661	12	0.35960445
2-10336	1094	23	0	2911	2569	88.251457	249	8.5537615	93	3.1947784
2-10339	92	10	4	3010	2801	93.056473	196	6.5116277	13	0.43189368
2-10343	73	11	4	1601	1484	92.692062	112	6.9956279	5	0.31230479
2-10348	34	10	4	1520	1419	93.355263	100	6.5789475	1	6.5789476E-2
2-10356	23	10	1	733	684	93.31514	49	6.6848569	0	0
2-10358	119	10	4	3585	3334	92.998604	242	6.750349	9	0.25104603
2-10359	80	10	4	3302	3067	92.883102	222	6.7231984	13	0.39370078
2-10363	60	11	4	3318	3067	92.435196	242	7.2935505	9	0.27124774
2-10369	371	41	4	1291	607	47.017815	197	15.259489	487	37.722694
2-10370	173	11	2	3714	3289	88.556816	410	11.03931	15	0.4038772
2-10375	105	11	4	2931	2689	91.743431	227	7.7447972	15	0.51177073
2-10376	68	10	2	2988	2763	92.469879	222	7.429719	3	0.1004016
2-10380	80	10	4	2940	2716	92.380951	215	7.3129253	9	0.30612245
2-10393	104	10	4	3155	2931	92.900154	214	6.7828841	10	0.31695724
2-10418	76	10	4	3415	3207	93.909225	202	5.9150805	6	0.17569546
2-10423	83	11	4	3185	2949	92.590263	227	7.1271582	9	0.28257456
2-10440	26	10	4	3259	3000	92.052773	259	7.9472227	0	0
2-10454	21	10	5	502	465	92.629478	37	7.3705182	0	0
2-10486	169	11	4	3096	2834	91.537468	257	8.301034	5	0.16149871
2-10490	2460	201	4	784	573	73.086731	73	9.3112249	138	17.602041
2-10492	87	11	4	3740	3410	91.176468	312	8.3422461	18	0.48128343
2-10563	62	10	1	1045	967	92.535881	74	7.0813394	4	0.38277513
2-10567	73	10	4	1894	1760	92.925026	131	6.9165788	3	0.15839493
2-10570	94	11	3	1456	1329	91.277473	116	7.9670334	11	0.75549453
2-10577	108	11	4	3718	3246	87.305	456	12.264659	16	0.43033889
2-10580	65	11	4	3211	2918	90.875122	287	8.9380255	6	0.18685767
2-10584	32	10	1	3584	3347	93.387276	236	6.5848217	1	2.7901787E-2
2-10594	2003	38	4	3604	2734	75.860153	504	13.984461	366	10.155383
2-10598	33	10	4	1585	1467	92.555206	117	7.3817039	1	6.3091479E-2
2-10600	77	11	4	2821	2520	89.330025	284	10.067352	17	0.60262316
2-10632	71	11	4	2761	2455	88.917061	303	10.974285	3	0.10865629
2-10636	857	16	4	3284	2997	91.260658	240	7.3081603	47	1.4311814
2-10642	74	10	0	2241	2134	95.225349	101	4.5069165	6	0.26773763
2-10644	59	10	2	1357	1253	92.336037	101	7.4428887	3	0.22107591
2-10646	98	11	4	3413	2982	87.371811	411	12.042192	20	0.58599472
2-10671	22	10	4	274	249	90.875916	25	9.1240873	0	0
2-10681	77	11	4	2903	2683	92.421631	214	7.3716841	6	0.20668274
2-10682	66	11	4	2783	2576	92.561981	200	7.1864896	7	0.25152713
2-10684	297	12	4	1536	1392	90.625	122	7.9427085	22	1.4322917
2-10685	94	11	4	3076	2773	90.149544	287	9.3302984	16	0.52015603
2-1074	32	10	4	1383	1291	93.347794	91	6.5798988	1	7.2306581E-2
2-1085	280	12	4	3778	3464	91.688721	271	7.1731076	43	1.1381683
2-1137	26	10	4	1075	998	92.837212	77	7.1627908	0	0
2-11475	87	11	4	3633	3315	91.246902	307	8.4503164	11	0.30278006
2-11476	65	11	3	1349	1234	91.475166	111	8.2283173	4	0.29651594
2-11705	273	12	4	2939	2506	85.267097	408	13.882274	25	0.85062945
2-1192	99	11	4	1824	1684	92.324562	128	7.0175438	12	0.65789473
2-1222	71	10	4	1401	1315	93.861526	83	5.9243398	3	0.21413276
2-1230	17	16	16	3	0	0	3	100	0	0
