VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10001	79	10	1	3209	2930	91.305702	276	8.6008101	3	9.3487069E-2
2-1011	77	11	4	3704	3379	91.2257	317	8.5583153	8	0.21598272
2-1022	56	11	4	3654	3157	86.398468	491	13.437329	6	0.16420361
2-10336	199	10	1	2825	2582	91.398224	237	8.3893805	6	0.21238936
2-10339	80	10	4	3397	3163	93.111572	225	6.6234918	9	0.26493964
2-10343	81	11	1	1335	1226	91.835205	102	7.6404495	7	0.52434456
2-10345	29	11	5	382	357	93.455498	25	6.5445027	0	0
2-10348	74	11	3	2831	2527	89.261749	299	10.561639	5	0.17661604
2-10358	69	11	4	1666	1511	90.696281	151	9.0636253	4	0.24009603
2-10359	58	12	4	2687	2138	79.568291	539	20.059546	10	0.37216225
2-10363	42	11	1	3386	2888	85.292381	486	14.353219	12	0.35440046
2-10369	385	36	5	1446	655	45.297371	241	16.666668	550	38.035961
2-10370	269	11	4	3311	3052	92.177589	250	7.5505891	9	0.2718212
2-10375	304	12	4	3148	2811	89.294792	311	9.8792877	26	0.82592124
2-10376	28	11	4	2824	2584	91.501411	240	8.4985838	0	0
2-10380	186	12	4	3200	2835	88.59375	315	9.84375	50	1.5625
2-10383	1320	250	5	837	373	44.563919	72	8.6021509	392	46.833931
2-10384	63	11	4	1730	1559	90.115608	167	9.6531792	4	0.23121387
2-10393	99	11	4	3446	3114	90.365639	309	8.966918	23	0.66744053
2-10403	844	42	1	1570	1267	80.700638	169	10.764332	134	8.5350323
2-10418	79	11	4	1737	1590	91.537132	138	7.9447322	9	0.51813471
2-10423	278	11	1	3391	3050	89.94397	316	9.3187857	25	0.73724568
2-10440	124	11	2	2748	2491	90.647743	248	9.024745	9	0.32751092
2-10454	255	11	3	4464	4080	91.39785	361	8.0869179	23	0.51523298
2-10486	31	10	0	1904	1735	91.123947	168	8.8235292	1	5.2521013E-2
2-10490	163	12	3	2708	2344	86.55835	332	12.259971	32	1.1816839
2-10492	77	11	4	3625	3200	88.275864	416	11.475862	9	0.24827586
2-10560	1679	255	4	1549	842	54.357647	101	6.5203352	606	39.122017
2-10563	1681	68	4	1608	1362	84.701492	136	8.4577112	110	6.840796
2-10567	53	10	4	1553	1438	92.594978	111	7.1474566	4	0.257566
2-10570	98	11	4	3031	2811	92.741669	204	6.7304521	16	0.52787858
2-10580	74	11	4	3137	2864	91.297417	267	8.5113163	6	0.19126554
2-10581	56	11	4	1486	1346	90.578735	137	9.2193813	3	0.20188425
2-10584	127	10	4	4291	4026	93.824287	252	5.872757	13	0.30295968
2-10594	856	69	4	3625	2678	73.875862	372	10.262069	575	15.862068
2-10598	102	11	4	1562	1450	92.829704	97	6.2099872	15	0.9603073
2-10600	29	11	2	2855	2629	92.084061	226	7.9159369	0	0
2-10604	85	11	4	3188	2901	90.99749	269	8.437892	18	0.56461734
2-10611	25	11	4	1275	1170	91.764709	105	8.2352943	0	0
2-10632	79	11	4	1299	1179	90.762123	109	8.3910704	11	0.84680521
2-10636	54	11	4	3141	2878	91.626869	261	8.3094549	2	6.3673988E-2
2-10642	77	11	4	3787	3437	90.757858	329	8.6876154	21	0.55452865
2-10644	54	10	1	1504	1406	93.484047	96	6.3829789	2	0.13297872
2-10646	87	11	2	3488	3218	92.259178	262	7.5114684	8	0.22935779
2-10657	33	11	4	1522	1356	89.0933	165	10.840999	1	6.5703019E-2
2-10662	79	11	4	3646	3370	92.430061	267	7.3230939	9	0.24684586
2-10671	93	11	4	2993	2629	87.838295	352	11.760775	12	0.40093553
2-10679	308	35	5	900	446	49.555553	134	14.888888	320	35.555557
2-10682	93	11	4	2747	2454	89.333817	284	10.338551	9	0.32763013
2-10684	48	11	4	1404	1288	91.737892	113	8.0484333	3	0.21367523
2-10685	59	11	4	1381	1275	92.324402	103	7.4583635	3	0.21723388
2-10700	1688	152	2	1488	915	61.491936	161	10.819893	412	27.688173
2-1074	21	10	3	1357	1244	91.672806	113	8.3271923	0	0
2-1137	54	11	2	2381	2170	91.138176	206	8.6518269	5	0.20999581
2-11476	69	11	4	3486	3070	88.066551	410	11.761331	6	0.17211704
2-11704	74	11	4	2969	2620	88.245201	345	11.620073	4	0.1347255
2-11705	80	11	4	1119	1034	92.403931	75	6.7024126	10	0.89365506
2-1192	50	10	4	1445	1341	92.802773	99	6.8512111	5	0.34602076
2-1230	96	11	5	1308	1190	90.978592	105	8.027523	13	0.99388379
2-1236	25	10	0	1015	939	92.512314	76	7.4876842	0	0
2-1254	103	11	4	3165	2752	86.951027	396	12.511847	17	0.53712481
2-132	114	11	5	1559	1410	90.442589	138	8.8518286	11	0.70558053
2-1341	853	18	4	3697	3356	90.776306	270	7.3032184	71	1.920476
2-1345	77	11	4	1439	1296	90.062538	133	9.2425299	10	0.69492704
2-1346	34	10	4	1470	1355	92.176872	114	7.7551022	1	6.8027213E-2
2-1347	93	11	4	1179	1092	92.620865	83	7.0398645	4	0.33927056
2-1353	99	11	4	3181	2934	92.235146	233	7.3247404	14	0.44011316
2-1361	23	10	4	3108	2882	92.728439	226	7.2715573	0	0
2-1375	68	11	4	3083	2820	91.469345	260	8.4333439	3	9.7307816E-2
2-1379	1380	34	4	1212	1055	87.046204	131	10.808581	26	2.1452146
2-1381	75	11	4	1422	1306	91.842476	112	7.8762307	4	0.28129396
2-1386	65	10	3	1584	1453	91.729797	128	8.0808077	3	0.18939394
2-1387	20024	1532	5	3579	413	11.539536	55	1.5367421	3111	86.923721
2-1395	6	6	6	1	1	100	0	0	0	0
2-143	875	16	4	3246	2941	90.603821	274	8.4411583	31	0.95502156
2-1431	1393	35	2	2820	2457	87.127663	254	9.0070925	109	3.8652484
2-1444	30	11	4	2901	2648	91.27887	253	8.7211304	0	0
2-1447	77	10	2	2895	2700	93.264244	183	6.3212433	12	0.41450778
2-149	130	12	4	2942	2606	88.579193	284	9.6532974	52	1.7675052
2-1495	845	21	4	3092	2707	87.548515	315	10.187581	70	2.2639067
2-1571	79	11	4	3185	2918	91.616951	251	7.8806906	16	0.5023548
2-160	31	10	4	1440	1336	92.777779	103	7.1527777	1	6.9444448E-2
2-1610	181	11	4	3389	3004	88.639717	367	10.829153	18	0.53113014
2-1614	57	10	0	1524	1430	93.832024	91	5.9711285	3	0.19685039
2-1622	925	35	4	1380	1169	84.710144	141	10.217391	70	5.0724635
2-1624	1315	59	5	1314	967	73.592087	186	14.155251	161	12.252664
2-1636	73	11	4	1837	1651	89.874802	175	9.5264015	11	0.59880245
2-1653	86	11	4	1722	1554	90.243896	163	9.4657373	5	0.29036003
2-1656	413	159	33	3	0	0	0	0	3	100
2-1663	30	10	0	593	559	94.266441	34	5.7335582	0	0
2-1681	38	11	4	1481	1334	90.07428	146	9.8582039	1	6.7521945E-2
2-1685	120	12	4	1700	1461	85.941177	190	11.176471	49	2.8823531
2-1694	1159	17	1	1681	1474	87.685898	155	9.2207022	52	3.0933969
2-17074	942	142	4	689	451	65.457184	28	4.0638609	210	30.478954
2-17135	866	26	5	198	144	72.727272	40	20.202021	14	7.0707068
2-17137	975	54	4	572	438	76.573425	44	7.6923079	90	15.734265
2-17138	18	14	6	10	6	60.000004	4	40	0	0
2-17140	862	59	4	487	380	78.028748	35	7.1868582	72	14.784394
2-17154	871	144	6	165	110	66.666672	3	1.8181818	52	31.515152
2-1716	1006	21	4	3366	2998	89.067146	281	8.3481874	87	2.5846703
2-17160	858	108	5	116	82	70.689651	13	11.206897	21	18.103447
2-17164	870	76	6	218	146	66.972473	38	17.431192	34	15.596331
2-17165	871	123	6	156	96	61.538464	18	11.538462	42	26.923079
2-17183	866	138	6	175	118	67.428574	4	2.2857141	53	30.285713
2-17188	867	102	4	228	163	71.491226	9	3.9473681	56	24.561403
2-17192	870	187	5	303	174	57.425743	7	2.310231	122	40.264027
2-17194	867	62	4	565	443	78.407082	26	4.6017699	96	16.99115
2-17201	869	78	5	134	89	66.417908	17	12.686567	28	20.895523
2-1723	20	15	12	71	34	47.887325	37	52.112675	0	0
2-17394	845	17	1	2815	2563	91.047958	208	7.3889875	44	1.563055
2-17396	80	10	4	3816	3581	93.841721	223	5.8438158	12	0.3144654
2-17405	82	11	4	3011	2757	91.564262	247	8.2032547	7	0.23248091
2-17407	104	11	1	2972	2732	91.924629	227	7.6379547	13	0.4374159
2-17440	285	14	0	744	657	88.30645	68	9.1397848	19	2.5537634
2-17465	99	11	4	3569	3206	89.829079	344	9.6385536	19	0.53236198
2-17468	81	11	4	2903	2626	90.458145	263	9.0595942	14	0.48225975
2-17496	79	11	4	2989	2691	90.030113	285	9.5349617	13	0.43492806
2-17536	31	11	4	3199	2900	90.653328	298	9.3154106	1	3.1259768E-2
2-1768	256	13	4	1467	1303	88.820717	146	9.9522839	18	1.2269938
2-1779	15	8	1	12	12	100	0	0	0	0
2-17988	472	32	7	126	88	69.84127	22	17.460318	16	12.698414
2-17989	743	60	5	489	359	73.415131	37	7.5664625	93	19.018404
2-18009	867	88	4	137	101	73.722626	3	2.189781	33	24.087591
2-18011	22	12	6	97	88	90.721649	9	9.2783499	0	0
2-18013	442	79	6	16	10	62.5	2	12.5	4	25
2-1802	157	12	4	3438	2939	85.485748	450	13.089005	49	1.4252473
2-18022	864	137	4	301	190	63.122921	12	3.986711	99	32.890366
2-18023	748	66	5	153	109	71.241829	10	6.5359483	34	22.222223
2-18027	946	69	4	251	196	78.087654	18	7.1713152	37	14.741036
2-18028	532	41	6	297	228	76.767677	30	10.10101	39	13.131313
2-1803	73	11	4	3299	2987	90.542587	306	9.2755375	6	0.18187329
2-18041	412	27	7	98	77	78.571426	12	12.244898	9	9.1836739
2-181	25	11	4	1221	1094	89.598694	127	10.401311	0	0
2-1825	84	11	4	2437	2233	91.629051	195	8.0016413	9	0.3693065
2-1840	3571	554	5	3470	563	16.224783	184	5.3025937	2723	78.472618
