VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10001	159	11	4	3162	2912	92.093613	231	7.3055029	19	0.60088551
2-10002	189	12	1	2629	2315	88.056297	266	10.117915	48	1.8257893
2-1022	33	11	4	1481	1352	91.289673	128	8.6428089	1	6.7521945E-2
2-10348	119	11	4	1658	1501	90.530762	138	8.3232813	19	1.145959
2-10356	75	10	3	1854	1744	94.066879	106	5.7173676	4	0.21574973
2-10358	85	10	3	3870	3606	93.178299	257	6.6408267	7	0.18087855
2-10359	27	10	0	2853	2674	93.725899	179	6.2740974	0	0
2-10363	182	11	4	3429	2999	87.4599	411	11.986002	19	0.55409741
2-10375	889	19	4	3425	2867	83.708031	490	14.306569	68	1.9854015
2-10380	65	11	2	3627	3332	91.866562	288	7.9404464	7	0.19299696
2-10393	77	11	4	3888	3525	90.663582	358	9.207819	5	0.12860082
2-10418	272	12	4	3041	2824	92.864189	181	5.9519897	36	1.1838211
2-10440	28	11	4	934	845	90.471092	89	9.5289078	0	0
2-10454	76	11	4	3521	3249	92.274925	263	7.4694686	9	0.25560921
2-10486	74	10	2	4419	4111	93.030098	295	6.6757188	13	0.29418421
2-10492	24	10	4	1672	1552	92.822968	120	7.1770334	0	0
2-10560	110	15	2	76	60	78.947372	6	7.8947363	10	13.157895
2-10563	13	12	11	2	2	100	0	0	0	0
2-10580	83	11	4	3169	2876	90.754181	282	8.8987064	11	0.34711266
2-10584	70	10	3	4070	3779	92.850128	285	7.0024571	6	0.14742014
2-10594	15	14	14	3	3	100	0	0	0	0
2-10600	74	11	4	1599	1453	90.869293	143	8.9430895	3	0.18761726
2-10604	102	11	4	3202	2950	92.129913	236	7.3703938	16	0.49968773
2-10636	21	11	4	1325	1210	91.320755	115	8.679245	0	0
2-10642	82	11	4	3624	3303	91.142387	312	8.609272	9	0.24834438
2-10646	79	11	4	3892	3556	91.366905	328	8.4275436	8	0.20554985
2-10671	14	7	4	58	58	100	0	0	0	0
2-10681	80	10	4	3386	3162	93.384521	220	6.4973421	4	0.11813349
2-10682	92	11	4	2982	2697	90.442657	279	9.3561363	6	0.20120724
2-10700	994	238	5	245	110	44.897957	25	10.204082	110	44.897957
2-1085	81	10	4	3401	3159	92.884445	238	6.9979415	4	0.11761247
2-11704	105	11	4	2060	1913	92.864075	138	6.6990294	9	0.43689319
2-11705	93	11	4	3490	3143	90.057304	334	9.5702009	13	0.37249285
2-1192	100	11	4	2988	2644	88.487282	337	11.278447	7	0.23427042
2-1236	50	10	4	1429	1308	91.532539	118	8.2575226	3	0.20993701
2-1254	353	12	4	3234	2946	91.09462	253	7.8231292	35	1.0822511
2-132	10	10	10	2	2	100	0	0	0	0
2-1341	105	11	4	1947	1803	92.604004	133	6.8310223	11	0.56497175
2-1353	273	11	4	3523	3259	92.506386	237	6.727221	27	0.76639229
2-1361	71	10	1	1663	1544	92.844261	115	6.9152131	4	0.24052916
2-1387	9114	949	4	3880	550	14.175257	103	2.6546392	3227	83.170105
2-1395	27	11	4	1552	1454	93.68557	98	6.3144326	0	0
2-1431	178	11	4	3398	3070	90.34726	309	9.0935841	19	0.55915242
2-1447	108	10	1	3537	3278	92.677406	249	7.0398645	10	0.28272548
2-1476	270	13	4	1572	1404	89.312973	139	8.8422394	29	1.8447837
2-1495	300	12	4	3354	3052	90.995827	274	8.1693497	28	0.83482403
2-1610	110	11	4	3824	3494	91.370293	317	8.2897491	13	0.33995816
2-1636	82	11	4	1531	1387	90.594383	137	8.9483995	7	0.45721748
2-1656	44	37	29	12	0	0	1	8.333334	11	91.666672
2-1681	186	12	4	1646	1503	91.312271	130	7.8979344	13	0.78979337
2-1685	132	12	4	1538	1341	87.191162	158	10.273082	39	2.5357609
2-17138	143	13	5	270	248	91.851852	9	3.3333335	13	4.8148146
