VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
00745	117	6	2	1673	1663	99.402275	2	0.11954573	8	0.47818291
00749	120	6	3	3199	3185	99.562363	4	0.12503907	10	0.31259769
00774	155	5	2	3295	3283	99.635811	2	6.0698029E-2	10	0.30349013
00779	201	5	1	1863	1850	99.3022	6	0.32206118	7	0.37573805
07030	8	5	2	46	46	100	0	0	0	0
07293	9	6	4	16	16	100	0	0	0	0
07480	147	5	1	1708	1698	99.41452	0	0	10	0.58548009
07510	176	6	2	2492	2477	99.398079	2	0.08025682	13	0.52166933
07927	8	5	4	19	19	100	0	0	0	0
2-10002	72	11	4	2903	2666	91.836029	218	7.5094728	19	0.65449536
2-1022	80	10	4	3316	3093	93.275032	212	6.3932447	11	0.33172497
2-10339	72	11	4	3308	3053	92.291412	237	7.1644502	18	0.54413539
2-10359	31	11	5	123	119	96.747963	3	2.4390242	1	0.81300807
2-10370	109	11	4	3170	2898	91.419563	238	7.5078869	34	1.0725552
2-10375	198	11	4	3059	2816	92.056229	204	6.6688461	39	1.2749264
2-10380	57	11	4	3195	2906	90.954613	278	8.7010956	11	0.34428796
2-10393	112	11	2	3247	2942	90.606712	265	8.1613798	40	1.2319064
2-10454	82	11	4	3298	3045	92.328682	231	7.0042448	22	0.66707098
2-10482	17	8	4	45	44	97.777779	1	2.2222223	0	0
2-10486	101	11	4	3462	3225	93.154243	200	5.7770071	37	1.0687464
2-10489	211	13	4	3132	2813	89.814812	205	6.5453386	114	3.6398466
2-10563	16	8	3	128	126	98.4375	2	1.5625	0	0
2-10577	112	11	2	3683	3419	92.831924	246	6.6793375	18	0.48873201
2-10584	103	12	4	1627	1453	89.305473	138	8.4818687	36	2.2126613
2-10594	1153	140	1	3224	2149	66.656326	170	5.272953	905	28.070721
2-10600	115	11	4	3053	2748	90.009827	257	8.4179497	48	1.5722241
2-10636	101	11	4	3405	3065	90.014687	297	8.7224674	43	1.2628487
2-10644	130	11	4	3134	2848	90.874283	250	7.977026	36	1.1486918
2-10671	158	11	3	3607	3363	93.235374	202	5.6002216	42	1.1644025
2-10679	153	35	3	73	38	52.054794	8	10.958904	27	36.986301
2-10681	104	11	4	3572	3190	89.30571	347	9.7144451	35	0.97984326
2-10682	272	11	4	2932	2716	92.633018	179	6.1050477	37	1.2619373
2-10700	1715	380	4	770	215	27.922079	54	7.0129871	501	65.064934
2-1074	105	11	3	2817	2587	91.835281	193	6.8512602	37	1.313454
2-1085	279	12	3	3928	3600	91.649696	217	5.5244398	111	2.8258655
2-11475	855	70	3	3765	2951	78.379814	306	8.12749	508	13.492696
2-11476	59	11	4	1678	1532	91.299164	134	7.9856968	12	0.71513706
2-11704	115	11	4	1651	1505	91.156876	108	6.5414896	38	2.3016355
2-11705	294	11	4	3428	3150	91.89032	244	7.1178532	34	0.99183202
2-1192	104	11	4	1658	1510	91.073586	113	6.8154402	35	2.1109772
2-1236	126	12	3	1420	1280	90.140846	111	7.8169012	29	2.0422535
2-1254	104	11	4	1588	1445	90.994957	124	7.8085647	19	1.1964736
2-1341	74	11	4	2547	2343	91.990578	188	7.3812327	16	0.62819004
2-1345	53	10	4	1539	1443	93.762184	91	5.9129305	5	0.32488629
2-1347	38	10	3	1877	1744	92.914223	131	6.9792218	2	0.10655301
