VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
3-10368	69708	36194	-7	3219	594	18.452936	7	0.21745884	2618	81.329605
3-10382	69693	37225	-5	3426	499	14.565091	8	0.23350847	2919	85.201401
3-10388	69710	37672	-8	2785	636	22.836624	5	0.17953321	2144	76.983841
3-10389	69707	34138	-5	3073	690	22.453629	11	0.35795638	2372	77.188416
3-10391	69703	36926	-4	3229	524	16.227934	3	9.2908017E-2	2702	83.679161
3-10399	69717	35942	-6	3410	452	13.255131	8	0.23460412	2950	86.510262
3-10435	69713	36407	-6	3289	527	16.023108	8	0.24323504	2754	83.733658
3-10562	69712	34484	-6	3317	676	20.37986	12	0.36177269	2629	79.258362
3-10589	69714	34211	-6	3038	543	17.873602	18	0.59249508	2477	81.533905
3-10593	69699	34644	-6	3614	609	16.851135	8	0.22136138	2997	82.927498
3-10605	69698	35560	-4	3304	480	14.527845	6	0.18159807	2818	85.290558
3-10625	69710	34833	-6	3466	644	18.580496	15	0.43277556	2807	80.986725
3-10631	69689	35267	-5	3290	454	13.799392	6	0.18237081	2830	86.018234
3-10643	69358	39451	-5	2954	389	13.168585	10	0.33852404	2555	86.492889
3-10651	69701	36121	-5	3286	674	20.511261	11	0.33475348	2601	79.153984
3-10652	69708	38307	-6	2907	403	13.86309	3	0.10319918	2501	86.033714
3-10654	69681	35267	-6	3504	554	15.810501	10	0.28538814	2940	83.904114
3-10687	69693	35453	-4	3298	498	15.10006	7	0.21224986	2793	84.687691
3-10689	69676	37893	-5	3280	455	13.871951	3	9.1463417E-2	2822	86.036591
3-10694	69721	36031	-4	3502	577	16.476299	63	1.7989719	2862	81.724724
3-10699	69715	35919	-5	3547	569	16.041725	9	0.25373554	2969	83.704536
3-118	69126	35506	-5	3514	604	17.188389	7	0.19920319	2903	82.612404
3-126	38869	27913	17214	1138	0	0	0	0	1138	100
3-1283	36080	26616	15026	986	0	0	0	0	986	100
3-140	69717	35292	-7	3215	667	20.7465	12	0.3732504	2536	78.880249
3-1423	69616	35180	-5	3149	482	15.306446	7	0.2222928	2660	84.47126
3-1543	38009	28605	18233	1139	0	0	0	0	1139	100
3-1569	69714	55292	-2	1320	47	3.560606	0	0	1273	96.439392
3-1689	69685	33917	-5	3173	690	21.745981	9	0.28364325	2474	77.970375
3-1715	69677	40061	-3	2986	200	6.6979237	4	0.13395847	2782	93.168114
3-1748	69687	34932	-4	3165	590	18.64139	40	1.263823	2535	80.094788
3-1776	69750	36489	-6	3185	377	11.836735	57	1.789639	2751	86.373627
3-1808	69709	37224	-7	3542	479	13.523433	13	0.36702427	3050	86.109543
3-1824	69708	36021	-5	3307	537	16.238283	17	0.51406109	2753	83.247658
3-1848	69324	37085	-4	3299	324	9.8211575	5	0.15156108	2970	90.027275
3-1873	67193	51448	31615	1588	0	0	0	0	1588	100
3-1875	34995	25802	17970	924	0	0	0	0	924	100
3-1877	69708	35113	-5	3621	503	13.891191	13	0.35901684	3105	85.749794
3-1878	69704	35549	-5	3130	550	17.571884	3	9.5846646E-2	2577	82.332268
3-1887	68790	53851	39262	1612	0	0	0	0	1612	100
