VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10005	8889	2858	-5	3081	685	22.23304	178	5.7773447	2218	71.989616
2-1011	8881	2719	-5	3989	1968	49.335674	83	2.0807219	1938	48.583607
2-10336	8912	3067	-5	3916	1784	45.55669	69	1.762002	2063	52.681309
2-10339	8881	2884	-5	3208	1434	44.700748	95	2.9613466	1679	52.337902
2-10343	6723	687	-5	2036	1424	69.941063	54	2.6522593	558	27.406681
2-10345	8723	2443	-5	3055	1580	51.718491	57	1.8657937	1418	46.415714
2-10348	8739	2427	-7	2913	1502	51.561962	74	2.5403364	1337	45.897701
2-10358	8927	2827	-5	3833	1857	48.447693	51	1.3305504	1925	50.22176
2-10363	8922	3058	-5	3232	1398	43.254951	91	2.8155942	1743	53.929455
2-10369	8869	2703	-4	2717	799	29.407436	163	5.9992638	1755	64.5933
2-10375	8743	2644	-5	3053	1476	48.34589	69	2.260072	1508	49.394039
2-10380	8909	2832	-6	3334	1612	48.35033	48	1.439712	1674	50.209957
2-10383	8911	2740	-6	3734	1787	47.857525	75	2.00857	1872	50.133904
2-10384	8926	3892	-7	2646	889	33.597885	20	0.75585788	1737	65.646263
2-10393	8890	5793	7	1558	11	0.70603335	3	0.19255456	1544	99.10141
2-10403	8916	2844	-5	3481	1679	48.233269	77	2.212008	1725	49.554726
2-10423	8921	6785	2669	1488	0	0	0	0	1488	100
2-10440	8391	2236	-5	1659	968	58.348404	16	0.96443641	675	40.68716
2-10454	8738	2634	-8	3258	1583	48.588093	50	1.5346838	1625	49.877228
2-10482	8920	3120	-5	3016	1329	44.064987	47	1.5583555	1640	54.376656
2-10486	8737	2979	-5	1628	761	46.744473	25	1.5356265	842	51.719902
2-10489	8749	5123	-6	2040	140	6.8627453	4	0.19607845	1896	92.941177
2-10492	8889	3156	-6	3523	1440	40.874256	89	2.5262561	1994	56.599491
2-10560	8499	2546	-4	3505	1749	49.900143	60	1.7118402	1696	48.388016
2-10563	8743	2861	-9	2400	1037	43.208332	39	1.625	1324	55.166668
2-10567	8545	2634	-5	3207	1432	44.652321	69	2.1515434	1706	53.196133
2-10570	8881	2837	-6	3793	1880	49.564987	63	1.6609544	1850	48.774059
2-10577	6493	926	-4	1516	925	61.015831	52	3.4300792	539	35.554089
2-10580	8746	3263	-5	1363	658	48.27586	17	1.2472486	688	50.476891
2-10581	8923	3122	-5	3338	1449	43.409229	67	2.00719	1822	54.583584
2-10594	9856	3472	-4	3811	712	18.68276	76	1.9942273	3023	79.323013
2-10598	7439	2137	-5	1594	782	49.058971	22	1.3801756	790	49.560852
2-10600	8842	3809	-4	1966	567	28.840286	21	1.0681587	1378	70.09156
2-10604	8886	2827	-5	2933	1337	45.584724	65	2.2161608	1531	52.199112
2-10611	8864	2635	-5	2889	1396	48.321217	66	2.2845275	1427	49.394253
2-10632	8911	2755	-5	2749	1329	48.344852	60	2.1826119	1360	49.472534
2-10634	8921	3198	-5	3157	1365	43.237251	46	1.4570795	1746	55.305672
2-10636	8909	3011	-6	3632	1645	45.291851	73	2.0099118	1914	52.698238
2-10642	8918	3181	-5	3700	1603	43.324326	53	1.4324324	2044	55.24324
2-10644	8921	2853	-6	3415	1612	47.203514	51	1.4934114	1752	51.303078
2-10646	8744	3389	-6	1828	675	36.925602	23	1.2582058	1130	61.816193
2-10657	8878	2732	-6	3250	1574	48.430771	60	1.8461539	1616	49.723076
2-10660	8892	2847	-6	3921	1867	47.615402	74	1.8872736	1980	50.497322
2-10671	8739	2478	-6	1763	868	49.234261	22	1.2478729	873	49.517868
