VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10001	74	11	2	3180	2864	90.062889	295	9.2767296	21	0.66037738
2-10002	57	10	2	3584	3379	94.280136	196	5.46875	9	0.25111607
2-10005	24	9	2	154	147	95.454544	7	4.5454545	0	0
2-1011	101	11	4	1628	1474	90.540543	127	7.800983	27	1.6584767
2-1022	57	11	4	1667	1526	91.541687	131	7.8584285	10	0.59987998
2-10345	17	15	15	4	2	50	2	50	0	0
2-10359	102	11	4	1907	1731	90.770844	160	8.3901415	16	0.83901417
2-10370	48	10	4	3876	3650	94.16925	221	5.7017541	5	0.12899897
2-10380	18	18	18	1	0	0	1	100	0	0
2-10383	97	11	4	1799	1658	92.162308	131	7.2818236	10	0.55586433
2-10393	99	11	4	3381	3046	90.09169	292	8.6364975	43	1.271813
2-10398	1086	166	4	4166	2530	60.729717	244	5.8569374	1392	33.413349
2-10403	995	139	5	1623	951	58.595192	204	12.569316	468	28.835491
2-10423	80	10	4	3323	3153	94.88414	157	4.7246466	13	0.39121276
2-10440	53	11	4	1992	1840	92.369476	140	7.0281124	12	0.6024096
2-10454	37	10	4	3657	3409	93.218491	241	6.5901012	7	0.19141373
2-10486	3347	157	2	3246	2763	85.120148	178	5.4836726	305	9.3961802
2-10488	72	11	4	1718	1593	92.724098	115	6.6938305	10	0.5820722
2-10563	402	12	2	1926	1726	89.615784	175	9.0861883	25	1.298027
2-10580	56	11	2	3403	3140	92.271523	233	6.8468995	30	0.88157505
2-10581	24	17	9	71	18	25.352112	53	74.647888	0	0
2-10584	283	11	4	3282	3003	91.499084	240	7.3126144	39	1.1882998
2-10594	278	12	4	2302	2115	91.876633	144	6.2554302	43	1.8679408
2-10598	71	11	4	3368	3059	90.825417	288	8.5510683	21	0.62351543
2-10604	33	10	4	1453	1356	93.324158	95	6.5381966	2	0.13764626
2-10611	271	12	4	1423	1304	91.637383	101	7.097681	18	1.2649332
2-10632	149	14	4	877	728	83.010262	108	12.31471	41	4.6750283
2-10634	45	11	4	1795	1682	93.704735	104	5.7938719	9	0.50139272
2-10636	104	11	2	3648	3374	92.489037	231	6.3322363	43	1.1787281
2-10642	107	11	4	1508	1386	91.909813	107	7.0954905	15	0.99469495
2-10644	70	11	3	3092	2851	92.205688	224	7.2445021	17	0.54980594
2-10647	10504	18	4	1379	1277	92.60334	96	6.961566	6	0.43509787
2-10657	81	10	2	2879	2692	93.504692	170	5.9048281	17	0.59048283
2-10671	61	11	4	1595	1472	92.288399	111	6.9592476	12	0.75235111
2-10681	70	11	4	3433	3173	92.426453	246	7.1657443	14	0.40780661
2-10682	273	12	4	2907	2606	89.645683	266	9.1503267	35	1.2039903
