VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10001	776	17	4	3034	2740	90.309822	250	8.2399473	44	1.4502307
2-10002	97	11	2	3292	2996	91.008507	292	8.8699875	4	0.12150669
2-10005	62	10	1	1418	1339	94.428772	78	5.5007052	1	7.0521861E-2
2-1011	27	10	2	2053	1941	94.544571	112	5.455431	0	0
2-1022	105	11	2	3101	2842	91.647858	249	8.0296679	10	0.32247663
2-10336	4411	427	4	2764	2003	72.467438	130	4.7033286	631	22.829233
2-10339	37	10	4	1583	1458	92.1036	123	7.7700572	2	0.12634239
2-10343	26	11	4	1376	1274	92.587212	102	7.4127903	0	0
2-10345	81	11	4	1312	1195	91.082314	112	8.5365858	5	0.38109756
2-10348	80	10	4	3150	2969	94.253967	174	5.5238094	7	0.22222222
2-10356	9	8	7	6	6	100	0	0	0	0
2-10359	78	11	4	2717	2504	92.160469	205	7.5450869	8	0.29444242
2-10369	315	34	5	1609	817	50.776882	227	14.108142	565	35.114975
2-10370	164	11	4	3219	2972	92.326805	236	7.3314695	11	0.34172103
2-10375	78	10	4	1470	1391	94.625847	76	5.1700683	3	0.20408162
2-10376	79	10	4	1170	1102	94.188034	65	5.5555558	3	0.25641027
2-10380	88	11	4	1525	1417	92.91803	100	6.5573769	8	0.52459013
2-10383	20	11	6	88	79	89.772728	9	10.227273	0	0
2-10384	78	10	0	3115	2905	93.25843	199	6.388443	11	0.35313001
2-10393	32	10	4	3481	3277	94.139618	203	5.8316579	1	2.8727379E-2
2-10398	20	10	4	572	543	94.930069	29	5.0699301	0	0
2-10403	3881	666	5	1999	556	27.813906	143	7.1535769	1300	65.032516
2-10440	20	18	16	5	0	0	5	100	0	0
2-10454	93	11	4	3706	3395	91.6082	301	8.1219645	10	0.2698327
2-10482	80	11	2	1971	1828	92.744797	134	6.7985797	9	0.45662099
2-10486	33	11	1	3668	3153	85.959648	513	13.985823	2	5.4525625E-2
2-10488	721	32	4	909	789	86.798683	70	7.7007704	50	5.5005503
2-10489	96	10	3	3715	3500	94.212654	206	5.5450873	9	0.2422611
2-10560	848	94	5	719	495	68.845619	80	11.126564	144	20.027817
2-10563	35	10	2	3408	3201	93.926056	206	6.044601	1	2.9342724E-2
2-10567	93	10	4	1576	1467	93.083755	101	6.4086294	8	0.5076142
2-10580	890	18	4	3026	2786	92.068741	185	6.1136818	55	1.8175811
2-10581	90	10	4	3098	2918	94.189796	176	5.6810846	4	0.12911555
2-10584	48	10	3	3991	3749	93.936356	239	5.9884744	3	7.5169131E-2
2-10594	1123	40	4	3182	2628	82.589569	322	10.119422	232	7.2910123
2-10598	98	10	4	1584	1485	93.75	89	5.6186872	10	0.63131315
2-10600	27	11	4	2978	2741	92.041641	237	7.9583616	0	0
2-10604	80	11	4	2992	2737	91.477272	249	8.3221931	6	0.20053475
2-10611	274	12	4	1858	1712	92.14209	132	7.104413	14	0.75349838
2-10632	29	10	4	3021	2819	93.313477	202	6.6865273	0	0
2-10634	155	11	4	1648	1508	91.504852	123	7.4635925	17	1.0315534
2-10635	37	10	3	1530	1423	93.006531	106	6.9281049	1	6.5359481E-2
2-10642	56	11	4	3301	3037	92.002419	261	7.9066949	3	9.0881556E-2
2-10657	26	11	3	1372	1251	91.180763	121	8.8192415	0	0
2-10660	750	19	4	3053	2769	90.697678	204	6.681952	80	2.6203735
2-10671	31	10	3	3122	2886	92.440742	235	7.5272264	1	0.03203075
2-10681	73	11	4	3603	3335	92.561752	258	7.1606994	10	0.2775465
2-10682	102	11	3	2659	2385	89.695374	268	10.078977	6	0.22564875
2-10684	36	11	4	1426	1269	88.990181	156	10.939692	1	7.0126228E-2
2-10685	79	11	4	2015	1838	91.215881	164	8.138958	13	0.64516127
2-10701	27	10	4	3600	3382	93.944443	218	6.0555553	0	0
2-1074	79	11	4	3322	3030	91.210114	268	8.0674286	24	0.72245634
2-1085	77	10	4	3601	3385	94.001671	211	5.8594832	5	0.13885033
2-112	69	10	4	3191	2974	93.199623	212	6.6436858	5	0.15669069
2-1137	19	10	4	447	432	96.644295	15	3.3557045	0	0
2-11475	84	11	4	3119	2865	91.856369	246	7.8871436	8	0.25649247
