VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10001	71	11	3	2815	2602	92.433395	210	7.4600353	3	0.10657194
2-10002	80	10	0	3343	3085	92.282379	248	7.4184866	10	0.29913253
2-10336	74	10	3	3289	3081	93.675888	203	6.1720891	5	0.15202188
2-10356	179	11	4	1857	1708	91.976311	134	7.2159395	15	0.8077544
2-10358	272	11	3	3662	3417	93.309662	220	6.0076461	25	0.68268704
2-10359	87	11	1	3113	2815	90.427238	289	9.2836494	9	0.28911018
2-10363	27	10	0	1481	1373	92.707626	108	7.2923698	0	0
2-10370	28	10	4	1468	1356	92.370567	112	7.6294279	0	0
2-10375	58	11	4	3136	2888	92.091835	243	7.7487245	5	0.15943877
2-10380	76	11	4	3183	2917	91.643105	262	8.2312288	4	0.1256676
2-10418	105	10	2	3150	2925	92.85714	214	6.7936511	11	0.34920633
2-10486	66	11	4	3499	3107	88.796799	389	11.117462	3	8.5738786E-2
2-10492	14	11	10	4	4	100	0	0	0	0
2-10567	112	11	4	3022	2785	92.157516	223	7.3792191	14	0.46326938
2-10580	106	11	4	3059	2816	92.056229	227	7.4207253	16	0.52304673
2-10581	94	18	11	119	56	47.058823	56	47.058823	7	5.8823528
2-10594	2804	543	4	3915	844	21.558111	212	5.4150701	2859	73.026817
2-10600	109	11	1	1644	1493	90.815086	144	8.7591238	7	0.42579076
2-10604	66	10	4	3112	2918	93.766068	185	5.9447298	9	0.28920308
2-10636	56	11	4	2896	2608	90.055252	284	9.8066301	4	0.13812155
2-10642	91	11	4	3537	3264	92.281593	263	7.4356804	10	0.28272548
2-10646	85	10	4	3734	3514	94.108192	207	5.543653	13	0.34815213
2-10671	279	12	4	3230	2947	91.238388	243	7.5232201	40	1.2383901
2-10681	25	11	4	1663	1546	92.964523	117	7.0354781	0	0
2-10682	84	11	4	2655	2298	86.553673	349	13.145009	8	0.30131826
2-10700	1663	452	2	388	101	26.030928	45	11.597939	242	62.371136
2-1085	75	11	4	3924	3637	92.686035	275	7.0081549	12	0.30581042
2-11475	76	10	4	3196	2989	93.523155	199	6.2265334	8	0.25031289
2-11476	27	10	0	2872	2607	90.77298	265	9.2270193	0	0
2-11704	22	11	5	379	329	86.807388	50	13.192612	0	0
2-11705	60	11	4	3153	2846	90.263245	300	9.5147476	7	0.22201079
2-1236	17	13	11	4	3	75	1	25	0	0
2-1254	82	11	4	3369	3102	92.074799	254	7.5393291	13	0.38587117
2-1341	71	11	3	3768	3425	90.897026	337	8.943737	6	0.15923567
2-1353	32	10	3	1646	1552	94.289185	93	5.6500607	1	6.0753345E-2
2-1361	86	10	1	2032	1893	93.159447	130	6.3976378	9	0.44291341
2-1375	53	11	4	1660	1517	91.385544	141	8.4939756	2	0.12048193
2-1381	10	10	10	2	2	100	0	0	0	0
2-1387	3782	810	2	3722	542	14.562063	99	2.6598601	3081	82.778076
2-1395	25	10	2	2902	2686	92.556854	216	7.4431429	0	0
2-143	17	11	9	5	4	80	1	20	0	0
2-1431	88	11	0	3076	2726	88.62159	335	10.890767	15	0.48764628
2-1495	95	11	4	3393	3111	91.688766	268	7.8986144	14	0.41261423
2-1610	78	10	3	3479	3210	92.267899	263	7.5596437	6	0.17246336
2-1614	60	10	3	1265	1172	92.648224	86	6.7984185	7	0.55335969
2-1636	1387	74	4	1493	1144	76.624245	174	11.654387	175	11.721367
2-1663	92	11	4	3438	3174	92.321114	256	7.4461899	8	0.23269343
2-1681	52	10	4	2760	2616	94.782608	135	4.8913045	9	0.32608694
2-1685	677	21	4	1617	1452	89.795914	112	6.9264069	53	3.2776747
2-1694	23	17	12	90	23	25.555557	67	74.444443	0	0
2-17140	530	21	4	3220	2796	86.832298	215	6.6770186	209	6.4906836
2-1716	83	10	1	3201	2940	91.846298	253	7.90378	8	0.2499219
2-17160	167	13	3	1664	1503	90.324524	102	6.1298075	59	3.5456731
2-17166	303	14	3	2787	2541	91.173302	127	4.5568714	119	4.269824
2-17183	40448	40	3	1453	1313	90.364761	98	6.7446666	42	2.8905711
2-17188	946	33	3	3609	3137	86.921585	200	5.5417013	272	7.5367136
2-17192	468	18	3	3956	3462	87.512634	211	5.3336701	283	7.1536908
2-17194	469	19	3	1515	1340	88.448845	73	4.8184819	102	6.7326732
2-17195	848	19	4	502	445	88.645416	29	5.7768927	28	5.5776892
2-17201	940	26	4	3099	2620	84.543404	223	7.1958699	256	8.2607288
2-17203	315	13	3	3843	3455	89.903717	294	7.6502733	94	2.4460056
2-17209	470	18	4	2447	2174	88.843483	122	4.9856968	151	6.1708217
2-17396	72	10	4	3033	2852	94.03231	170	5.6050115	11	0.36267722
2-17405	106	11	3	2991	2709	90.571716	274	9.1608162	8	0.26746908
2-17465	102	11	4	1809	1672	92.42675	131	7.24157	6	0.33167496
2-17496	290	12	1	2657	2241	84.343246	400	15.054573	16	0.60218292
2-17536	79	11	4	3351	3071	91.644287	274	8.1766634	6	0.17905103
2-1768	22	10	4	1535	1430	93.159607	105	6.8403907	0	0
2-1782	15	8	5	69	69	100	0	0	0	0
2-17986	170	14	3	1808	1602	88.606194	135	7.466814	71	3.9269912
2-17988	148	12	3	2862	2620	91.544373	167	5.8350806	75	2.6205449
2-18011	862	34	4	3250	2775	85.384613	200	6.1538463	275	8.4615383
2-18017	944	24	2	3446	3116	90.423676	110	3.1921067	220	6.3842134
2-1802	94	11	4	1878	1743	92.811501	126	6.7092648	9	0.47923321
2-18022	288	15	4	2578	2281	88.479439	168	6.5166793	129	5.0038791
2-18023	852	17	4	469	430	91.684433	14	2.9850745	25	5.3304901
2-18027	146	12	4	294	266	90.476189	22	7.4829926	6	2.0408163
2-18028	944	20	2	3799	3276	86.233215	368	9.6867599	155	4.0800209
2-18029	861	21	2	3722	3356	90.166573	134	3.6002147	232	6.2332077
2-1803	2590	88	4	2998	2385	79.55304	422	14.076051	191	6.370914
2-18039	868	33	4	2376	2015	84.806396	108	4.5454545	253	10.648149
2-1825	14	13	13	3	3	100	0	0	0	0
2-1840	1021	198	3	3655	1786	48.864571	317	8.6730499	1552	42.462383
2-1842	867	19	4	1750	1582	90.400002	111	6.3428574	57	3.2571428
2-1846	77	11	4	3431	3169	92.363747	250	7.2865052	12	0.34975225
2-1853	72	11	1	3266	2934	89.834663	322	9.8591547	10	0.30618495
2-1860	91	11	4	1838	1688	91.838959	136	7.3993473	14	0.76169747
2-1874	81	11	4	3329	3009	90.387505	313	9.4022226	7	0.21027336
2-188	196	11	4	3487	3275	93.920273	189	5.4201322	23	0.65959275
2-1890	46	10	4	3115	2860	91.813805	253	8.1219902	2	0.06420546
2-1896	24	11	5	822	751	91.362534	71	8.6374693	0	0
2-1899	1499	55	4	1922	1649	85.796043	161	8.3766909	112	5.8272634
2-1914	70	10	2	3037	2781	91.570625	248	8.1659536	8	0.26341784
2-1918	95	10	3	3898	3611	92.637253	273	7.003592	14	0.35915855
2-193	107	11	4	1431	1342	93.780571	83	5.8001399	6	0.4192872
2-1939	101	11	4	3847	3475	90.330132	356	9.2539635	16	0.41590849
2-1951	80	10	1	3567	3318	93.019341	246	6.8965516	3	8.4104292E-2
2-1970	84	10	4	3469	3213	92.620346	245	7.0625544	11	0.31709427
2-1991	77	10	4	2054	1933	94.109055	116	5.6475172	5	0.24342747
2-200	100	11	4	1703	1586	93.129768	100	5.8719907	17	0.99823838
2-2015	101	11	1	3313	3056	92.242683	243	7.3347421	14	0.42257774
2-2026	90	11	4	3575	3284	91.860138	281	7.8601398	10	0.27972028
2-203	70	11	4	2138	1971	92.188957	158	7.3900843	9	0.42095417
2-2030	34	11	4	3110	2833	91.093246	276	8.8745985	1	0.03215434
2-2044	26	10	3	254	235	92.519684	19	7.4803152	0	0
2-2075	68	11	5	1667	1467	88.002403	197	11.817636	3	0.17996401
2-209	59	11	4	1598	1473	92.177727	120	7.5093865	5	0.31289113
