VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10001	30	10	4	3151	2930	92.986351	221	7.0136466	0	0
2-10002	90	11	4	3779	3481	92.114319	283	7.4887538	15	0.39693043
2-10005	23	10	1	1590	1529	96.163521	61	3.836478	0	0
2-1011	106	11	4	1976	1829	92.56073	137	6.933198	10	0.50607288
2-1022	55	10	4	3476	3236	93.095512	237	6.818182	3	8.6306103E-2
2-10336	277	11	3	2908	2663	91.574966	224	7.7028885	21	0.7221458
2-10339	284	12	1	3437	3099	90.16584	285	8.2921152	53	1.5420425
2-10343	33	10	2	1186	1110	93.591904	75	6.3237772	1	8.4317036E-2
2-10345	887	18	2	2861	2578	90.108353	220	7.6896191	63	2.2020273
2-10348	68	11	4	2842	2616	92.047852	223	7.8465872	3	0.10555947
2-10356	99	11	2	3148	2939	93.360863	197	6.2579417	12	0.38119441
2-10359	1684	242	3	3837	1731	45.113369	221	5.7597084	1885	49.126923
2-10369	159	30	4	256	154	60.15625	24	9.375	78	30.46875
2-10370	271	11	4	3531	3278	92.834892	225	6.3721328	28	0.7929765
2-10376	35	11	4	1463	1353	92.481201	109	7.4504442	1	6.8352699E-2
2-10380	31	10	4	1411	1329	94.188515	81	5.7406092	1	7.0871718E-2
2-10383	927	140	1	1609	1052	65.382225	100	6.2150402	457	28.402733
2-10384	49	10	1	1616	1512	93.564354	99	6.1262379	5	0.30940595
2-10393	35	10	4	3276	3058	93.345543	215	6.5628819	3	9.1575094E-2
2-10403	1830	267	5	1664	649	39.002403	149	8.9543266	866	52.04327
2-10423	78	11	4	3001	2701	90.003326	296	9.8633785	4	0.13328891
2-10454	110	12	4	2979	2455	82.410202	509	17.086271	15	0.50352466
2-10482	20602	688	2	1732	389	22.459585	70	4.0415707	1273	73.498848
2-10486	103	10	4	3668	3438	93.729553	216	5.8887677	14	0.38167939
2-10488	810	29	1	1778	1598	89.876266	72	4.0494938	108	6.0742407
2-10490	25	10	3	1484	1377	92.789757	107	7.2102427	0	0
2-10560	56	10	4	1860	1759	94.569893	97	5.2150536	4	0.21505377
