VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
3-10353	66683	34368	-5	2951	432	14.639105	13	0.44052863	2506	84.920364
3-10388	64718	29006	-4	3374	868	25.726143	18	0.53349143	2488	73.740372
3-10389	86	6	-5	654	631	96.483185	19	2.9051988	4	0.61162084
3-10391	65816	36934	-5	2660	277	10.413534	4	0.15037595	2379	89.436089
3-10435	66677	34161	-4	3165	534	16.872038	9	0.2843602	2622	82.843605
3-10562	65429	32237	-7	3446	752	21.822403	15	0.43528727	2679	77.74231
3-10589	66664	34755	-5	2900	377	13	15	0.51724136	2508	86.482758
3-10593	66229	32237	-5	3457	819	23.691061	19	0.54960948	2619	75.759331
3-10605	66677	32193	-4	3296	605	18.355583	10	0.30339804	2681	81.341019
3-10625	66657	32684	-5	3384	607	17.937351	31	0.91607559	2746	81.146576
3-10631	66646	29699	-6	3193	887	27.779516	22	0.68900722	2284	71.531471
3-10643	66627	32962	-4	2915	877	30.085764	8	0.27444252	2030	69.639793
3-10651	66675	30759	-5	3381	720	21.295475	28	0.82815737	2633	77.876366
3-10652	66684	33871	-8	2684	477	17.771982	14	0.52160954	2193	81.706413
3-10654	66663	32534	-4	3468	640	18.454439	16	0.46136099	2812	81.084198
3-10687	66503	32676	-5	3304	761	23.032688	21	0.63559318	2522	76.331718
3-10689	65103	30785	-5	3332	896	26.890759	17	0.51020408	2419	72.599045
3-10694	66671	32104	-5	3161	640	20.246758	18	0.56944007	2503	79.183807
3-10699	66659	32276	-5	3129	630	20.134228	17	0.54330456	2482	79.322472
3-118	66689	32804	-6	3483	617	17.714613	13	0.37324145	2853	81.91214
3-126	66634	32097	-5	3094	765	24.725275	12	0.38784745	2317	74.886879
3-1283	66697	30112	-6	3408	834	24.471832	29	0.85093904	2545	74.677231
3-140	66298	31549	-6	3358	695	20.696842	14	0.41691485	2649	78.886238
3-151	51642	46461	34273	618	0	0	0	0	618	100
3-1543	66582	35029	-6	3244	421	12.977806	8	0.24660912	2815	86.775581
3-1569	66693	45323	-8	1601	223	13.928795	4	0.24984387	1374	85.821358
3-1689	66689	31787	-6	3267	766	23.446587	24	0.7346189	2477	75.818794
3-1692	66701	34982	-3	3168	489	15.435606	24	0.75757575	2655	83.806816
3-1713	36	5	-5	264	259	98.106064	4	1.5151515	1	0.37878788
3-1715	66680	31555	-6	3213	800	24.898848	23	0.71584189	2390	74.385307
3-1743	66697	45560	-7	1655	164	9.9093657	1	6.0422964E-2	1490	90.030212
3-1748	66382	31206	-5	3608	752	20.842571	89	2.4667406	2767	76.690689
3-1766	64518	26281	-6	2777	920	33.129276	20	0.72020167	1837	66.15052
3-1776	65656	30639	-4	3652	857	23.466593	25	0.68455642	2770	75.848846
3-1808	66698	32069	-5	3463	915	26.422178	15	0.43315044	2533	73.144676
3-1848	66694	32814	-5	3224	551	17.09057	20	0.62034738	2653	82.289085
