VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10001	100	11	3	3081	2811	91.23661	256	8.3089905	14	0.45439792
2-10002	118	11	4	3738	3437	91.947571	275	7.3568754	26	0.69555908
2-1011	24	10	2	3626	3423	94.401543	203	5.5984554	0	0
2-10336	103	11	4	2979	2714	91.104401	256	8.5934877	9	0.30211481
2-10339	81	11	4	3139	2872	91.49411	261	8.3147497	6	0.19114368
2-10343	108	11	4	1519	1386	91.24424	126	8.2949314	7	0.4608295
2-10348	62	11	4	2902	2644	91.109581	257	8.8559608	1	3.4458995E-2
2-10356	810	16	4	2984	2732	91.554955	205	6.8699732	47	1.575067
2-10358	103	11	4	3563	3251	91.243332	306	8.5882683	6	0.16839741
2-10359	60	11	4	3013	2727	90.507797	282	9.3594427	4	0.13275805
2-10363	21	10	0	1208	1122	92.880798	86	7.1192055	0	0
2-10369	311	35	4	1500	720	48	242	16.133333	538	35.866665
2-10370	101	10	4	3180	2965	93.238991	203	6.3836479	12	0.3773585
2-10375	391	22	4	491	438	89.205704	23	4.6843181	30	6.1099796
2-10376	106	11	4	2814	2596	92.253021	206	7.3205404	12	0.42643926
2-10380	1324	42	4	3253	2825	86.842911	254	7.808177	174	5.3489084
2-10393	102	11	4	3080	2839	92.175323	233	7.5649352	8	0.25974026
2-10423	111	11	0	3417	3091	90.459465	296	8.662569	30	0.87796313
2-10454	101	11	3	4395	4006	91.149033	365	8.3048916	24	0.54607511
2-10482	170	11	1	3796	3508	92.413071	269	7.0864067	19	0.50052691
2-10486	260	11	1	3927	3632	92.4879	261	6.6462951	34	0.86580086
2-10490	188	15	4	1606	1244	77.459526	263	16.376091	99	6.1643834
2-10563	33	11	3	1573	1421	90.336937	151	9.5994911	1	6.3572787E-2
2-10567	81	10	1	1894	1771	93.505806	118	6.2302003	5	0.26399156
2-10570	101	11	4	2988	2699	90.32798	274	9.1700134	15	0.50200802
2-10577	40	12	4	2932	2459	83.867668	468	15.961801	5	0.17053205
2-10584	150	11	4	3338	3053	91.461952	260	7.7890954	25	0.74895144
2-10594	1756	254	4	3670	1686	45.940052	275	7.4931884	1709	46.566757
2-10598	55	11	4	1567	1416	90.363754	148	9.4447994	3	0.19144863
2-10600	64	10	0	2479	2298	92.698669	178	7.1803145	3	0.12101655
2-10604	72	11	4	3012	2639	87.616196	359	11.918991	14	0.46480745
2-10632	154	11	1	3650	3310	90.684929	316	8.6575346	24	0.65753424
2-10636	287	11	1	3047	2813	92.32032	190	6.2356415	44	1.4440433
2-10642	112	11	2	3806	3498	91.907516	299	7.8560166	9	0.23646873
2-10644	22	11	5	1133	1030	90.909096	103	9.090909	0	0
2-10646	89	11	4	3356	3041	90.613823	298	8.8796186	17	0.50655544
2-10671	97	11	4	2876	2583	89.812241	273	9.4923506	20	0.69541025
2-10682	81	10	4	2741	2500	91.207588	237	8.6464796	4	0.14593215
2-10684	52	11	4	1429	1280	89.573128	146	10.216935	3	0.20993701
2-10685	80	11	3	3352	3042	90.751793	298	8.8902149	12	0.35799524
2-1085	99	10	0	3669	3448	93.976563	216	5.8871627	5	0.13627692
2-11475	106	11	4	2888	2658	92.036011	218	7.5484767	12	0.41551244
2-11704	94	11	4	1598	1434	89.737167	158	9.8873596	6	0.37546933
2-1222	186	12	4	1374	1177	85.6623	184	13.391558	13	0.94614261
2-1230	72	11	2	1294	1172	90.571869	118	9.1190109	4	0.30911899
2-1254	254	11	4	2989	2739	91.635994	234	7.8287048	16	0.53529608
2-132	87	11	4	1647	1499	91.013962	145	8.8038864	3	0.18214937
2-1328	73	11	4	3238	2970	91.723289	263	8.1222973	5	0.15441631
2-1341	272	11	4	2687	2461	91.589134	206	7.6665425	20	0.74432451
2-1347	74	10	3	3411	3146	92.231018	255	7.4758134	10	0.29316914
2-1353	109	11	4	2847	2618	91.956444	221	7.762557	8	0.28099754
2-1361	80	11	3	1945	1801	92.596397	140	7.1979432	4	0.20565553
2-1370	84	11	4	1554	1459	93.886742	87	5.5984554	8	0.51480055
2-1375	30	10	0	1462	1389	95.006844	73	4.9931602	0	0
2-1379	75	11	3	3046	2762	90.676292	276	9.0610638	8	0.26263952
2-1386	58	11	4	3215	2888	89.828926	324	10.077761	3	9.3312599E-2
2-1395	179	11	2	3061	2824	92.257431	230	7.5138845	7	0.22868344
2-143	37	10	3	3773	3451	91.465675	321	8.5078192	1	2.6504107E-2
2-1431	67	11	4	2941	2649	90.071404	288	9.7925882	4	0.13600816
2-1476	28	11	4	1080	984	91.111115	96	8.8888893	0	0
2-149	83	11	1	1630	1447	88.773003	177	10.858895	6	0.36809817
2-1495	78	11	4	3129	2820	90.124641	297	9.4918509	12	0.3835091
2-160	22	10	4	1228	1136	92.508141	92	7.4918566	0	0
2-1610	103	11	0	3477	3191	91.774521	272	7.8228354	14	0.40264595
2-1614	73	11	2	2832	2552	90.112999	270	9.5338984	10	0.35310733
2-1622	56	10	1	1654	1519	91.837967	133	8.0411119	2	0.12091899
2-1636	34	11	4	1878	1658	88.285408	218	11.608094	2	0.10649627
2-1663	34	11	4	3930	3623	92.188293	306	7.7862597	1	2.5445294E-2
2-1681	8409	1294	4	1509	908	60.172302	59	3.909874	542	35.917828
2-17135	302	16	4	1625	1414	87.015381	138	8.4923077	73	4.4923077
2-17137	871	69	3	3287	2572	78.247643	199	6.0541525	516	15.698205
2-17140	21096	38	3	3368	2960	87.885986	294	8.7292166	114	3.384798
2-17147	868	72	3	1779	1328	74.648682	135	7.5885324	316	17.762787
2-17153	864	28	4	4019	3413	84.921623	344	8.5593433	262	6.5190344
2-1716	74	11	4	3140	2780	88.535034	348	11.082803	12	0.38216561
2-17160	864	27	4	2960	2489	84.087837	202	6.8243241	269	9.0878372
2-17164	924	33	3	2939	2407	81.898605	292	9.9353523	240	8.1660423
2-17165	946	41	3	2462	2004	81.397232	136	5.5239644	322	13.078798
2-17166	870	27	3	3425	3000	87.59124	183	5.3430657	242	7.0656934
2-17171	1107	33	3	3907	3464	88.661377	189	4.837471	254	6.5011516
2-17182	867	41	4	1265	1065	84.189728	120	9.486166	80	6.324111
2-17183	34311	235	3	1620	1410	87.037041	66	4.0740738	144	8.8888893
2-17188	465	16	4	3024	2658	87.89682	174	5.7539682	192	6.3492069
2-17194	871	22	3	2923	2549	87.204926	182	6.2264795	192	6.5685945
2-17195	803	23	3	3602	3135	87.034981	238	6.60744	229	6.3575788
2-17201	16525	54	4	3303	2739	82.924614	270	8.174387	294	8.9009991
2-17203	936	19	4	3912	3450	88.190186	315	8.0521469	147	3.7576687
2-17209	862	46	3	2371	1959	82.623367	101	4.2598062	311	13.116828
2-17220	938	43	3	2510	2038	81.195221	150	5.9760957	322	12.828686
2-17394	32	11	4	3020	2686	88.940399	333	11.026489	1	3.3112582E-2
2-17396	33	10	1	3359	3114	92.706161	244	7.2640667	1	2.9770765E-2
2-17405	284	12	4	2774	2520	90.843544	228	8.2191782	26	0.93727463
2-17407	76	11	4	2855	2540	88.966728	311	10.893169	4	0.14010508
2-17440	77	11	3	2986	2710	90.756866	269	9.008707	7	0.23442733
2-17465	167	11	4	3130	2838	90.670929	290	9.2651758	2	6.3897759E-2
2-17468	76	11	1	2701	2438	90.262863	255	9.4409485	8	0.2961866
2-17496	72	11	4	3291	2928	88.969917	349	10.604679	14	0.42540264
2-17536	88	11	4	3241	2976	91.823509	259	7.9913607	6	0.18512805
2-1768	4551	545	4	1518	989	65.151512	80	5.270092	449	29.578394
2-1782	55	10	2	3647	3370	92.404716	272	7.4581847	5	0.13709898
2-17985	864	62	3	1815	1478	81.43251	101	5.5647383	236	13.002755
2-17986	31053	749	4	1618	1354	83.683563	89	5.500618	175	10.815823
2-17989	866	35	3	3532	2857	80.889015	362	10.24915	313	8.8618345
2-17991	870	32	3	3879	3376	87.032738	232	5.9809232	271	6.9863362
2-17997	872	57	3	3505	2784	79.42939	213	6.077033	508	14.49358
2-17998	871	100	3	1890	1347	71.269836	82	4.3386245	461	24.391535
2-18003	946	88	3	3749	2920	77.887436	143	3.8143504	686	18.298214
2-18009	944	58	4	2563	1932	75.380417	220	8.5836906	411	16.035894
2-1801	689	33	4	3381	2179	64.448387	442	13.073055	760	22.478558
2-18011	30209	3571	4	3110	2096	67.395493	301	9.6784573	713	22.926044
2-18013	869	20	3	3204	2797	87.297127	245	7.6466918	162	5.0561795
2-18014	946	80	3	3735	2748	73.574295	244	6.5327978	743	19.892906
2-18017	601	31	3	1245	1011	81.204819	84	6.7469878	150	12.048193
2-1802	71	11	4	3232	2840	87.871292	386	11.943069	6	0.18564357
2-18026	944	59	2	2636	2050	77.769348	143	5.4248862	443	16.805767
2-18027	944	93	4	3111	2220	71.359695	254	8.1645775	637	20.475731
2-18028	752	23	3	3417	2842	83.172379	371	10.857477	204	5.970149
2-18029	871	57	3	3815	3071	80.498032	199	5.2162519	545	14.285715
2-1803	78	11	4	2737	2328	85.056633	398	14.541468	11	0.40189987
2-18032	79	10	3	3152	3040	96.446701	98	3.1091371	14	0.44416246
2-18036	533	28	2	3218	2791	86.730888	93	2.8899937	334	10.379118
2-18039	945	65	3	2586	2012	77.803558	106	4.0989947	468	18.097448
