VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10001	38	10	3	3147	2939	93.390533	205	6.5141401	3	0.09532889
2-10002	55	10	2	3238	3054	94.317474	182	5.6207533	2	6.1766524E-2
2-10005	75	9	2	111	101	90.99099	9	8.1081076	1	0.9009009
2-10337	77	10	3	2474	2327	94.058205	142	5.7396932	5	0.20210187
2-10339	1798	38	4	3794	3417	90.063255	254	6.6947808	123	3.241961
2-10359	725	16	1	3726	3442	92.377884	214	5.7434244	70	1.8786904
2-10370	70	10	4	4090	3894	95.207825	183	4.4743276	13	0.31784841
2-10375	31	10	4	1699	1582	93.113594	116	6.8275461	1	5.8858149E-2
2-10383	2725	213	1	1214	815	67.133446	74	6.095552	325	26.771006
2-10393	66	10	4	3724	3469	93.152527	249	6.6863589	6	0.16111708
2-10398	102	10	4	4043	3812	94.286423	211	5.2188969	20	0.49468219
2-10403	1755	482	3	3374	878	26.022526	114	3.3787792	2382	70.598694
2-10418	74	11	4	2977	2714	91.165604	258	8.6664429	5	0.16795431
2-10423	74	10	4	1894	1745	92.133049	147	7.7613516	2	0.10559662
2-10454	77	11	4	3463	3125	90.239677	327	9.4426794	11	0.31764364
2-10482	725	17	4	2890	2650	91.695496	180	6.2283735	60	2.0761247
2-10488	92	10	3	3800	3578	94.15789	207	5.4473681	15	0.39473683
2-10489	67	10	4	3336	3185	95.473625	141	4.2266188	10	0.29976019
2-10560	1918	335	4	3352	1151	34.337708	193	5.7577567	2008	59.904533
2-10563	17	12	7	83	77	92.77108	6	7.2289152	0	0
2-10580	90	10	4	3262	3106	95.217659	144	4.4144697	12	0.36787248
2-10581	187	12	2	1577	1407	89.220032	145	9.1946735	25	1.5852885
2-10584	79	10	3	3963	3750	94.625282	204	5.1476154	9	0.22710069
2-10594	68	10	4	3349	3123	93.251717	218	6.5094061	8	0.23887728
2-10598	854	148	5	155	104	67.096779	14	9.032258	37	23.870968
2-10604	17	15	13	3	1	33.333336	2	66.666672	0	0
2-10611	79	11	4	2874	2640	91.858032	227	7.8983994	7	0.24356297
2-10632	61	13	6	68	65	95.588234	2	2.9411764	1	1.4705882
2-10634	25	10	4	1007	934	92.750748	73	7.2492557	0	0
2-10647	51	10	4	3164	2936	92.79393	222	7.0164347	6	0.18963337
2-10657	68	10	4	1516	1403	92.546173	109	7.1899734	4	0.26385224
2-10671	46	10	4	3602	3381	93.864517	218	6.0521932	3	0.08328706
2-10679	303	33	4	3594	1919	53.394543	503	13.995547	1172	32.609905
2-10682	97	11	4	3097	2860	92.347427	221	7.1359382	16	0.51662898
2-10700	12946	772	2	3048	1049	34.416012	246	8.0708656	1753	57.513123
2-10701	93	11	4	2146	2000	93.19664	129	6.0111837	17	0.79217154
2-1074	297	12	4	2873	2679	93.247482	161	5.6038985	33	1.1486251
2-1085	120	10	2	3242	3046	93.954346	183	5.6446638	13	0.40098703
2-11705	87	11	4	3423	3202	93.543671	208	6.0765409	13	0.37978381
2-1192	21	10	4	552	525	95.108696	27	4.8913045	0	0
2-1236	18	11	5	296	275	92.905411	21	7.094595	0	0
2-1254	71	10	4	3387	3177	93.79982	204	6.0230293	6	0.17714791
2-1341	890	17	4	3439	3224	93.748184	147	4.2744985	68	1.9773189
2-1347	82	11	4	3529	3240	91.810707	280	7.9342589	9	0.25502977
2-1381	79	10	4	3255	3039	93.364052	197	6.0522275	19	0.58371735
2-1386	77	10	3	1503	1401	93.21357	101	6.7198935	1	6.6533595E-2
2-143	54	10	2	1867	1744	93.411896	121	6.4809856	2	0.10712373
2-1447	80	10	2	3119	2934	94.068611	171	5.4825263	14	0.44886181
2-1571	21	10	3	3137	2945	93.879501	192	6.1204972	0	0
2-1610	32	10	4	3265	3076	94.211334	188	5.7580395	1	3.0627869E-2
2-1614	68	11	4	1552	1418	91.365982	131	8.4407215	3	0.19329897
2-1622	30	10	4	1524	1415	92.847771	109	7.1522312	0	0
2-1624	106	11	5	1589	1431	90.056641	153	9.6286974	5	0.31466329
2-1653	36	10	4	1115	1042	93.452911	72	6.4573989	1	8.9686096E-2
2-1663	895	20	4	3817	3436	90.018341	296	7.7547812	85	2.2268798
2-1681	35	10	4	3250	3031	93.261543	217	6.6769228	2	6.1538462E-2
2-1685	76	11	4	1358	1271	93.593521	75	5.5228276	12	0.88365245
2-1694	135	11	4	3424	3172	92.640182	228	6.6588783	24	0.70093453
2-1716	76	11	4	2457	2306	93.854294	137	5.5759058	14	0.56980056
