VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
3-100	52436	22423	-4	1790	857	47.877094	34	1.8994414	899	50.223465
3-10353	66183	29703	-4	3445	805	23.367199	20	0.58055151	2620	76.052246
3-10368	66171	31441	-5	3105	924	29.758453	26	0.83735913	2155	69.404182
3-10382	64485	30209	-6	2878	723	25.121611	24	0.83391249	2131	74.044479
3-10389	65296	32787	-7	2864	590	20.600559	30	1.0474861	2244	78.351959
3-10391	66150	31515	-5	3050	621	20.360657	24	0.78688526	2405	78.852455
3-10399	66201	30822	-5	3188	631	19.792974	27	0.84692591	2530	79.3601
3-10589	66186	30346	-5	3385	770	22.747416	43	1.2703102	2572	75.982269
3-10605	66198	31774	-5	3167	584	18.440165	25	0.78939062	2558	80.770447
3-10631	65445	31398	-7	3091	757	24.490456	24	0.77644771	2310	74.733093
3-10651	64304	29724	-4	3398	756	22.248381	30	0.88287228	2612	76.868752
3-10652	30181	2017	-3	15	13	86.666664	1	6.666667	1	6.666667
3-10654	66185	32590	-5	3333	739	22.172216	18	0.54005396	2576	77.287727
3-10687	65868	30806	-4	3488	750	21.502295	24	0.6880734	2714	77.809631
3-10689	66195	31836	-5	3099	824	26.589224	32	1.0325911	2243	72.378189
3-10694	64263	30475	-4	3132	611	19.508301	64	2.0434227	2457	78.44828
3-10699	65745	32779	-4	3026	625	20.654329	36	1.1896894	2365	78.155983
3-11	40357	29260	17575	960	0	0	0	0	960	100
3-118	66192	30384	-5	3484	819	23.507462	35	1.0045924	2630	75.487946
3-119	66183	32327	-6	3093	694	22.437763	27	0.87293887	2372	76.689301
3-125	66112	32980	-5	3104	798	25.708761	18	0.57989687	2288	73.711342
3-129	66205	27556	-4	1469	275	18.720219	61	4.1524844	1133	77.127296
3-1296	66134	31862	-5	3058	545	17.822105	41	1.3407456	2472	80.837151
3-131	66157	31166	-4	3186	758	23.79159	30	0.94161958	2398	75.266792
3-140	65890	31915	-5	3197	797	24.929623	28	0.87582105	2372	74.194557
3-1423	66188	29866	-4	3238	784	24.212477	24	0.7411983	2430	75.046326
3-1502	66138	21470	-6	1527	686	44.92469	24	1.5717093	817	53.503601
3-151	48118	31728	7	1689	11	0.65127295	0	0	1678	99.348732
3-1542	66190	30303	-6	1619	467	28.844967	32	1.9765288	1120	69.178505
3-1543	66180	30214	-5	3228	840	26.022306	29	0.89838904	2359	73.079308
3-1689	64504	29807	-5	3208	748	23.316708	39	1.2157106	2421	75.467583
3-1692	66184	31566	-4	3257	682	20.939516	21	0.64476514	2554	78.415718
3-17	66184	26890	-5	1289	487	37.781227	27	2.0946472	775	60.12413
3-1715	66186	33152	-5	3086	649	21.03046	25	0.81011021	2412	78.159424
3-1743	66194	28405	-7	1456	466	32.005493	21	1.4423077	969	66.5522
3-1776	65148	31122	-5	3224	496	15.384616	96	2.9776676	2632	81.637718
3-1808	66199	30676	-5	3565	845	23.702665	29	0.81346428	2691	75.483871
3-1848	66186	19857	-5	1678	798	47.556614	33	1.9666269	847	50.476761
3-186	64450	29335	-5	3034	766	25.247198	28	0.92287409	2240	73.829926
3-1873	66178	32168	-4	3337	806	24.153431	35	1.0488462	2496	74.797722
3-1875	66185	32216	-4	2995	605	20.200335	26	0.86811352	2364	78.931549
3-1877	66180	31793	-5	3169	911	28.74724	31	0.9782266	2227	70.274529
3-1878	64460	30584	-9	3043	883	29.017416	39	1.2816299	2121	69.700951
3-1887	52069	19750	-5	1671	918	54.937164	32	1.9150208	721	43.147816
3-1895	66207	19528	-5	1641	867	52.833641	28	1.7062767	746	45.460083
3-1897	49244	24231	-5	1469	588	40.027229	12	0.81688219	869	59.155888
3-190	65873	32096	-6	3186	880	27.62084	28	0.87884498	2278	71.500313
3-1930	49133	20925	-4	1695	812	47.905605	29	1.7109145	854	50.38348
3-1941	66195	19562	-4	1007	553	54.915588	28	2.7805362	426	42.303871
3-1942	65978	30114	-5	3709	1034	27.878136	43	1.1593421	2632	70.962524
3-1945	66185	30162	-5	1587	458	28.859484	38	2.394455	1091	68.746063
3-1949	64151	29646	-5	3376	831	24.614929	42	1.2440759	2503	74.140999
3-1960	36505	28022	21557	772	0	0	0	0	772	100
3-1985	66195	29347	-5	3853	1053	27.329353	41	1.0641059	2759	71.606537
3-1988	50019	21707	-4	1516	712	46.965702	17	1.1213721	787	51.912926
3-1989	66183	31692	-5	3282	754	22.973797	28	0.85313833	2500	76.173065
3-1992	53826	26376	-4	1800	721	40.055553	25	1.388889	1054	58.555557
3-1995	67759	23332	-5	1577	384	24.350033	61	3.8681042	1132	71.78186
3-2000	66184	21569	-5	1614	739	45.786865	29	1.7967781	846	52.416355
3-2035	66200	23649	-5	1670	682	40.838322	41	2.4550898	947	56.706589
3-2037	66200	31639	-4	2907	721	24.802202	34	1.1695907	2152	74.028206
3-2047	24	5	-4	181	175	96.685081	6	3.3149171	0	0
3-2070	63951	31487	-5	3130	790	25.239616	38	1.2140574	2302	73.546326
3-2097	53783	25956	-4	1752	698	39.840183	28	1.5981736	1026	58.561642
3-2128	66175	29338	-4	1657	491	29.631865	26	1.5691009	1140	68.799034
3-2156	66179	31445	-7	3535	771	21.810467	26	0.73550212	2738	77.454033
3-22	65066	31868	-5	3507	718	20.473339	26	0.74137437	2763	78.785286
3-225	66199	28474	-4	1615	538	33.312695	22	1.3622291	1055	65.325073
3-2259	66184	30633	-5	3136	843	26.881378	47	1.4987245	2246	71.619896
3-229	65771	33450	-6	2948	574	19.470827	31	1.0515604	2343	79.477615
3-2331	66040	24267	-4	1232	469	38.06818	24	1.9480519	739	59.983765
3-2341	65685	32549	-6	3159	589	18.64514	25	0.7913897	2545	80.563469
3-2357	65976	30790	-5	3190	813	25.485893	29	0.90909088	2348	73.605011
3-2359	66182	32409	-5	3257	736	22.597483	35	1.0746086	2486	76.327911
3-24	66184	31859	-6	3093	840	27.1581	29	0.93760097	2224	71.904305
3-2428	65144	26502	-5	1799	868	48.249027	65	3.6131184	866	48.137856
3-2450	66162	34039	-5	2360	546	23.135593	29	1.2288135	1785	75.635597
3-2453	66178	31556	-6	3305	728	22.027231	19	0.5748865	2558	77.397881
3-2459	66193	31719	-5	3348	884	26.403824	47	1.4038233	2417	72.192352
3-2466	64454	29956	-5	3240	814	25.123457	41	1.2654321	2385	73.611107
3-2475	66202	32628	-5	3442	587	17.054037	101	2.9343405	2754	80.011627
3-2478	66198	31960	-5	3368	797	23.663895	21	0.62351543	2550	75.712593
3-2484	66175	31463	-5	3343	638	19.084654	33	0.98713732	2672	79.928207
3-2491	66197	30883	-6	3987	945	23.702032	40	1.0032606	3002	75.294708
3-2494	66201	32195	-4	3182	697	21.904463	36	1.131364	2449	76.964172
3-2502	65036	33393	-5	1685	662	39.287834	19	1.1275965	1004	59.584572
3-2505	48882	23641	-5	1641	643	39.183426	36	2.1937842	962	58.622787
3-2515	38692	36473	33976	252	0	0	0	0	252	100
3-2528	66118	29579	-4	1443	451	31.25433	16	1.1088011	976	67.636864
3-2532	66155	31144	-6	3041	783	25.74811	21	0.69056231	2237	73.561325
