VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10001	28	10	4	1601	1488	92.94191	113	7.0580883	0	0
2-10002	158	10	1	1405	1299	92.455521	94	6.6903911	12	0.85409254
2-1011	98	10	0	2000	1881	94.050003	111	5.5500002	8	0.40000001
2-10336	65	11	2	3141	2876	91.563194	257	8.1821079	8	0.25469595
2-10339	24	11	4	3167	2907	91.790337	260	8.2096624	0	0
2-10343	170	14	4	1549	1300	83.92511	173	11.168495	76	4.9063911
2-10345	79	11	4	3590	3222	89.749306	345	9.6100283	23	0.64066851
2-10348	46	11	4	3154	2884	91.439445	264	8.3703232	6	0.19023463
2-10356	67	11	2	2945	2689	91.307297	253	8.5908318	3	0.10186757
2-10358	75	10	3	3623	3345	92.326805	271	7.4799886	7	0.19321005
2-10359	35	11	4	3215	2889	89.860031	324	10.077761	2	6.2208395E-2
2-10363	78	10	4	3603	3322	92.200943	264	7.3272271	17	0.47182903
2-10370	96	10	2	3491	3209	91.922089	271	7.7628188	11	0.31509596
2-10375	46	11	4	3104	2635	84.890457	464	14.948453	5	0.16108248
2-10376	22	10	4	1237	1164	94.098625	73	5.9013743	0	0
2-10380	817	17	4	3674	3279	89.248779	327	8.9003811	68	1.8508438
2-10393	65	10	3	4105	3838	93.495735	261	6.3580999	6	0.14616323
2-10403	159	12	1	1663	1451	87.251953	177	10.643415	35	2.1046302
2-10418	60	11	4	1166	1050	90.05146	112	9.6054888	4	0.34305319
2-10423	1559	37	4	4025	3507	87.130432	260	6.4596272	258	6.4099379
2-10440	70	11	4	3289	2999	91.182732	286	8.695652	4	0.12161752
2-10454	25	11	3	3255	2968	91.1828	287	8.8172045	0	0
2-10486	49	10	4	3546	3321	93.654823	222	6.2605753	3	8.4602371E-2
2-10490	92	12	4	1484	1283	86.455521	176	11.859838	25	1.6846361
2-10492	83	11	1	2845	2615	91.915642	210	7.3813705	20	0.70298773
2-10563	88	11	4	2970	2699	90.87542	267	8.9898987	4	0.13468012
2-10567	51	10	4	1922	1783	92.767944	136	7.0759625	3	0.1560874
2-10570	41	10	1	3045	2813	92.380951	229	7.520525	3	9.8522171E-2
2-10577	18	9	1	433	417	96.304855	16	3.6951501	0	0
2-10580	143	11	4	3153	2892	91.722168	256	8.1192513	5	0.15857914
2-10581	26	11	4	3201	2921	91.252731	280	8.7472658	0	0
2-10584	66	11	4	4314	4004	92.814095	302	7.0004635	8	0.18544275
2-10594	1003	68	4	3249	2411	74.207451	342	10.526316	496	15.266235
2-10598	35	10	4	1627	1519	93.362015	106	6.515058	2	0.12292562
2-10600	193	11	1	2773	2561	92.354851	198	7.1402812	14	0.50486839
2-10604	744	17	4	3037	2654	87.38887	335	11.030622	48	1.5805072
2-10611	23	10	4	1432	1328	92.737427	104	7.2625694	0	0
2-10642	68	11	3	3595	3320	92.350487	268	7.4547982	7	0.19471489
2-10644	23	10	4	1371	1286	93.800148	85	6.1998544	0	0
2-10646	76	11	4	3433	3160	92.047768	266	7.7483253	7	0.2039033
2-10671	81	11	4	3148	2892	91.867851	246	7.8144855	10	0.317662
2-10682	71	11	4	2745	2480	90.346085	260	9.4717665	5	0.18214937
2-10685	56	11	4	1420	1296	91.267601	120	8.4507036	4	0.28169012
2-10700	1185	76	4	3068	2091	68.155151	424	13.820079	553	18.024773
2-1085	73	11	4	3863	3550	91.897491	306	7.9213047	7	0.18120632
2-1137	27	10	4	1426	1338	93.828896	88	6.1711082	0	0
2-11475	107	11	4	2722	2400	88.170464	311	11.425422	11	0.4041146
2-11476	65	11	4	3198	2914	91.119453	281	8.7867413	3	9.3808629E-2
2-11704	73	11	4	1023	929	90.81134	88	8.6021509	6	0.58651024
2-11705	153	10	1	2052	1903	92.738792	133	6.4814816	16	0.7797271
2-1192	88	11	1	2176	1972	90.625	198	9.0992641	6	0.27573529
2-1222	81	11	4	1432	1323	92.388268	106	7.4022346	3	0.20949721
2-1230	125	11	4	1411	1306	92.558464	87	6.1658397	18	1.275691
2-1236	913	17	4	3180	2933	92.232704	211	6.6352205	36	1.1320755
2-1254	31	10	4	3058	2840	92.871162	217	7.0961418	1	3.2701112E-2
2-1328	69	11	4	1626	1479	90.959412	143	8.7945881	4	0.24600245
2-1341	186	11	4	1718	1576	91.734573	126	7.3341093	16	0.93131548
2-1345	82	11	4	3283	3027	92.202255	246	7.4931464	10	0.30459946
2-1347	91	11	4	1707	1540	90.216759	158	9.2560043	9	0.52724075
2-1353	62	11	2	3701	3308	89.381248	390	10.537692	3	8.1059173E-2
2-1361	81	11	4	3622	3292	90.889015	305	8.4207621	25	0.69022638
2-1375	279	11	4	3143	2885	91.791283	238	7.5723834	20	0.63633472
2-1379	59	11	4	1506	1389	92.231079	113	7.5033202	4	0.26560426
2-1381	76	11	4	1459	1344	92.117889	110	7.5394111	5	0.34270048
2-1387	4159	1008	5	4076	482	11.825318	119	2.919529	3475	85.25515
2-1395	67	11	4	3206	2804	87.461014	396	12.35184	6	0.18714909
2-1431	70	11	4	1954	1754	89.76458	194	9.9283524	6	0.30706242
2-1444	44	11	4	1469	1336	90.94622	123	8.3730431	10	0.68073517
2-1447	282	11	0	3303	3032	91.795334	252	7.6294279	19	0.57523465
2-149	201	10	0	1614	1476	91.449814	124	7.6827755	14	0.86741018
2-1495	1178	25	4	3195	2820	88.262909	272	8.5133028	103	3.2237873
2-1571	84	10	3	3270	3036	92.84404	224	6.850153	10	0.30581042
2-160	27	10	4	1368	1280	93.567253	88	6.4327488	0	0
2-1610	100	10	4	3878	3622	93.398659	242	6.2403297	14	0.36101082
2-1614	101	11	4	1218	1105	90.722496	102	8.3743839	11	0.90311992
2-1622	51	11	4	1572	1432	91.094147	138	8.7786255	2	0.12722646
2-1624	1399	144	4	1778	843	47.412827	166	9.3363333	769	43.250843
2-1636	85	11	4	2979	2720	91.305809	244	8.1906681	15	0.50352466
2-1653	49	11	4	1626	1505	92.558426	118	7.2570724	3	0.18450184
2-1656	20	13	11	31	26	83.870964	5	16.129032	0	0
2-1681	847	14	1	2397	2152	89.778885	219	9.1364202	26	1.0846893
2-1685	275	13	4	1729	1562	90.34124	135	7.807981	32	1.8507808
2-17135	45	11	4	1586	1473	92.87516	110	6.9356875	3	0.1891551
2-17137	871	29	3	3107	2609	83.97168	279	8.979723	219	7.0486002
2-17138	868	34	4	3303	2801	84.801697	171	5.1771116	331	10.021193
2-17140	334	16	3	3707	3216	86.754784	294	7.9309411	197	5.3142705
2-17147	297	15	4	1517	1352	89.123268	86	5.6690836	79	5.2076468
2-17153	286	13	4	3033	2760	90.999016	189	6.2314539	84	2.7695351
2-17154	294	17	4	1688	1452	86.018959	95	5.6279621	141	8.3530807
2-1716	52	10	4	3572	3322	93.001122	247	6.9148936	3	8.3986565E-2
2-17164	870	17	4	3420	2990	87.426903	298	8.7134504	132	3.8596492
2-17165	870	26	3	2406	1982	82.377396	225	9.3516207	199	8.2709894
2-17166	941	32	4	3215	2845	88.491447	144	4.4790049	226	7.0295491
2-17171	225	13	3	3974	3574	89.934578	272	6.8444891	128	3.2209358
2-17183	175	15	4	1701	1458	85.714287	134	7.8777184	109	6.4079957
2-17188	866	26	3	3809	3331	87.450775	235	6.1695981	243	6.3796272
2-17192	933	30	2	3693	3168	85.78392	188	5.0907121	337	9.1253719
2-17194	217	13	4	3006	2715	90.319359	162	5.3892212	129	4.2914171
2-17195	241	24	3	306	247	80.718956	15	4.9019608	44	14.379086
2-17201	437	17	4	2929	2474	84.465691	272	9.2864466	183	6.2478662
2-17203	198	12	3	3732	3408	91.318329	271	7.2615223	53	1.42015
2-17209	940	22	3	2874	2507	87.230339	212	7.3764787	155	5.3931804
2-17220	865	25	4	2726	2370	86.940575	171	6.2729278	185	6.7865005
