VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10001	321	12	4	3120	2872	92.051277	225	7.2115383	23	0.73717952
2-10002	213	11	1	3223	2998	93.018929	214	6.6397762	11	0.34129691
2-10005	237	11	4	1859	1701	91.500809	140	7.5309305	18	0.96826255
2-1011	263	12	4	1974	1823	92.350555	121	6.1296859	30	1.5197569
2-10336	689	99	2	612	470	76.797386	22	3.5947714	120	19.607843
2-10343	509	17	2	1151	1023	88.879234	95	8.2536917	33	2.8670721
2-10345	294	12	3	1883	1706	90.600113	147	7.8066916	30	1.5932024
2-10348	251	11	4	3037	2794	91.998688	215	7.0793548	28	0.9219625
2-10356	374	11	4	3201	2962	92.533585	226	7.0602937	13	0.4061231
2-10359	243	12	2	1727	1560	90.330055	139	8.0486393	28	1.6213086
2-10369	317	41	5	1744	808	46.330276	247	14.162845	689	39.506878
2-10370	249	11	2	3105	2848	91.723022	235	7.5684385	22	0.7085346
2-10375	246	11	4	3250	3027	93.138466	207	6.3692307	16	0.49230769
2-10376	258	10	3	896	855	95.42411	39	4.3526788	2	0.2232143
2-10380	247	11	2	3605	3364	93.314835	203	5.6310678	38	1.0540916
2-10384	433	14	3	1811	1634	90.226395	131	7.233573	46	2.5400331
2-10393	376	12	3	3070	2840	92.508141	197	6.4169383	33	1.0749185
2-10398	279	12	3	4206	3918	93.152634	234	5.5634809	54	1.2838801
2-10403	850	234	2	214	102	47.663551	9	4.2056074	103	48.13084
2-10423	255	11	4	3205	2979	92.948517	207	6.4586582	19	0.59282368
2-10440	251	12	2	1554	1446	93.050194	81	5.2123551	27	1.7374518
2-10454	253	11	4	3495	3184	91.101578	265	7.5822606	46	1.3161659
2-10486	1000	20	4	3198	2896	90.556595	224	7.0043778	78	2.4390242
2-10488	255	12	3	1533	1413	92.172211	96	6.2622309	24	1.5655577
2-10560	2008	468	5	1553	558	35.930458	73	4.7005796	922	59.368961
2-10563	261	12	3	1390	1260	90.647484	103	7.4100718	27	1.9424461
2-10567	264	13	4	1574	1411	89.644218	123	7.8144855	40	2.541296
2-10570	8355	518	4	3437	2739	79.691589	245	7.1283092	453	13.180099
2-10577	246	12	4	3394	3041	89.599297	311	9.163229	42	1.2374779
2-10581	722	41	2	584	460	78.76712	55	9.4178085	69	11.815068
2-10584	266	11	4	3564	3321	93.181816	218	6.1167231	25	0.70145905
2-10600	243	11	4	2830	2565	90.636047	241	8.5159016	24	0.84805655
2-10604	287	13	3	1642	1470	89.524971	120	7.3081603	52	3.1668696
2-10611	435	12	4	2928	2696	92.076508	210	7.1721306	22	0.75136614
2-10632	374	32	4	1857	1343	72.320953	186	10.016155	328	17.662897
2-10634	248	12	2	1714	1601	93.407234	85	4.9591599	28	1.6336056
2-10642	369	12	4	2980	2729	91.577179	229	7.6845636	22	0.73825502
2-10657	279	12	3	1612	1456	90.322578	126	7.8163772	30	1.8610421
2-10671	261	11	4	3704	3403	91.87365	273	7.37041	28	0.75593954
2-10679	660	44	4	3144	1450	46.119591	414	13.167938	1280	40.712467
2-10681	248	11	4	3088	2887	93.490936	185	5.9909325	16	0.51813471
2-10682	500	14	4	2815	2585	91.829483	184	6.5364122	46	1.6341031
2-10684	257	12	2	937	850	90.71505	60	6.4034147	27	2.8815367
2-10685	81	11	3	1332	1215	91.216217	103	7.7327328	14	1.051051
2-10700	1320	191	2	2495	1324	53.066135	179	7.1743488	992	39.759521
2-10701	174	11	3	1161	1083	93.281654	63	5.4263568	15	1.2919897
2-1085	306	12	4	4137	3864	93.401016	231	5.5837564	42	1.0152284
2-11475	898	18	4	3253	2971	91.331078	213	6.547802	69	2.121119
2-11476	432	12	1	2904	2712	93.388435	164	5.6473827	28	0.96418738
2-11704	269	11	2	3270	3019	92.324158	222	6.7889905	29	0.88685018
2-1192	243	12	4	1579	1446	91.576942	112	7.0930967	21	1.3299557
2-1222	330	12	5	1350	1224	90.666672	109	8.0740738	17	1.2592592
2-1254	231	12	4	2791	2445	87.603012	321	11.501254	25	0.89573628
2-132	57	10	4	1660	1545	93.072289	110	6.6265063	5	0.3012048
2-1341	302	12	4	3874	3556	91.791428	269	6.9437275	49	1.2648425
2-1345	289	12	4	1856	1697	91.433189	139	7.489224	20	1.0775862
2-1347	278	13	4	3846	3375	87.75351	405	10.530421	66	1.7160686
2-1353	23	9	3	601	579	96.339432	22	3.6605656	0	0
2-1375	16	11	5	74	72	97.297302	2	2.7027028	0	0
2-1379	437	16	4	1221	1123	91.973793	60	4.9140048	38	3.1122031
2-1381	253	12	4	1412	1277	90.439095	111	7.8611894	24	1.6997168
2-1386	269	11	3	3413	3143	92.089066	248	7.2663345	22	0.64459419
2-1387	2274	455	3	3419	765	22.374964	133	3.8900263	2521	73.735008
2-1395	244	11	4	3065	2844	92.789558	196	6.3947797	25	0.81566072
2-143	689	9	0	1676	1602	95.584724	53	3.1622913	21	1.2529833
2-1431	415	13	4	3377	3032	89.783829	291	8.617116	54	1.5990523
2-1444	7209	396	5	1565	338	21.597443	97	6.1980834	1130	72.204468
2-1447	253	12	4	3143	2848	90.614059	266	8.4632511	29	0.92268533
2-1476	213	11	4	3211	2973	92.587975	218	6.7891622	20	0.62285894
2-149	300	12	4	3330	3053	91.681686	245	7.3573575	32	0.96096098
2-1495	302	13	4	1414	1278	90.381897	101	7.1428576	35	2.4752476
2-1503	253	11	4	1608	1514	94.154228	82	5.0995026	12	0.74626863
2-1538	255	12	3	1332	1229	92.267265	87	6.5315313	16	1.2012012
2-1571	267	11	2	1413	1332	94.267517	70	4.9539986	11	0.77848554
2-160	22	10	4	549	521	94.899818	28	5.1001821	0	0
2-1614	397	14	4	1301	1170	89.930817	109	8.37817	22	1.6910069
2-1618	329	12	4	2628	2383	90.677322	211	8.0289192	34	1.2937595
2-1622	253	11	2	1611	1484	92.116699	105	6.5176911	22	1.3656114
2-1624	270	13	4	1421	1296	91.203377	96	6.755806	29	2.0408163
2-1636	299	15	4	1895	1686	88.970978	147	7.757256	62	3.2717679
2-1653	302	12	1	1698	1558	91.755005	105	6.1837459	35	2.0612485
2-1663	255	11	4	3258	2999	92.050339	230	7.059546	29	0.89011669
2-1681	396	14	4	1330	1165	87.593987	137	10.300752	28	2.1052632
2-1685	98	11	4	1735	1578	90.951004	142	8.1844378	15	0.86455333
2-1687	251	12	4	1869	1719	91.974319	125	6.6880689	25	1.3376137
2-1716	275	11	3	2745	2540	92.531876	186	6.7759566	19	0.69216758
2-17394	359	12	4	3162	2897	91.619232	221	6.9892473	44	1.3915243
2-17403	280	14	4	1335	1168	87.490639	125	9.3632956	42	3.1460671
2-17405	265	11	4	2802	2589	92.398285	190	6.7808709	23	0.82084227
2-17407	263	13	4	840	777	92.5	46	5.4761906	17	2.0238097
2-17440	251	11	4	2870	2457	85.609756	400	13.937283	13	0.45296168
2-1745	23	10	4	1077	1025	95.171776	52	4.8282266	0	0
2-17465	305	12	4	3449	3103	89.968109	300	8.6981735	46	1.33372
2-17468	247	12	3	2040	1867	91.519608	136	6.666667	37	1.8137256
2-1747	303	13	3	960	893	93.020836	49	5.1041665	18	1.8750001
2-17496	249	11	4	3020	2819	93.344376	171	5.6622515	30	0.99337751
2-17536	260	11	4	2898	2670	92.1325	203	7.0048308	25	0.86266387
2-1768	281	14	4	1343	1203	89.575577	99	7.3715558	41	3.0528667
2-1773	166	11	4	3152	2929	92.925125	216	6.8527923	7	0.22208123
2-1779	17	17	17	1	0	0	1	100	0	0
2-1801	922	56	4	3718	2349	63.179131	370	9.9515867	999	26.869286
2-1802	235	11	4	3134	2905	92.693039	212	6.7645183	17	0.54243779
2-1803	321	13	4	2623	2381	90.773926	187	7.1292415	55	2.0968356
2-1825	163	10	1	1703	1594	93.599525	104	6.1068702	5	0.29359955
2-1830	108	11	4	1503	1379	91.749832	103	6.8529606	21	1.3972056
2-1840	5236	1259	5	3422	345	10.081823	94	2.7469316	2983	87.171242
2-1846	299	11	4	3593	3374	93.904816	191	5.3158922	28	0.77929306
2-1853	243	11	3	2861	2596	90.737503	240	8.3886747	25	0.8738203
2-1860	248	11	4	3076	2797	90.929779	252	8.1924582	27	0.87776333
2-1863	24	10	4	461	427	92.624733	34	7.3752708	0	0
2-1874	239	12	4	3134	2818	89.917038	276	8.8066368	40	1.2763243
2-188	60	10	2	4042	3800	94.012863	231	5.7149925	11	0.27214253
2-189	274	14	4	1403	1238	88.239487	127	9.0520315	38	2.7084818
2-1890	245	11	4	3437	3113	90.573174	298	8.670352	26	0.75647366
2-1896	3251	118	1	3856	3316	85.99585	278	7.2095437	262	6.7946062
2-1899	242	11	4	3406	3154	92.601295	220	6.4591899	32	0.93951851
2-1914	235	11	3	3023	2773	91.730072	228	7.5421767	22	0.72775388
2-1918	272	11	2	3340	2988	89.461075	328	9.8203592	24	0.71856284
2-192	65	10	2	3431	3214	93.675316	210	6.1206646	7	0.20402215
2-193	263	11	4	3409	3204	93.986504	171	5.0161338	34	0.99735993
2-1939	644	16	3	3520	3190	90.625	221	6.278409	109	3.096591
