VehicleID	MaxDelay	AvgDelay	MinDelay	PointsTotal	Points15	Percent15	Points16-30	Percent16-30	Points30	Percent30
---------	--------	--------	--------	-----------	--------	---------	-----------	------------	--------	---------
2-10001	68	11	4	1794	1620	90.301003	170	9.4760313	4	0.22296545
2-10002	72	10	1	2871	2647	92.197838	216	7.5235105	8	0.27864856
2-1011	193	11	1	2185	2011	92.036613	156	7.1395884	18	0.8237986
2-1022	75	11	4	3037	2780	91.537704	247	8.1330261	10	0.3292723
2-10336	72	10	4	1982	1823	91.977798	154	7.7699294	5	0.25227043
2-10339	68	11	4	3750	3452	92.053337	290	7.7333331	8	0.21333334
2-10343	25	11	5	789	704	89.226875	85	10.77313	0	0
2-10348	78	10	1	1687	1574	93.30172	103	6.1055126	10	0.59276825
2-10356	86	10	3	2519	2323	92.219131	189	7.5029774	7	0.27788806
2-10358	78	11	4	3582	3265	91.150192	298	8.319375	19	0.53042996
2-10359	70	11	4	1703	1527	89.665291	165	9.6887846	11	0.64591897
2-10363	150	12	4	3745	3302	88.170891	403	10.761014	40	1.0680908
2-10370	846	18	4	3665	3239	88.376534	350	9.5497952	76	2.0736699
2-10375	57	11	4	2624	2290	87.271339	329	12.53811	5	0.19054878
2-10380	105	11	4	3872	3576	92.35537	283	7.3088841	13	0.33574378
2-10393	75	11	4	2691	2462	91.49015	214	7.9524336	15	0.55741358
2-10418	98	11	4	3308	3014	91.11245	273	8.2527208	21	0.63482469
2-10423	38	11	2	3430	3107	90.583092	314	9.1545191	9	0.26239067
2-10440	179	11	4	3219	2868	89.095993	335	10.406959	16	0.49704877
2-10454	72	10	1	3265	3052	93.476265	210	6.4318528	3	9.1883615E-2
2-10486	88	10	4	3516	3277	93.202499	229	6.513083	10	0.28441411
2-10490	218	16	4	1202	974	81.031616	157	13.061563	71	5.9068217
2-10563	79	11	4	2321	2104	90.650581	206	8.8754845	11	0.47393367
2-10567	177	11	4	3643	3334	91.517982	280	7.6859727	29	0.79604721
2-10577	94	11	4	3396	2954	86.984688	425	12.514724	17	0.50058889
2-10580	117	11	1	3201	2946	92.033737	240	7.4976573	15	0.46860358
2-10584	109	10	4	3933	3685	93.694382	232	5.8988051	16	0.40681413
2-10594	1009	192	2	3434	1776	51.718117	190	5.5329061	1468	42.748981
2-10598	36	10	4	1576	1474	93.527916	101	6.4086294	1	6.3451774E-2
2-10600	183	11	1	2812	2557	90.931717	247	8.7837839	8	0.28449503
2-10604	78	11	4	2977	2718	91.299973	253	8.4984884	6	0.20154519
2-10632	102	11	4	3545	3180	89.703812	327	9.2242603	38	1.0719323
2-10636	100	11	4	2984	2740	91.823051	235	7.8753352	9	0.30160859
2-10642	183	11	3	3452	3096	89.687141	323	9.3568945	33	0.95596749
2-10644	82	11	3	1335	1234	92.434456	96	7.1910114	5	0.37453184
2-10646	901	17	1	3320	2965	89.307228	305	9.1867466	50	1.5060241
2-10671	74	11	4	3032	2772	91.424805	253	8.344327	7	0.23087072
2-10681	81	10	0	3057	2764	90.415443	290	9.4864254	3	9.8135427E-2
2-10682	84	11	4	2690	2360	87.732346	304	11.301115	26	0.96654278
2-10685	62	10	2	2989	2730	91.3349	255	8.5312815	4	0.13382402
2-1074	46	11	4	1388	1251	90.129684	131	9.4380398	6	0.43227667
2-1085	80	11	4	3811	3471	91.078453	324	8.5017052	16	0.41983733
2-11475	102	11	3	2979	2696	90.500168	270	9.0634441	13	0.43638805
2-11476	279	12	4	3269	2787	85.255432	445	13.612726	37	1.1318446
2-11704	77	11	1	2409	2211	91.780823	187	7.762557	11	0.45662099
2-11705	103	12	4	2260	1949	86.238937	272	12.035398	39	1.7256638
2-1192	63	11	2	1427	1326	92.922218	88	6.1667833	13	0.91100216
2-1222	70	13	5	93	81	87.096771	8	8.6021509	4	4.3010755
2-1236	109	11	3	3145	2886	91.764709	238	7.5675673	21	0.66772652
2-1254	888	18	4	2952	2668	90.379402	225	7.6219516	59	1.9986451
2-132	81	11	4	1557	1428	91.714836	124	7.9640336	5	0.32113039
2-1328	59	11	4	2811	2463	87.620064	344	12.237638	4	0.14229812
2-1341	31	10	1	3405	3132	91.982376	272	7.9882526	1	2.9368576E-2
2-1347	75	11	4	1227	1089	88.753059	135	11.002445	3	0.24449879
2-1353	79	11	3	3437	3111	90.514984	317	9.2231598	9	0.26185626
2-1375	36	11	4	1480	1360	91.891891	118	7.9729729	2	0.13513514
2-1379	44	11	3	1328	1216	91.566261	109	8.2078314	3	0.2259036
2-1386	79	11	4	1571	1425	90.706558	140	8.911521	6	0.38192236
2-1387	3443	1093	5	696	85	12.212644	13	1.8678161	598	85.91954
2-1395	162	11	4	3171	2868	90.444656	266	8.3885212	37	1.1668243
2-143	76	10	1	2618	2475	94.537811	140	5.3475933	3	0.11459129
2-1431	108	11	0	1355	1224	90.3321	125	9.2250919	6	0.44280446
2-1447	81	11	2	2797	2425	86.700035	367	13.121202	5	0.17876296
2-1476	889	25	4	1410	1277	90.567375	82	5.8156028	51	3.6170216
2-149	75	11	4	1280	1160	90.625	113	8.828125	7	0.546875
2-1495	107	11	4	3130	2865	91.533546	248	7.9233227	17	0.54313099
2-1571	64	10	3	3186	2941	92.310104	237	7.4387946	8	0.25109857
2-160	67	11	4	1266	1125	88.862564	131	10.347551	10	0.7898894
2-1610	101	10	4	3755	3514	93.581894	226	6.0186419	15	0.39946741
2-1614	79	11	3	1464	1333	91.05191	126	8.6065578	5	0.34153005
2-1618	151	11	4	1334	1244	93.253372	86	6.4467764	4	0.29985008
2-1622	176	12	4	1490	1324	88.859055	129	8.6577187	37	2.4832215
2-1636	3678	952	4	3225	291	9.0232563	101	3.131783	2833	87.844963
2-1653	13	12	12	3	3	100	0	0	0	0
2-1656	19	13	7	33	26	78.78788	7	21.212122	0	0
2-1663	170	11	4	3661	3387	92.515709	262	7.1565142	12	0.32777929
2-1681	14066	3886	4	1526	556	36.435123	69	4.521625	901	59.043251
2-17135	230	12	3	1675	1522	90.865669	119	7.1044774	34	2.0298507
2-17137	229	13	4	3374	3032	89.863663	216	6.4018974	126	3.7344401
2-17138	220	14	3	3940	3527	89.517769	241	6.1167512	172	4.3654823
2-17140	227	13	4	3328	3003	90.234375	230	6.9110579	95	2.8545673
2-17147	841	28	4	1785	1530	85.714287	110	6.1624651	145	8.12325
2-17153	226	15	3	3613	3034	83.974533	375	10.379187	204	5.6462774
2-17154	223	14	3	1656	1519	91.727051	54	3.2608695	83	5.0120773
2-1716	287	12	4	1725	1593	92.347824	112	6.4927535	20	1.1594204
2-17160	221	13	4	2858	2541	88.908325	227	7.9426169	90	3.1490552
2-17164	285	16	4	3677	3095	84.171883	356	9.6818056	226	6.1463151
2-17165	157	17	4	2369	1986	83.83284	192	8.1046858	191	8.0624733
2-17166	152	12	3	3233	2985	92.329109	152	4.7015157	96	2.9693782
2-17182	154	13	3	1306	1185	90.735069	79	6.0490046	42	3.2159264
2-17183	7090	1119	3	1354	816	60.265881	69	5.0960121	469	34.638111
2-17188	224	15	3	3624	3212	88.631348	184	5.0772624	228	6.2913909
2-17194	220	14	4	2904	2606	89.738289	160	5.5096416	138	4.7520661
2-17201	155	12	4	3086	2687	87.070641	330	10.693454	69	2.2359042
2-17203	153	12	2	4083	3682	90.178787	328	8.033309	73	1.7879012
2-17220	153	14	4	937	819	87.406616	70	7.4706511	48	5.1227322
2-17394	117	11	1	3120	2865	91.82692	237	7.5961537	18	0.57692307
2-17396	69	11	4	3630	3233	89.063354	386	10.633609	11	0.30303028
2-17405	101	11	1	3362	3061	91.046997	282	8.3878641	19	0.56513983
2-17407	279	12	4	1430	1322	92.447556	87	6.0839162	21	1.4685315
2-17440	77	11	4	3061	2744	89.643906	301	9.8333883	16	0.52270496
2-17465	24	10	3	2862	2622	91.614258	240	8.3857441	0	0
2-17468	85	11	4	2718	2461	90.544518	245	9.0139809	12	0.44150111
2-17496	172	11	4	3088	2778	89.961143	274	8.8730574	36	1.1658032
2-17536	87	11	4	2976	2764	92.876343	198	6.6532264	14	0.47043014
