mode	RunID	Tipas	Pavadinimas	planStartTime	startTime	ahead	aStop	aStopTime	behind	bStop	bStopTime	TripLine	Transport	Line	Run	GPSNum	planEndTime	endTime	irregularAllStops	irregularEndPoints
----	-----	-----	-----------	-------------	---------	-----	-----	---------	------	-----	---------	--------	---------	----	---	------	-----------	-------	-----------------	------------------
delay	576480	A>B	Stotis–Vikingų g.–Oro uostas	324	323	-1.4	Aguonų st.	326.89999	2	Vikingų st.	337.39999	1	Autobusai	1	01-Ž	2-2963	339	341	0	0
delay	576480	B>A	Oro uostas–Vikingų g.–Stotis	344	344	0	Vikingų slėnis	348	1.2	Prūsų st.	352.89999	1	Autobusai	1	01-Ž	2-2963	359	360	0	0
delay	576480	A>B	Stotis–Vikingų g.–Oro uostas	365	367	0.2	Prūsų st.	375.20001	3.3	Vikingų st.	381.70001	1	Autobusai	1	01-Ž	2-2963	382	385	1	0
delay	576480	B>A	Oro uostas–Vikingų g.–Stotis	387	388	-0.30000001	„Sparta“	398.89999	1.5	Prūsų st.	396.10001	1	Autobusai	1	01-Ž	2-2963	404	404	0	0
delay	576480	A>B	Stotis–Vikingų g.–Oro uostas	415	416	0.30000001	Prūsų st.	426.39999	4.1999998	Vikingų st.	433.60001	1	Autobusai	1	01-Ž	2-2963	433	437	1	1
delay	576480	B>A	Oro uostas–Vikingų g.–Stotis	438	439	0.1	Oro uostas	438.10001	1.9	Prūsų st.	447.60001	1	Autobusai	1	01-Ž	2-2963	455	455	0	0
delay	576480	A>B	Stotis–Vikingų g.–Oro uostas	460	461	0.2	Prūsų st.	471.20001	6.1999998	Vikingų st.	480.60001	1	Autobusai	1	01-Ž	2-2963	478	484	1	1
delay	576480	B>A	Oro uostas–Vikingų g.–Stotis	483	485	1.4	Vikingų slėnis	488.5	4.1999998	„Sparta“	497.20001	1	Autobusai	1	01-Ž	2-2963	498	503	1	1
delay	576480	A>B	Stotis–Vikingų g.–Oro uostas	504	503	0	Stotis	504	6.3000002	Vikingų st.	522.70001	1	Autobusai	1	01-Ž	2-2963	520	526	1	1
delay	576480	B>A	Oro uostas–Vikingų g.–Stotis	525	526	1	Oro uostas	526.09998	4.5999999	„Sparta“	539.70001	1	Autobusai	1	01-Ž	2-2963	540	545	1	1
delay	576480	A>B	Stotis–Vikingų g.–Oro uostas	578	578	-0.1	Prūsų st.	586	4.6999998	Vikingų st.	594.09998	1	Autobusai	1	01-Ž	2-2963	593	597	1	1
delay	576480	B>A	Oro uostas–Vikingų g.–Stotis	598	599	0	Oro uostas	598	2.9000001	Prūsų st.	608.5	1	Autobusai	1	01-Ž	2-2963	613	616	0	0
delay	576480	A>B	Stotis–Vikingų g.–Oro uostas	622	622	0.40000001	Aguonų st.	626.70001	8.6999998	Vikingų st.	642.09998	1	Autobusai	1	01-Ž	2-2963	637	645	1	1
delay	576480	B>A	Oro uostas–Vikingų g.–Stotis	642	648	5.0999999	Oro uostas	647.09998	7.3000002	„Sparta“	659.40002	1	Autobusai	1	01-Ž	2-2963	657	664	1	1
delay	576480	A>B	Stotis–Vikingų g.–Oro uostas	665	667	1.3	Aguonų st.	670.40002	8	Vikingų st.	684.40002	1	Autobusai	1	01-Ž	2-2963	680	688	1	1
