mode	RunID	Tipas	Pavadinimas	planStartTime	startTime	ahead	aStop	aStopTime	behind	bStop	bStopTime	TripLine	Transport	Line	Run	GPSNum	planEndTime	endTime	irregularAllStops	irregularEndPoints
----	-----	-----	-----------	-------------	---------	-----	-----	---------	------	-----	---------	--------	---------	----	---	------	-----------	-------	-----------------	------------------
delay	672817	A>B	Stotis–Vikingų g.–Oro uostas	315	314	0.1	Prūsų st.	326.39999	1.1	Vikingų st.	334.39999	1	Autobusai	1	01-Ž	2-2963	337	337	0	0
delay	672817	B>A	Oro uostas–Vikingų g.–Stotis	341	341	-0.40000001	„Sparta“	356	1	Prūsų st.	352.89999	1	Autobusai	1	01-Ž	2-2963	360	359	0	0
delay	672817	A>B	Stotis–Vikingų g.–Oro uostas	365	365	-0.30000001	Aguonų st.	370.89999	1.2	Vikingų st.	386.29999	1	Autobusai	1	01-Ž	2-2963	388	389	0	0
delay	672817	B>A	Oro uostas–Vikingų g.–Stotis	391	391	-1	Aguonų st.	407.39999	1.3	Prūsų st.	403.20001	1	Autobusai	1	01-Ž	2-2963	410	408	0	0
delay	672817	A>B	Stotis–Vikingų g.–Oro uostas	415	415	-0.69999999	„Sparta“	424.5	0.40000001	Vikingų st.	435.5	1	Autobusai	1	01-Ž	2-2963	438	438	0	0
delay	672817	B>A	Oro uostas–Vikingų g.–Stotis	443	443	-1.9	Aguonų st.	458.5	0	Vikingų st.	446	1	Autobusai	1	01-Ž	2-2963	462	459	0	0
delay	672817	A>B	Stotis–Vikingų g.–Oro uostas	476	477	-0.40000001	Aguonų st.	481.89999	1.2	Vikingų slėnis	496.39999	1	Autobusai	1	01-Ž	2-2963	499	500	0	0
delay	672817	B>A	Oro uostas–Vikingų g.–Stotis	504	504	-0.5	Oro uostas	503.60001	1.2	Vikingų st.	507.20001	1	Autobusai	1	01-Ž	2-2963	522	521	0	0
delay	672817	A>B	Stotis–Vikingų g.–Oro uostas	556	556	-1.1	Prūsų st.	566.90002	1	Vikingų st.	576.20001	1	Autobusai	1	01-Ž	2-2963	578	579	0	0
delay	672817	B>A	Oro uostas–Vikingų g.–Stotis	587	587	0	Oro uostas	587.09998	1.5	Vikingų slėnis	592.59998	1	Autobusai	1	01-Ž	2-2963	605	605	0	0
delay	672817	A>B	Stotis–Vikingų g.–Oro uostas	627	627	-0.80000001	Prūsų st.	639.20001	0	Vikingų st.	647.29999	1	Autobusai	1	01-Ž	2-2963	650	650	0	0
delay	672817	B>A	Oro uostas–Vikingų g.–Stotis	655	656	-0.80000001	„Sparta“	669.59998	1.1	Vikingų slėnis	661.09998	1	Autobusai	1	01-Ž	2-2963	674	673	0	0
delay	672817	A>B	Stotis–Vikingų g.–Oro uostas	679	679	-0.80000001	Prūsų st.	691.29999	0.60000002	Vikingų st.	699.70001	1	Autobusai	1	01-Ž	2-2963	702	703	0	0
delay	672817	B>A	Oro uostas–Vikingų g.–Stotis	707	708	0.69999999	Oro uostas	707.79999	2.4000001	Prūsų st.	720.29999	1	Autobusai	1	01-Ž	2-2963	726	726	0	0
delay	672817	A>B	Stotis–Vikingų g.–Oro uostas	732	733	-0.5	„Sparta“	741.79999	1.7	Vikingų st.	753.79999	1	Autobusai	1	01-Ž	2-2963	755	757	0	0
delay	672817	B>A	Oro uostas–Vikingų g.–Stotis	760	760	0.1	Oro uostas	760.09998	1.8	Prūsų st.	772.70001	1	Autobusai	1	01-Ž	2-2963	779	779	0	0
delay	672817	A>B	Stotis–Vikingų g.–Oro uostas	784	784	-0.30000001	Aguonų st.	789.90002	0.89999998	Naujininkai	798.90002	1	Autobusai	1	01-Ž	2-2963	807	808	0	0
delay	672817	B>A	Oro uostas–Vikingų g.–Stotis	812	812	-0.80000001	„Sparta“	826.70001	0.89999998	Vikingų slėnis	817.90002	1	Autobusai	1	01-Ž	2-2963	831	829	0	0
delay	672817	A>B	Stotis–Vikingų g.–Oro uostas	841	844	0	Prūsų st.	854.09998	2.4000001	Stotis	844.40002	1	Autobusai	1	01-Ž	2-2963	864	866	0	1
delay	672817	B>A	Oro uostas–Vikingų g.–Stotis	869	869	-1.2	„Sparta“	883.20001	1.2	Vikingų slėnis	875.20001	1	Autobusai	1	01-Ž	2-2963	888	886	0	0
delay	672817	A>B	Stotis–Vikingų g.–Oro uostas	906	906	-2	Prūsų st.	917	-0.2	Aguonų st.	911.90002	1	Autobusai	1	01-Ž	2-2963	929	928	0	0
delay	672817	B>A	Oro uostas–Vikingų g.–Stotis	934	935	-1.2	Aguonų st.	950.09998	1.3	Vikingų slėnis	940.29999	1	Autobusai	1	01-Ž	2-2963	953	951	0	0
delay	672817	A>B	Stotis–Vikingų g.–Oro uostas	958	960	-1.4	Prūsų st.	969.70001	1.4	Stotis	960.40002	1	Autobusai	1	01-Ž	2-2963	981	980	0	0
