mode	RunID	Tipas	Pavadinimas	planStartTime	startTime	ahead	aStop	aStopTime	behind	bStop	bStopTime	TripLine	Transport	Line	Run	GPSNum	planEndTime	endTime	irregularAllStops	irregularEndPoints
----	-----	-----	-----------	-------------	---------	-----	-----	---------	------	-----	---------	--------	---------	----	---	------	-----------	-------	-----------------	------------------
missed	567626	A>B	Stotis–Vikingų g.–Oro uostas	324	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	Autobusai	1	01-Ž		339	NULL	NULL	NULL
missed	567626	B>A	Oro uostas–Vikingų g.–Stotis	344	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	Autobusai	1	01-Ž		359	NULL	NULL	NULL
delay	612246	A>B	Stotis–Vikingų g.–Oro uostas	365	364	-1	„Sparta“	372.29999	1.4	Vikingų st.	379.79999	1	Autobusai	1	01-Ž	2-2963	382	383	0	0
delay	612246	B>A	Oro uostas–Vikingų g.–Stotis	387	387	-1.8	Aguonų st.	399.10001	0.80000001	Prūsų st.	395.5	1	Autobusai	1	01-Ž	2-2963	404	402	0	0
delay	612246	A>B	Stotis–Vikingų g.–Oro uostas	415	414	-1.4	Prūsų st.	424.70001	2.0999999	Vikingų st.	431.5	1	Autobusai	1	01-Ž	2-2963	433	435	0	0
delay	612246	B>A	Oro uostas–Vikingų g.–Stotis	438	438	-1.2	Aguonų st.	451.60001	0.69999999	Prūsų st.	446.29999	1	Autobusai	1	01-Ž	2-2963	455	454	0	0
delay	612246	A>B	Stotis–Vikingų g.–Oro uostas	460	459	-1.9	Prūsų st.	469.10001	1.5	Vikingų st.	475.89999	1	Autobusai	1	01-Ž	2-2963	478	479	0	0
delay	612246	B>A	Oro uostas–Vikingų g.–Stotis	483	483	-0.40000001	Vikingų slėnis	486.70001	2.7	„Sparta“	495.70001	1	Autobusai	1	01-Ž	2-2963	498	501	0	0
delay	612246	A>B	Stotis–Vikingų g.–Oro uostas	504	503	-1.4	Aguonų st.	506.79999	3.5999999	Vikingų st.	520	1	Autobusai	1	01-Ž	2-2963	520	523	1	0
delay	612246	B>A	Oro uostas–Vikingų g.–Stotis	525	525	-0.2	Oro uostas	524.79999	2.3	Prūsų st.	534.90002	1	Autobusai	1	01-Ž	2-2963	540	542	0	0
delay	612246	A>B	Stotis–Vikingų g.–Oro uostas	578	577	-1.4	Aguonų st.	580.79999	3.8	Vikingų st.	593.29999	1	Autobusai	1	01-Ž	2-2963	593	596	1	0
delay	612246	B>A	Oro uostas–Vikingų g.–Stotis	598	598	0	Oro uostas	598.09998	1.8	„Sparta“	609.79999	1	Autobusai	1	01-Ž	2-2963	613	615	0	0
delay	612246	A>B	Stotis–Vikingų g.–Oro uostas	622	621	-1.6	Aguonų st.	624.59998	3.7	Vikingų st.	637.20001	1	Autobusai	1	01-Ž	2-2963	637	640	1	0
delay	612246	B>A	Oro uostas–Vikingų g.–Stotis	642	642	-0.30000001	Oro uostas	641.70001	3.8	Aguonų st.	657.70001	1	Autobusai	1	01-Ž	2-2963	657	661	1	1
delay	612246	A>B	Stotis–Vikingų g.–Oro uostas	665	664	-0.5	Aguonų st.	668.70001	3.5	Vikingų st.	680	1	Autobusai	1	01-Ž	2-2963	680	683	1	0
delay	612246	B>A	Oro uostas–Vikingų g.–Stotis	685	687	1.1	Oro uostas	686.29999	8	Aguonų st.	704.90002	1	Autobusai	1	01-Ž	2-2963	700	708	1	1
delay	612246	A>B	Stotis–Vikingų g.–Oro uostas	706	706	0	Aguonų st.	710.20001	4.6999998	Vikingų st.	722.20001	1	Autobusai	1	01-Ž	2-2963	721	725	1	1
delay	612246	B>A	Oro uostas–Vikingų g.–Stotis	726	726	-0.1	Oro uostas	725.90002	3	Aguonų st.	740.90002	1	Autobusai	1	01-Ž	2-2963	741	744	0	0
delay	612246	A>B	Stotis–Vikingų g.–Oro uostas	748	747	0.2	Aguonų st.	752.40002	5.1999998	Vikingų st.	764.59998	1	Autobusai	1	01-Ž	2-2963	763	768	1	1
delay	612246	B>A	Oro uostas–Vikingų g.–Stotis	767	769	2.2	Oro uostas	769.29999	6	Aguonų st.	784.90002	1	Autobusai	1	01-Ž	2-2963	782	789	1	1
delay	612246	A>B	Stotis–Vikingų g.–Oro uostas	788	786	-2.0999999	„Sparta“	792.09998	1	Vikingų st.	800.40002	1	Autobusai	1	01-Ž	2-2963	803	804	0	0
delay	612246	B>A	Oro uostas–Vikingų g.–Stotis	807	807	-0.40000001	Oro uostas	806.59998	1.6	Prūsų st.	816.29999	1	Autobusai	1	01-Ž	2-2963	822	823	0	0
delay	612246	A>B	Stotis–Vikingų g.–Oro uostas	830	834	3.4000001	Aguonų st.	837.59998	8.6999998	Vikingų st.	850.09998	1	Autobusai	1	01-Ž	2-2963	845	853	1	1
delay	612246	B>A	Oro uostas–Vikingų g.–Stotis	855	856	0.5	Oro uostas	855.5	3.3	Prūsų st.	866	1	Autobusai	1	01-Ž	2-2963	870	872	1	0
delay	612246	A>B	Stotis–Vikingų g.–Oro uostas	878	879	0	„Sparta“	886.20001	5.4000001	Vikingų st.	896.79999	1	Autobusai	1	01-Ž	2-2963	895	900	1	1
delay	612246	B>A	Oro uostas–Vikingų g.–Stotis	899	901	1.6	Oro uostas	900.59998	4.4000001	Prūsų st.	911	1	Autobusai	1	01-Ž	2-2963	916	919	1	0
delay	612246	A>B	Stotis–Vikingų g.–Oro uostas	922	923	-0.69999999	Prūsų st.	931.40002	4.5	Vikingų st.	942.40002	1	Autobusai	1	01-Ž	2-2963	939	943	1	1
delay	612246	B>A	Oro uostas–Vikingų g.–Stotis	943	945	1.7	Oro uostas	944.79999	7	Prūsų st.	957.70001	1	Autobusai	1	01-Ž	2-2963	960	965	1	1
delay	612246	A>B	Stotis–Vikingų g.–Oro uostas	969	968	-2.7	Prūsų st.	977.40002	1.6	Vikingų st.	985	1	Autobusai	1	01-Ž	2-2963	987	988	0	0
delay	612246	B>A	Oro uostas–Vikingų g.–Stotis	991	994	3	Oro uostas	994	8.1000004	Prūsų st.	1006.8	1	Autobusai	1	01-Ž	2-2963	1008	1014	1	1
delay	612246	A>B	Stotis–Vikingų g.–Oro uostas	1015	1014	-3.0999999	Prūsų st.	1022.9	0.2	Vikingų st.	1029.7	1	Autobusai	1	01-Ž	2-2963	1033	1033	1	0
delay	612246	B>A	Oro uostas–Vikingų g.–Stotis	1037	1040	2.5999999	Oro uostas	1039.7	4.1999998	Prūsų st.	1048.8	1	Autobusai	1	01-Ž	2-2963	1054	1057	1	0
delay	612246	A>B	Stotis–Vikingų g.–Oro uostas	1061	1063	-0.2	Prūsų st.	1071.9	2.9000001	Vikingų st.	1078.3	1	Autobusai	1	01-Ž	2-2963	1079	1082	0	0
delay	612246	B>A	Oro uostas–Vikingų g.–Stotis	1083	1085	1.5	Oro uostas	1084.5	4.5999999	Prūsų st.	1095.2	1	Autobusai	1	01-Ž	2-2963	1100	1104	1	1
delay	612246	A>B	Stotis–Vikingų g.–Oro uostas	1133	1137	2.4000001	Prūsų st.	1146.5	6.8000002	Vikingų st.	1154.2	1	Autobusai	1	01-Ž	2-2963	1151	1157	1	1
delay	612246	B>A	Oro uostas–Vikingų g.–Stotis	1155	1159	3	„Sparta“	1170.2	5.5	Prūsų st.	1168.1	1	Autobusai	1	01-Ž	2-2963	1172	1175	1	1
delay	612246	A>B	Stotis–Vikingų g.–Oro uostas	1178	1177	-2.2	Prūsų st.	1186.8	1.1	Vikingų st.	1193.6	1	Autobusai	1	01-Ž	2-2963	1196	1197	0	0
delay	612246	B>A	Oro uostas–Vikingų g.–Stotis	1200	1202	2.3	Oro uostas	1202.4	5.5	Prūsų st.	1213.1	1	Autobusai	1	01-Ž	2-2963	1215	1220	1	1
delay	612246	A>B	Stotis–Vikingų g.–Oro uostas	1220	1222	2	Aguonų st.	1226.3	7.5999999	Vikingų st.	1239	1	Autobusai	1	01-Ž	2-2963	1235	1242	1	1
delay	612246	B>A	Oro uostas–Vikingų g.–Stotis	1239	1243	3.3	Aguonų st.	1254.4	4.5	Prūsų st.	1251.2	1	Autobusai	1	01-Ž	2-2963	1254	1257	1	1
delay	612246	A>B	Stotis–Vikingų g.–Oro uostas	1259	1261	2.3	Aguonų st.	1265.5	6.8000002	Vikingų st.	1277.2	1	Autobusai	1	01-Ž	2-2963	1274	1280	1	1
delay	612246	B>A	Oro uostas–Vikingų g.–Stotis	1282	1284	1.7	Oro uostas	1283.8	4.9000001	Aguonų st.	1298.8	1	Autobusai	1	01-Ž	2-2963	1297	1302	1	1
delay	612246	A>B	Stotis–Vikingų g.–Oro uostas	1308	1313	-3	Stotis	1305	9.1999998	Vikingų st.	1328.6	1	Autobusai	1	01-Ž	2-2963	1323	1332	1	1
delay	612246	B>A	Oro uostas–Vikingų g.–Stotis	1335	1337	1.3	Oro uostas	1336.3	3.8	„Sparta“	1348.9	1	Autobusai	1	01-Ž	2-2963	1350	1354	1	1
