mode	RunID	Tipas	Pavadinimas	planStartTime	startTime	ahead	aStop	aStopTime	behind	bStop	bStopTime	TripLine	Transport	Line	Run	GPSNum	planEndTime	endTime	irregularAllStops	irregularEndPoints
----	-----	-----	-----------	-------------	---------	-----	-----	---------	------	-----	---------	--------	---------	----	---	------	-----------	-------	-----------------	------------------
delay	703584	A>B	Stotis–Vikingų g.–Oro uostas	315	316	-0.5	Prūsų st.	325.79999	0	Aguonų st.	319.29999	1	Autobusai	1	01-Ž	2-383	337	336	0	0
delay	703584	B>A	Oro uostas–Vikingų g.–Stotis	341	341	-0.1	Aguonų st.	358.10001	1	Prūsų st.	353	1	Autobusai	1	01-Ž	2-383	360	359	0	0
delay	703584	A>B	Stotis–Vikingų g.–Oro uostas	365	366	-1.4	Prūsų st.	376.60001	0.60000002	Stotis	366.60001	1	Autobusai	1	01-Ž	2-383	388	388	0	0
delay	703584	B>A	Oro uostas–Vikingų g.–Stotis	391	392	-1.9	Aguonų st.	406.39999	1	Vikingų st.	395	1	Autobusai	1	01-Ž	2-383	410	407	0	0
delay	703584	A>B	Stotis–Vikingų g.–Oro uostas	415	413	-1.4	Stotis	414.89999	-0.30000001	Aguonų st.	420.79999	1	Autobusai	1	01-Ž	2-383	438	437	0	0
delay	703584	B>A	Oro uostas–Vikingų g.–Stotis	443	444	-1.8	Aguonų st.	458.60001	0.60000002	Vikingų st.	446.60001	1	Autobusai	1	01-Ž	2-383	462	459	0	0
delay	703584	A>B	Stotis–Vikingų g.–Oro uostas	476	481	-0.80000001	Vikingų slėnis	493.89999	-0.1	Stotis	477.10001	1	Autobusai	1	01-Ž	2-383	499	498	0	1
delay	703584	B>A	Oro uostas–Vikingų g.–Stotis	504	505	-0.89999998	Aguonų st.	519.5	1.9	Vikingų st.	507.89999	1	Autobusai	1	01-Ž	2-383	522	520	0	0
delay	703584	A>B	Stotis–Vikingų g.–Oro uostas	556	558	-1.2	Prūsų st.	566.90002	2.5	Stotis	559.09998	1	Autobusai	1	01-Ž	2-383	578	578	0	0
delay	703584	B>A	Oro uostas–Vikingų g.–Stotis	587	588	-0.89999998	„Sparta“	600.5	1.3	Vikingų st.	590.29999	1	Autobusai	1	01-Ž	2-383	605	604	0	0
delay	703584	A>B	Stotis–Vikingų g.–Oro uostas	627	628	0.30000001	Aguonų st.	633.5	1.7	Stotis	629.70001	1	Autobusai	1	01-Ž	2-383	650	651	0	0
delay	703584	B>A	Oro uostas–Vikingų g.–Stotis	655	656	-0.80000001	Aguonų st.	671.5	1.1	Vikingų st.	659.09998	1	Autobusai	1	01-Ž	2-383	674	672	0	0
delay	703584	A>B	Stotis–Vikingų g.–Oro uostas	679	681	-1.2	Prūsų st.	690.90002	1	Stotis	681	1	Autobusai	1	01-Ž	2-383	702	701	0	0
delay	703584	B>A	Oro uostas–Vikingų g.–Stotis	707	708	-0.69999999	„Sparta“	721.79999	1.4	Vikingų slėnis	713.40002	1	Autobusai	1	01-Ž	2-383	726	725	0	0
delay	703584	A>B	Stotis–Vikingų g.–Oro uostas	732	729	-2.8	Stotis	730.5	1.3	Vikingų slėnis	752.5	1	Autobusai	1	01-Ž	2-383	755	756	0	1
delay	703584	B>A	Oro uostas–Vikingų g.–Stotis	760	762	-0.2	Aguonų st.	777	2.2	Vikingų slėnis	767.20001	1	Autobusai	1	01-Ž	2-383	779	778	0	0
delay	703584	A>B	Stotis–Vikingų g.–Oro uostas	784	786	0.2	Prūsų st.	797.20001	1.4	Stotis	786.40002	1	Autobusai	1	01-Ž	2-383	807	808	0	0
delay	703584	B>A	Oro uostas–Vikingų g.–Stotis	812	812	-1	„Sparta“	826.5	1.2	Prūsų st.	824.20001	1	Autobusai	1	01-Ž	2-383	831	829	0	0
delay	703584	A>B	Stotis–Vikingų g.–Oro uostas	841	843	-0.80000001	Prūsų st.	853.29999	0.80000001	Aguonų st.	847.90002	1	Autobusai	1	01-Ž	2-383	864	864	0	0
delay	703584	B>A	Oro uostas–Vikingų g.–Stotis	869	870	-0.40000001	„Sparta“	884.09998	1	Vikingų slėnis	875	1	Autobusai	1	01-Ž	2-383	888	887	0	0
delay	703584	A>B	Stotis–Vikingų g.–Oro uostas	906	904	-1	Stotis	906.29999	3.2	Vikingų st.	931.79999	1	Autobusai	1	01-Ž	2-383	929	932	1	0
delay	703584	B>A	Oro uostas–Vikingų g.–Stotis	934	935	0.5	Oro uostas	934.70001	3	Prūsų st.	947.90002	1	Autobusai	1	01-Ž	2-383	953	955	0	0
delay	703584	A>B	Stotis–Vikingų g.–Oro uostas	958	960	-0.69999999	Prūsų st.	970.40002	0.80000001	Aguonų st.	964.90002	1	Autobusai	1	01-Ž	2-383	981	981	0	0
delay	703584	B>A	Oro uostas–Vikingų g.–Stotis	986	988	1.2	Aguonų st.	1004.5	3.5999999	Vikingų slėnis	994.59998	1	Autobusai	1	01-Ž	2-383	1005	1005	1	0
delay	703584	A>B	Stotis–Vikingų g.–Oro uostas	1011	1013	-2	Prūsų st.	1022.1	0.69999999	Aguonų st.	1017.8	1	Autobusai	1	01-Ž	2-383	1034	1033	0	0
delay	703584	B>A	Oro uostas–Vikingų g.–Stotis	1039	1040	0.40000001	Oro uostas	1039.6	2.7	Aguonų st.	1059	1	Autobusai	1	01-Ž	2-383	1058	1060	0	0
