mode	RunID	Tipas	Pavadinimas	planStartTime	startTime	ahead	aStop	aStopTime	behind	bStop	bStopTime	TripLine	Transport	Line	Run	GPSNum	planEndTime	endTime	irregularAllStops	irregularEndPoints
----	-----	-----	-----------	-------------	---------	-----	-----	---------	------	-----	---------	--------	---------	----	---	------	-----------	-------	-----------------	------------------
delay	572704	A>B	Stotis–Vikingų g.–Oro uostas	324	324	-0.89999998	Aguonų st.	327.29999	3.3	Vikingų st.	338.70001	1	Autobusai	1	01-Ž	2-2963	339	342	1	0
delay	572704	B>A	Oro uostas–Vikingų g.–Stotis	344	345	0.60000002	Oro uostas	344.70001	2.9000001	„Sparta“	357	1	Autobusai	1	01-Ž	2-2963	359	362	0	0
delay	572704	A>B	Stotis–Vikingų g.–Oro uostas	365	367	-0.1	Prūsų st.	374.89999	3	Vikingų st.	381.39999	1	Autobusai	1	01-Ž	2-2963	382	385	0	0
delay	572704	B>A	Oro uostas–Vikingų g.–Stotis	387	388	1	Oro uostas	388	3.3	Prūsų st.	398	1	Autobusai	1	01-Ž	2-2963	404	406	1	0
delay	572704	A>B	Stotis–Vikingų g.–Oro uostas	415	414	-2.8	Prūsų st.	423.20001	1.2	Vikingų st.	430.60001	1	Autobusai	1	01-Ž	2-2963	433	434	0	0
delay	572704	B>A	Oro uostas–Vikingų g.–Stotis	438	440	1	Oro uostas	439	4.8000002	Prūsų st.	450.39999	1	Autobusai	1	01-Ž	2-2963	455	458	1	0
delay	572704	A>B	Stotis–Vikingų g.–Oro uostas	460	460	0.40000001	Aguonų st.	464.60001	5.0999999	Vikingų st.	479.60001	1	Autobusai	1	01-Ž	2-2963	478	483	1	1
delay	572704	B>A	Oro uostas–Vikingų g.–Stotis	483	484	1.1	Oro uostas	484.20001	7.1999998	Aguonų st.	502.10001	1	Autobusai	1	01-Ž	2-2963	498	506	1	1
delay	572704	A>B	Stotis–Vikingų g.–Oro uostas	504	504	0.5	Aguonų st.	508.70001	5.4000001	Vikingų st.	521.79999	1	Autobusai	1	01-Ž	2-2963	520	525	1	1
delay	572704	B>A	Oro uostas–Vikingų g.–Stotis	525	527	0.89999998	Oro uostas	526	4.4000001	Aguonų st.	541.29999	1	Autobusai	1	01-Ž	2-2963	540	545	1	1
