mode	RunID	Tipas	Pavadinimas	planStartTime	startTime	ahead	aStop	aStopTime	behind	bStop	bStopTime	TripLine	Transport	Line	Run	GPSNum	planEndTime	endTime	irregularAllStops	irregularEndPoints
----	-----	-----	-----------	-------------	---------	-----	-----	---------	------	-----	---------	--------	---------	----	---	------	-----------	-------	-----------------	------------------
delay	684822	A>B	Stotis–Vikingų g.–Oro uostas	366	365	-0.89999998	Prūsų st.	377.10001	0.2	Naujininkai	379.20001	1	Autobusai	1	01-Ž	2-2963	388	388	0	0
delay	684822	B>A	Oro uostas–Vikingų g.–Stotis	391	391	-2	„Sparta“	404.39999	-0.1	Vikingų st.	393.89999	1	Autobusai	1	01-Ž	2-2963	410	407	0	0
delay	684822	A>B	Stotis–Vikingų g.–Oro uostas	415	414	-1.1	Prūsų st.	427	0.40000001	Naujininkai	429.39999	1	Autobusai	1	01-Ž	2-2963	438	438	0	0
delay	684822	B>A	Oro uostas–Vikingų g.–Stotis	443	443	-2.0999999	Aguonų st.	458.29999	0	Vikingų st.	446.10001	1	Autobusai	1	01-Ž	2-2963	462	459	0	0
delay	684822	A>B	Stotis–Vikingų g.–Oro uostas	476	475	-1.5	Prūsų st.	487.5	-0.69999999	Naujininkai	489.29999	1	Autobusai	1	01-Ž	2-2963	499	498	0	0
delay	684822	B>A	Oro uostas–Vikingų g.–Stotis	504	504	-2	Aguonų st.	518.20001	0.60000002	Vikingų st.	506.60001	1	Autobusai	1	01-Ž	2-2963	522	519	0	0
delay	684822	A>B	Stotis–Vikingų g.–Oro uostas	556	558	-1.4	Prūsų st.	566.70001	-1	Vikingų slėnis	572.70001	1	Autobusai	1	01-Ž	2-2963	578	577	0	0
delay	684822	B>A	Oro uostas–Vikingų g.–Stotis	587	587	-1.8	Aguonų st.	601.59998	0.80000001	Vikingų st.	589.79999	1	Autobusai	1	01-Ž	2-2963	605	602	0	0
delay	684822	A>B	Stotis–Vikingų g.–Oro uostas	627	627	-1.2	Prūsų st.	638.79999	-0.1	Naujininkai	640.90002	1	Autobusai	1	01-Ž	2-2963	650	650	0	0
delay	684822	B>A	Oro uostas–Vikingų g.–Stotis	655	654	-2.2	„Sparta“	668.29999	-0.5	Vikingų slėnis	659.5	1	Autobusai	1	01-Ž	2-2963	674	671	0	0
delay	684822	A>B	Stotis–Vikingų g.–Oro uostas	679	679	-0.69999999	Prūsų st.	691.40002	0.5	Naujininkai	693.5	1	Autobusai	1	01-Ž	2-2963	702	702	0	0
delay	684822	B>A	Oro uostas–Vikingų g.–Stotis	707	706	-1.1	Aguonų st.	723.09998	-0.40000001	Prūsų st.	717.5	1	Autobusai	1	01-Ž	2-2963	726	724	0	0
delay	684822	A>B	Stotis–Vikingų g.–Oro uostas	732	732	-1.7	Prūsų st.	743.40002	-0.2	Naujininkai	745.79999	1	Autobusai	1	01-Ž	2-2963	755	754	0	0
delay	684822	B>A	Oro uostas–Vikingų g.–Stotis	760	759	-1.9	Aguonų st.	775.5	-0.2	Vikingų st.	762.79999	1	Autobusai	1	01-Ž	2-2963	779	776	0	0
delay	684822	A>B	Stotis–Vikingų g.–Oro uostas	784	784	-1.1	Prūsų st.	795.90002	0.80000001	Naujininkai	798.79999	1	Autobusai	1	01-Ž	2-2963	807	807	0	0
delay	684822	B>A	Oro uostas–Vikingų g.–Stotis	812	811	-1.3	Naujininkai	820.70001	-0.80000001	Vikingų st.	814.20001	1	Autobusai	1	01-Ž	2-2963	831	829	0	0
delay	684822	A>B	Stotis–Vikingų g.–Oro uostas	841	841	-1.8	Prūsų st.	852.29999	-0.2	Vikingų st.	863.40002	1	Autobusai	1	01-Ž	2-2963	864	863	0	0
delay	684822	B>A	Oro uostas–Vikingų g.–Stotis	869	870	0.1	Aguonų st.	886.5	1.8	Vikingų st.	873.79999	1	Autobusai	1	01-Ž	2-2963	888	887	0	0
delay	684822	A>B	Stotis–Vikingų g.–Oro uostas	906	908	0.80000001	Prūsų st.	919.79999	2.8	Stotis	909.79999	1	Autobusai	1	01-Ž	2-2963	929	930	0	0
delay	684822	B>A	Oro uostas–Vikingų g.–Stotis	934	935	-1.3	Aguonų st.	950.09998	0.69999999	Vikingų st.	937.70001	1	Autobusai	1	01-Ž	2-2963	953	951	0	0
delay	684822	A>B	Stotis–Vikingų g.–Oro uostas	958	958	-2	„Sparta“	966.29999	0.69999999	Vikingų slėnis	977.40002	1	Autobusai	1	01-Ž	2-2963	981	982	0	0
delay	684822	B>A	Oro uostas–Vikingų g.–Stotis	986	985	-4	„Sparta“	997.5	-0.5	Vikingų st.	988.5	1	Autobusai	1	01-Ž	2-2963	1005	1000	1	1
delay	684822	A>B	Stotis–Vikingų g.–Oro uostas	1011	1012	-0.5	„Sparta“	1020.8	1	Naujininkai	1026	1	Autobusai	1	01-Ž	2-2963	1034	1035	0	0
delay	684822	B>A	Oro uostas–Vikingų g.–Stotis	1039	1039	-3	Aguonų st.	1053.4	-0.40000001	Vikingų st.	1041.6	1	Autobusai	1	01-Ž	2-2963	1058	1054	0	1
delay	684822	A>B	Stotis–Vikingų g.–Oro uostas	1096	1096	-2.5	Prūsų st.	1105.5	-1.3	Aguonų st.	1099.8	1	Autobusai	1	01-Ž	2-2963	1118	1116	0	0
delay	684822	B>A	Oro uostas–Vikingų g.–Stotis	1123	1123	-0.5	„Sparta“	1137.9	0.40000001	Prūsų st.	1134.4	1	Autobusai	1	01-Ž	2-2963	1142	1141	0	0
delay	684822	A>B	Stotis–Vikingų g.–Oro uostas	1148	1148	-2.4000001	Prūsų st.	1158.6	-0.40000001	Stotis	1148.6	1	Autobusai	1	01-Ž	2-2963	1171	1170	0	0
delay	684822	B>A	Oro uostas–Vikingų g.–Stotis	1176	1176	-2.2	„Sparta“	1189.3	-0.2	Vikingų st.	1178.8	1	Autobusai	1	01-Ž	2-2963	1195	1192	0	0
delay	684822	A>B	Stotis–Vikingų g.–Oro uostas	1200	1200	-2.4000001	„Sparta“	1208	0.2	Stotis	1201.2	1	Autobusai	1	01-Ž	2-2963	1223	1222	0	0
delay	684822	B>A	Oro uostas–Vikingų g.–Stotis	1228	1227	-2.0999999	Aguonų st.	1243.3	-0.2	Vikingų st.	1230.8	1	Autobusai	1	01-Ž	2-2963	1247	1244	0	0
delay	684822	A>B	Stotis–Vikingų g.–Oro uostas	1252	1252	-2	„Sparta“	1260.3	0.30000001	Stotis	1253.3	1	Autobusai	1	01-Ž	2-2963	1275	1274	0	0
delay	684822	B>A	Oro uostas–Vikingų g.–Stotis	1280	1281	-2	Aguonų st.	1295.3	1.3	Vikingų st.	1284.3	1	Autobusai	1	01-Ž	2-2963	1299	1296	0	0
delay	684822	A>B	Stotis–Vikingų g.–Oro uostas	1304	1303	-2.3	Vikingų st.	1321.8	-0.40000001	Stotis	1304.6	1	Autobusai	1	01-Ž	2-2963	1327	1325	0	0
delay	684822	B>A	Oro uostas–Vikingų g.–Stotis	1332	1332	-3.4000001	Aguonų st.	1345.8	-0.5	Vikingų st.	1334.5	1	Autobusai	1	01-Ž	2-2963	1351	1347	1	1
delay	684841	A>B	Fabijoniškės–Baltupiai–Markučiai	358	358	-2.0999999	Paplaujos st.	393.39999	0.89999998	Antano Jonyno st.	360.89999	10	Autobusai	10	01-Ž	2-1951	396	394	0	0
delay	684841	B>A	Markučiai–Baltupiai–Fabijoniškės	402	403	0.89999998	Antano Jonyno st.	436.79999	4.1999998	Jono Kazlausko st.	428.89999	10	Autobusai	10	01-Ž	2-1951	437	437	1	0
delay	684841	A>B	Fabijoniškės–Baltupiai–Markučiai	450	450	-2.3	Paplaujos st.	485.70001	1.1	Baltupiai	461.79999	10	Autobusai	10	01-Ž	2-1951	489	486	0	0
delay	684841	B>A	Markučiai–Baltupiai–Fabijoniškės	497	497	-0.80000001	Pramogų arena	521	1.5	Karaliaus Mindaugo tiltas	509.29999	10	Autobusai	10	01-Ž	2-1951	536	535	0	0
delay	684841	A>B	Fabijoniškės–Baltupiai–Markučiai	573	573	-2.2	Karaliaus Mindaugo tiltas	599.29999	0.80000001	Jono Kazlausko st.	586.5	10	Autobusai	10	01-Ž	2-1951	613	611	0	0
delay	684841	B>A	Markučiai–Baltupiai–Fabijoniškės	618	618	-0.60000002	Antano Jonyno st.	655.20001	2	Karaliaus Mindaugo tiltas	630.79999	10	Autobusai	10	01-Ž	2-1951	657	656	0	0
delay	684841	A>B	Fabijoniškės–Baltupiai–Markučiai	668	668	-2.0999999	Paplaujos st.	704.90002	0.80000001	Kaimelio st.	670.5	10	Autobusai	10	01-Ž	2-1951	708	705	0	0
delay	684841	B>A	Markučiai–Baltupiai–Fabijoniškės	713	713	-2.0999999	Antano Jonyno st.	748.90002	3.5	Karaliaus Mindaugo tiltas	727.40002	10	Autobusai	10	01-Ž	2-1951	752	750	1	0
delay	684841	A>B	Fabijoniškės–Baltupiai–Markučiai	765	766	-0.2	Tauragnų st.	781.59998	4.8000002	Užupio st.	802.90002	10	Autobusai	10	01-Ž	2-1951	805	808	1	0
delay	684841	B>A	Markučiai–Baltupiai–Fabijoniškės	810	810	-1.6	Antano Jonyno st.	846.20001	2.0999999	Karaliaus Mindaugo tiltas	822.90002	10	Autobusai	10	01-Ž	2-1951	849	847	0	0
delay	684841	A>B	Fabijoniškės–Baltupiai–Markučiai	859	859	0.2	Kaimelio žiedas	860.29999	5.4000001	Užupio st.	897.40002	10	Autobusai	10	01-Ž	2-1951	899	902	1	0
delay	684841	B>A	Markučiai–Baltupiai–Fabijoniškės	904	904	-0.5	Subačiaus st.	908.29999	3.5999999	Karaliaus Mindaugo tiltas	918.40002	10	Autobusai	10	01-Ž	2-1951	943	942	1	0
delay	684841	A>B	Fabijoniškės–Baltupiai–Markučiai	951	951	-0.2	Kaimelio žiedas	951.90002	6.9000001	Subačiaus st.	993	10	Autobusai	10	01-Ž	2-1951	991	997	1	1
delay	684841	B>A	Markučiai–Baltupiai–Fabijoniškės	996	999	2.0999999	Subačiaus st.	1003	20.1	Karaliaus Mindaugo tiltas	1026.9	10	Autobusai	10	01-Ž	2-1951	1035	1051	1	1
delay	684841	A>B	Fabijoniškės–Baltupiai–Markučiai	1049	1054	4.5999999	Kaimelio žiedas	1054.6	37.099998	Subačiaus st.	1121.3	10	Autobusai	10	01-Ž	2-1951	1089	1125	1	1
delay	684841	B>A	Markučiai–Baltupiai–Fabijoniškės	1094	1126	31.299999	Subačiaus st.	1130.2	39.900002	Broniaus Laurinavičiaus skveras	1152.5	10	Autobusai	10	01-Ž	2-1951	1133	1171	1	1
delay	684841	A>B	Fabijoniškės–Baltupiai–Markučiai	1171	1174	2.4000001	Kaimelio žiedas	1174.4	10.4	Subačiaus st.	1216.4	10	Autobusai	10	01-Ž	2-1951	1211	1220	1	1
missed	614761	B>A	Markučiai–Baltupiai–Fabijoniškės	1216	NULL	NULL	NULL	NULL	NULL	NULL	NULL	10	Autobusai	10	01-Ž		1251	NULL	NULL	NULL
delay	685140	A>B	Fabijoniškės–Baltupiai–Markučiai	1296	1296	-1.3	Karaliaus Mindaugo tiltas	1322.1	1.1	Subačiaus st.	1331.1	10	Autobusai	10	01-Ž	2-2977	1335	1334	0	0
delay	685140	B>A	Markučiai–Baltupiai–Fabijoniškės	1342	1343	-1.1	Ateities st.	1371.2	3	Karaliaus Mindaugo tiltas	1353.8	10	Autobusai	10	01-Ž	2-2977	1377	1375	0	0
delay	685140	A>B	Fabijoniškės–Baltupiai–Markučiai	1395	1395	-1.3	Karaliaus Mindaugo tiltas	1421.1	0.80000001	Didlaukio st.	1404.5	10	Autobusai	10	01-Ž	2-2977	1434	1421	0	1
delay	684948	A>B	Fabijoniškės–Baltupiai–Markučiai	380	382	-1.1	Arkikatedra	407.89999	1.7	Kaimelio st.	383.39999	10	Autobusai	10	02	2-547	419	417	0	0
delay	684948	B>A	Markučiai–Baltupiai–Fabijoniškės	425	425	-0.1	Antano Jonyno st.	458.79999	2.0999999	Broniaus Laurinavičiaus skveras	442.70001	10	Autobusai	10	02	2-547	460	459	0	0
delay	684948	A>B	Fabijoniškės–Baltupiai–Markučiai	472	470	-2.0999999	Kaimelio žiedas	471	0.60000002	Žalgirio st.	492.39999	10	Autobusai	10	02	2-547	512	510	0	0
