mode	RunID	Tipas	Pavadinimas	planStartTime	startTime	ahead	aStop	aStopTime	behind	bStop	bStopTime	TripLine	Transport	Line	Run	GPSNum	planEndTime	endTime	irregularAllStops	irregularEndPoints
----	-----	-----	-----------	-------------	---------	-----	-----	---------	------	-----	---------	--------	---------	----	---	------	-----------	-------	-----------------	------------------
delay	578848	A>B	Stotis–Vikingų g.–Oro uostas	324	324	-1.4	„Sparta“	328.79999	3.8	Vikingų st.	339.20001	1	Autobusai	1	01-Ž	2-644	339	343	1	1
delay	578848	B>A	Oro uostas–Vikingų g.–Stotis	344	345	0.80000001	Oro uostas	344.89999	4.0999999	Prūsų st.	355.70001	1	Autobusai	1	01-Ž	2-644	359	362	1	0
delay	578848	A>B	Stotis–Vikingų g.–Oro uostas	365	371	2.9000001	Prūsų st.	377.89999	6.4000001	Stotis	371.39999	1	Autobusai	1	01-Ž	2-644	382	388	1	1
delay	578848	B>A	Oro uostas–Vikingų g.–Stotis	387	389	0.1	Aguonų st.	401.10001	2.0999999	Prūsų st.	396.79999	1	Autobusai	1	01-Ž	2-644	404	404	0	0
delay	578848	A>B	Stotis–Vikingų g.–Oro uostas	415	416	-0.69999999	Prūsų st.	425.29999	2.5999999	Vikingų st.	432.10001	1	Autobusai	1	01-Ž	2-644	433	435	0	0
delay	578848	B>A	Oro uostas–Vikingų g.–Stotis	438	438	0.1	Oro uostas	438.10001	3.4000001	Prūsų st.	449.10001	1	Autobusai	1	01-Ž	2-644	455	456	1	0
delay	578848	A>B	Stotis–Vikingų g.–Oro uostas	460	462	0.5	Prūsų st.	471.5	7.6999998	Vikingų st.	482.10001	1	Autobusai	1	01-Ž	2-644	478	485	1	1
delay	578848	B>A	Oro uostas–Vikingų g.–Stotis	483	486	3.3	Oro uostas	486.29999	7.1999998	Aguonų st.	502.10001	1	Autobusai	1	01-Ž	2-644	498	506	1	1
delay	578848	A>B	Stotis–Vikingų g.–Oro uostas	504	505	0.69999999	Aguonų st.	508.89999	8.3999996	Vikingų st.	524.79999	1	Autobusai	1	01-Ž	2-644	520	528	1	1
delay	578848	B>A	Oro uostas–Vikingų g.–Stotis	525	531	5.0999999	Oro uostas	530.09998	7.5999999	Prūsų st.	540.20001	1	Autobusai	1	01-Ž	2-644	540	548	1	1
delay	578848	A>B	Stotis–Vikingų g.–Oro uostas	578	582	4.4000001	Aguonų st.	586.5	8.1000004	Vikingų st.	597.5	1	Autobusai	1	01-Ž	2-644	593	601	1	1
delay	578848	B>A	Oro uostas–Vikingų g.–Stotis	598	603	4.4000001	Oro uostas	602.5	9.1000004	Aguonų st.	619	1	Autobusai	1	01-Ž	2-644	613	622	1	1
