mode	RunID	Tipas	Pavadinimas	planStartTime	startTime	ahead	aStop	aStopTime	behind	bStop	bStopTime	TripLine	Transport	Line	Run	GPSNum	planEndTime	endTime	irregularAllStops	irregularEndPoints
----	-----	-----	-----------	-------------	---------	-----	-----	---------	------	-----	---------	--------	---------	----	---	------	-----------	-------	-----------------	------------------
delay	680963	A>B	Stotis–Vikingų g.–Oro uostas	366	366	-0.89999998	Prūsų st.	377.10001	-0.2	Vikingų st.	384.89999	1	Autobusai	1	01-Ž	2-2963	388	388	0	0
delay	680963	B>A	Oro uostas–Vikingų g.–Stotis	391	391	-0.89999998	Aguonų st.	407.29999	0.30000001	Vikingų st.	394.29999	1	Autobusai	1	01-Ž	2-2963	410	408	0	0
delay	680963	A>B	Stotis–Vikingų g.–Oro uostas	415	415	-0.80000001	Prūsų st.	427.29999	0.2	Vikingų st.	435.29999	1	Autobusai	1	01-Ž	2-2963	438	438	0	0
delay	680963	B>A	Oro uostas–Vikingų g.–Stotis	443	442	-1.4	„Sparta“	457	-0.2	Vikingų st.	445.79999	1	Autobusai	1	01-Ž	2-2963	462	460	0	0
delay	680963	A>B	Stotis–Vikingų g.–Oro uostas	476	475	-1.6	Prūsų st.	487.5	-0.60000002	Vikingų st.	495.5	1	Autobusai	1	01-Ž	2-2963	499	498	0	0
delay	680963	B>A	Oro uostas–Vikingų g.–Stotis	504	504	-1.5	„Sparta“	516.90002	0.60000002	Vikingų st.	506.60001	1	Autobusai	1	01-Ž	2-2963	522	520	0	0
delay	680963	A>B	Stotis–Vikingų g.–Oro uostas	556	556	-0.69999999	„Sparta“	564.59998	0.89999998	Vikingų st.	576.09998	1	Autobusai	1	01-Ž	2-2963	578	579	0	0
delay	680963	B>A	Oro uostas–Vikingų g.–Stotis	587	587	-0.1	„Sparta“	601.40002	1	Vikingų st.	590	1	Autobusai	1	01-Ž	2-2963	605	604	0	0
delay	680963	A>B	Stotis–Vikingų g.–Oro uostas	627	627	-1.6	Prūsų st.	638.40002	-0.2	Vikingų st.	647	1	Autobusai	1	01-Ž	2-2963	650	650	0	0
delay	680963	B>A	Oro uostas–Vikingų g.–Stotis	655	654	-0.80000001	„Sparta“	669.79999	0.60000002	Prūsų st.	666.59998	1	Autobusai	1	01-Ž	2-2963	674	673	0	0
delay	680963	A>B	Stotis–Vikingų g.–Oro uostas	679	680	0.1	Prūsų st.	692.09998	1.5	Vikingų st.	700.59998	1	Autobusai	1	01-Ž	2-2963	702	703	0	0
delay	680963	B>A	Oro uostas–Vikingų g.–Stotis	707	707	-1.7	„Sparta“	720.70001	0.2	Vikingų slėnis	712.20001	1	Autobusai	1	01-Ž	2-2963	726	724	0	0
delay	680963	A>B	Stotis–Vikingų g.–Oro uostas	732	732	-0.89999998	Prūsų st.	744.20001	1	Vikingų st.	753.20001	1	Autobusai	1	01-Ž	2-2963	755	756	0	0
delay	680963	B>A	Oro uostas–Vikingų g.–Stotis	760	760	-0.30000001	Oro uostas	759.79999	1.6	Vikingų slėnis	766.59998	1	Autobusai	1	01-Ž	2-2963	779	778	0	0
delay	680963	A>B	Stotis–Vikingų g.–Oro uostas	784	784	-0.60000002	Prūsų st.	796.5	1.3	Vikingų st.	805.5	1	Autobusai	1	01-Ž	2-2963	807	808	0	0
delay	680963	B>A	Oro uostas–Vikingų g.–Stotis	812	812	-0.1	Oro uostas	812.09998	2.8	Vikingų slėnis	819.90002	1	Autobusai	1	01-Ž	2-2963	831	832	0	0
delay	680963	A>B	Stotis–Vikingų g.–Oro uostas	841	843	0.1	Prūsų st.	854.20001	2.3	Vikingų st.	863.40002	1	Autobusai	1	01-Ž	2-2963	864	866	0	0
delay	680963	B>A	Oro uostas–Vikingų g.–Stotis	869	870	1.1	Oro uostas	870.20001	3.9000001	Prūsų st.	883.90002	1	Autobusai	1	01-Ž	2-2963	888	890	1	0
delay	680963	A>B	Stotis–Vikingų g.–Oro uostas	906	898	-7.5999999	Stotis	901	2	Vikingų st.	928.09998	1	Autobusai	1	01-Ž	2-2963	929	931	1	1
delay	680963	B>A	Oro uostas–Vikingų g.–Stotis	934	935	0.60000002	Oro uostas	934.70001	1.5	Prūsų st.	946.5	1	Autobusai	1	01-Ž	2-2963	953	953	0	0
delay	680963	A>B	Stotis–Vikingų g.–Oro uostas	958	959	-2	Prūsų st.	969	-0.30000001	Vikingų st.	977.79999	1	Autobusai	1	01-Ž	2-2963	981	981	0	0
delay	680963	B>A	Oro uostas–Vikingų g.–Stotis	986	988	1	Oro uostas	987	4	Vikingų slėnis	995	1	Autobusai	1	01-Ž	2-2963	1005	1007	1	0
delay	680963	A>B	Stotis–Vikingų g.–Oro uostas	1011	1012	-2.4000001	Prūsų st.	1021.6	-0.60000002	Aguonų st.	1016.5	1	Autobusai	1	01-Ž	2-2963	1034	1032	0	0
delay	680963	B>A	Oro uostas–Vikingų g.–Stotis	1039	1040	0.60000002	Oro uostas	1039.7	2.8	Aguonų st.	1059	1	Autobusai	1	01-Ž	2-2963	1058	1060	0	0
delay	680963	A>B	Stotis–Vikingų g.–Oro uostas	1096	1104	0.89999998	Prūsų st.	1109	1.9	Vikingų st.	1117	1	Autobusai	1	01-Ž	2-2963	1118	1120	0	1
delay	680963	B>A	Oro uostas–Vikingų g.–Stotis	1123	1125	1.6	Oro uostas	1124.7	3.9000001	Prūsų st.	1137.8	1	Autobusai	1	01-Ž	2-2963	1142	1145	1	0
delay	680963	A>B	Stotis–Vikingų g.–Oro uostas	1148	1150	-0.89999998	Prūsų st.	1160.1	1.8	Stotis	1150.8	1	Autobusai	1	01-Ž	2-2963	1171	1171	0	0
delay	680963	B>A	Oro uostas–Vikingų g.–Stotis	1176	1177	-0.2	„Sparta“	1191.3	2.2	Vikingų slėnis	1183.2	1	Autobusai	1	01-Ž	2-2963	1195	1194	0	0
delay	680963	A>B	Stotis–Vikingų g.–Oro uostas	1200	1204	1.5	Prūsų st.	1214.5	3.2	Vikingų st.	1223.3	1	Autobusai	1	01-Ž	2-2963	1223	1226	1	1
delay	680963	B>A	Oro uostas–Vikingų g.–Stotis	1228	1229	0	Aguonų st.	1245.2	1.4	Vikingų slėnis	1234.5	1	Autobusai	1	01-Ž	2-2963	1247	1246	0	0
delay	680963	A>B	Stotis–Vikingų g.–Oro uostas	1252	1252	-2.2	Prūsų st.	1262.9	-1.2	Vikingų st.	1270.9	1	Autobusai	1	01-Ž	2-2963	1275	1274	0	0
delay	680963	B>A	Oro uostas–Vikingų g.–Stotis	1280	1281	0.40000001	Oro uostas	1280.5	1.4	Prūsų st.	1292.4	1	Autobusai	1	01-Ž	2-2963	1299	1299	0	0
delay	680963	A>B	Stotis–Vikingų g.–Oro uostas	1304	1306	-0.89999998	Prūsų st.	1316.1	1.1	Vikingų st.	1325.3	1	Autobusai	1	01-Ž	2-2963	1327	1328	0	0
delay	680963	B>A	Oro uostas–Vikingų g.–Stotis	1332	1333	0.80000001	Aguonų st.	1350.1	1.9	Vikingų slėnis	1338.9	1	Autobusai	1	01-Ž	2-2963	1351	1351	0	0
