mode	RunID	Tipas	Pavadinimas	planStartTime	startTime	ahead	aStop	aStopTime	behind	bStop	bStopTime	TripLine	Transport	Line	Run	GPSNum	planEndTime	endTime	irregularAllStops	irregularEndPoints
----	-----	-----	-----------	-------------	---------	-----	-----	---------	------	-----	---------	--------	---------	----	---	------	-----------	-------	-----------------	------------------
delay	573898	A>B	Stotis–Vikingų g.–Oro uostas	324	323	-0.89999998	Aguonų st.	327.39999	2.8	Vikingų st.	338.20001	1	Autobusai	1	01-Ž	2-2676	339	341	0	0
delay	573898	B>A	Oro uostas–Vikingų g.–Stotis	344	346	1.6	Oro uostas	345.60001	4.0999999	Prūsų st.	355.70001	1	Autobusai	1	01-Ž	2-2676	359	362	1	0
delay	573898	A>B	Stotis–Vikingų g.–Oro uostas	365	364	-1.4	Prūsų st.	373.70001	2.0999999	Vikingų st.	380.5	1	Autobusai	1	01-Ž	2-2676	382	384	0	0
delay	573898	B>A	Oro uostas–Vikingų g.–Stotis	387	388	1	Oro uostas	388	3.3	Prūsų st.	397.89999	1	Autobusai	1	01-Ž	2-2676	404	406	1	0
delay	573898	A>B	Stotis–Vikingų g.–Oro uostas	415	418	-1	Prūsų st.	425.10001	2.5999999	Vikingų st.	432	1	Autobusai	1	01-Ž	2-2676	433	435	0	0
delay	573898	B>A	Oro uostas–Vikingų g.–Stotis	438	439	0.69999999	Oro uostas	438.70001	2.7	Prūsų st.	448.29999	1	Autobusai	1	01-Ž	2-2676	455	458	0	0
delay	573898	A>B	Stotis–Vikingų g.–Oro uostas	460	460	-0.5	Prūsų st.	470.60001	3.8	Vikingų st.	478.29999	1	Autobusai	1	01-Ž	2-2676	478	482	1	1
delay	573898	B>A	Oro uostas–Vikingų g.–Stotis	483	484	1.1	Oro uostas	484.10001	3.9000001	Aguonų st.	498.79999	1	Autobusai	1	01-Ž	2-2676	498	502	1	1
delay	573898	A>B	Stotis–Vikingų g.–Oro uostas	504	504	-0.60000002	Prūsų st.	512.5	3.7	Vikingų st.	520.09998	1	Autobusai	1	01-Ž	2-2676	520	523	1	0
delay	573898	B>A	Oro uostas–Vikingų g.–Stotis	525	529	2.7	Oro uostas	527.79999	6	Aguonų st.	543	1	Autobusai	1	01-Ž	2-2676	540	546	1	1
delay	573898	A>B	Stotis–Vikingų g.–Oro uostas	578	582	4.5999999	Aguonų st.	586.90002	9.3000002	Vikingų st.	598.70001	1	Autobusai	1	01-Ž	2-2676	593	602	1	1
delay	573898	B>A	Oro uostas–Vikingų g.–Stotis	598	603	5	Oro uostas	603	9.1000004	Aguonų st.	619	1	Autobusai	1	01-Ž	2-2676	613	622	1	1
delay	573898	A>B	Stotis–Vikingų g.–Oro uostas	622	624	2.0999999	Aguonų st.	628.20001	6.3000002	Vikingų st.	639.70001	1	Autobusai	1	01-Ž	2-2676	637	643	1	1
delay	573898	B>A	Oro uostas–Vikingų g.–Stotis	642	646	3.9000001	Oro uostas	646	7.8000002	Prūsų st.	657.5	1	Autobusai	1	01-Ž	2-2676	657	665	1	1
delay	573898	A>B	Stotis–Vikingų g.–Oro uostas	665	667	1.6	Aguonų st.	670.79999	6.9000001	Vikingų st.	683.29999	1	Autobusai	1	01-Ž	2-2676	680	687	1	1
delay	573898	B>A	Oro uostas–Vikingų g.–Stotis	685	690	3.7	Oro uostas	688.70001	9.1000004	Prūsų st.	701.79999	1	Autobusai	1	01-Ž	2-2676	700	709	1	1
delay	573898	A>B	Stotis–Vikingų g.–Oro uostas	706	712	5.0999999	Aguonų st.	715.29999	10.2	Vikingų st.	727.59998	1	Autobusai	1	01-Ž	2-2676	721	731	1	1
delay	573898	B>A	Oro uostas–Vikingų g.–Stotis	726	737	10.4	Oro uostas	736.5	14.9	Aguonų st.	752.90002	1	Autobusai	1	01-Ž	2-2676	741	756	1	1
delay	573898	A>B	Stotis–Vikingų g.–Oro uostas	748	755	7.5	Aguonų st.	759.79999	11.1	Vikingų st.	770.5	1	Autobusai	1	01-Ž	2-2676	763	774	1	1
delay	573898	B>A	Oro uostas–Vikingų g.–Stotis	767	779	10.8	Oro uostas	777.79999	14.9	Aguonų st.	793.90002	1	Autobusai	1	01-Ž	2-2676	782	797	1	1
delay	573898	A>B	Stotis–Vikingų g.–Oro uostas	788	798	8.8999996	Aguonų st.	801.20001	14	Vikingų st.	813.40002	1	Autobusai	1	01-Ž	2-2676	803	817	1	1
