mode	RunID	Tipas	Pavadinimas	planStartTime	startTime	ahead	aStop	aStopTime	behind	bStop	bStopTime	TripLine	Transport	Line	Run	GPSNum	planEndTime	endTime	irregularAllStops	irregularEndPoints
----	-----	-----	-----------	-------------	---------	-----	-----	---------	------	-----	---------	--------	---------	----	---	------	-----------	-------	-----------------	------------------
delay	641797	A>B	Stotis–Vikingų g.–Oro uostas	315	316	-2.8	Vikingų st.	330.60001	0	Aguonų st.	319.29999	1	Autobusai	1	01-Ž	2-861	337	334	0	0
delay	641797	B>A	Oro uostas–Vikingų g.–Stotis	341	342	-0.2	„Sparta“	356.20001	2.0999999	Vikingų slėnis	348.20001	1	Autobusai	1	01-Ž	2-861	360	359	0	0
delay	641797	A>B	Stotis–Vikingų g.–Oro uostas	365	365	-2.2	Vikingų slėnis	381.5	-0.30000001	Aguonų st.	370.79999	1	Autobusai	1	01-Ž	2-861	388	386	0	0
delay	641797	B>A	Oro uostas–Vikingų g.–Stotis	391	392	-0.30000001	„Sparta“	406.20001	2.5	Vikingų slėnis	398.5	1	Autobusai	1	01-Ž	2-861	410	409	0	0
delay	641797	A>B	Stotis–Vikingų g.–Oro uostas	415	417	-0.69999999	Prūsų st.	427.29999	-0.1	Aguonų st.	421	1	Autobusai	1	01-Ž	2-861	438	438	0	0
delay	641797	B>A	Oro uostas–Vikingų g.–Stotis	443	445	1.2	Aguonų st.	461.60001	2.4000001	Prūsų st.	456.39999	1	Autobusai	1	01-Ž	2-861	462	463	0	0
delay	641797	A>B	Stotis–Vikingų g.–Oro uostas	476	477	-3.7	Prūsų st.	485.29999	-1.4	Aguonų st.	480.70001	1	Autobusai	1	01-Ž	2-861	499	497	1	0
delay	641797	B>A	Oro uostas–Vikingų g.–Stotis	504	506	-0.30000001	Aguonų st.	520	2.5999999	Vikingų st.	508.60001	1	Autobusai	1	01-Ž	2-861	522	521	0	0
delay	641797	A>B	Stotis–Vikingų g.–Oro uostas	556	559	1.2	Prūsų st.	569.20001	2.7	Aguonų st.	563.79999	1	Autobusai	1	01-Ž	2-861	578	580	0	0
delay	641797	B>A	Oro uostas–Vikingų g.–Stotis	587	588	0.1	„Sparta“	601.5	1.4	Vikingų slėnis	592.40002	1	Autobusai	1	01-Ž	2-861	605	605	0	0
delay	641797	A>B	Stotis–Vikingų g.–Oro uostas	627	630	0.69999999	Prūsų st.	640.79999	2.9000001	Aguonų st.	636	1	Autobusai	1	01-Ž	2-861	650	652	0	0
delay	641797	B>A	Oro uostas–Vikingų g.–Stotis	655	656	-0.80000001	„Sparta“	669.79999	1.5	Vikingų slėnis	661.5	1	Autobusai	1	01-Ž	2-861	674	673	0	0
delay	641797	A>B	Stotis–Vikingų g.–Oro uostas	679	681	-1	Prūsų st.	691.09998	0.89999998	Aguonų st.	686	1	Autobusai	1	01-Ž	2-861	702	702	0	0
delay	641797	B>A	Oro uostas–Vikingų g.–Stotis	707	708	1	Vikingų st.	711	2.7	Prūsų st.	720.59998	1	Autobusai	1	01-Ž	2-861	726	727	0	0
delay	641797	A>B	Stotis–Vikingų g.–Oro uostas	732	732	-3.5999999	Prūsų st.	741.5	-1.5	Naujininkai	744.5	1	Autobusai	1	01-Ž	2-861	755	754	1	0
delay	641797	B>A	Oro uostas–Vikingų g.–Stotis	760	762	1.7	Oro uostas	761.79999	3.4000001	Prūsų st.	774.40002	1	Autobusai	1	01-Ž	2-861	779	781	1	0
delay	641797	A>B	Stotis–Vikingų g.–Oro uostas	784	786	-2.5	Prūsų st.	794.5	1.1	Stotis	786.09998	1	Autobusai	1	01-Ž	2-861	807	806	0	0
delay	641797	B>A	Oro uostas–Vikingų g.–Stotis	812	813	-2.8	„Sparta“	824.79999	0.60000002	Vikingų st.	815.59998	1	Autobusai	1	01-Ž	2-861	831	828	0	0
delay	641797	A>B	Stotis–Vikingų g.–Oro uostas	841	840	-1.3	„Sparta“	849.90002	0.1	Vikingų slėnis	860.20001	1	Autobusai	1	01-Ž	2-861	864	864	0	0
delay	641797	B>A	Oro uostas–Vikingų g.–Stotis	869	869	0	Oro uostas	869.09998	1.7	Prūsų st.	881.59998	1	Autobusai	1	01-Ž	2-861	888	888	0	0
delay	641797	A>B	Stotis–Vikingų g.–Oro uostas	906	905	-0.69999999	Aguonų st.	911.5	1.7	Vikingų st.	927.79999	1	Autobusai	1	01-Ž	2-861	929	931	0	0
delay	641797	B>A	Oro uostas–Vikingų g.–Stotis	934	935	-0.30000001	Aguonų st.	951.79999	1.4	Vikingų slėnis	940.5	1	Autobusai	1	01-Ž	2-861	953	952	0	0
delay	641797	A>B	Stotis–Vikingų g.–Oro uostas	958	957	-1.9	Prūsų st.	969.20001	-0.89999998	Vikingų slėnis	976.40002	1	Autobusai	1	01-Ž	2-861	981	980	0	0
delay	641797	B>A	Oro uostas–Vikingų g.–Stotis	986	986	-0.2	„Sparta“	1001.3	0.80000001	Prūsų st.	997.79999	1	Autobusai	1	01-Ž	2-861	1005	1004	0	0
delay	641797	A>B	Stotis–Vikingų g.–Oro uostas	1011	1011	-1.1	Prūsų st.	1023	0.89999998	Vikingų st.	1032	1	Autobusai	1	01-Ž	2-861	1034	1036	0	0
delay	641797	B>A	Oro uostas–Vikingų g.–Stotis	1039	1041	0.60000002	„Sparta“	1055.1	2.2	Vikingų slėnis	1046.2	1	Autobusai	1	01-Ž	2-861	1058	1058	0	0
