mode	RunID	Tipas	Pavadinimas	planStartTime	startTime	ahead	aStop	aStopTime	behind	bStop	bStopTime	TripLine	Transport	Line	Run	GPSNum	planEndTime	endTime	irregularAllStops	irregularEndPoints
----	-----	-----	-----------	-------------	---------	-----	-----	---------	------	-----	---------	--------	---------	----	---	------	-----------	-------	-----------------	------------------
delay	630676	A>B	Stotis–Vikingų g.–Oro uostas	366	366	-2.5999999	Prūsų st.	375.39999	-2	Vikingų slėnis	382.10001	1	Autobusai	1	01-Ž	2-2963	388	386	0	0
delay	630676	B>A	Oro uostas–Vikingų g.–Stotis	391	391	-3.3	„Sparta“	403.10001	-0.1	Vikingų st.	393.89999	1	Autobusai	1	01-Ž	2-2963	410	406	1	1
delay	630676	A>B	Stotis–Vikingų g.–Oro uostas	415	415	-3.4000001	Prūsų st.	424.70001	-0.30000001	Stotis	415.70001	1	Autobusai	1	01-Ž	2-2963	438	436	1	0
delay	630676	B>A	Oro uostas–Vikingų g.–Stotis	443	443	-3.0999999	Aguonų st.	457.29999	-0.1	Vikingų st.	445.89999	1	Autobusai	1	01-Ž	2-2963	462	458	1	1
delay	630676	A>B	Stotis–Vikingų g.–Oro uostas	476	476	-2.5	Prūsų st.	486.5	0.5	Stotis	477.79999	1	Autobusai	1	01-Ž	2-2963	499	498	0	0
delay	630676	B>A	Oro uostas–Vikingų g.–Stotis	504	505	-3.2	Aguonų st.	517	1.3	Vikingų st.	507.29999	1	Autobusai	1	01-Ž	2-2963	522	519	1	0
delay	630676	A>B	Stotis–Vikingų g.–Oro uostas	556	554	-3.4000001	Prūsų st.	564.59998	-1.8	Stotis	554.40002	1	Autobusai	1	01-Ž	2-2963	578	577	1	0
delay	630676	B>A	Oro uostas–Vikingų g.–Stotis	587	588	-1	„Sparta“	600.5	1.1	Vikingų st.	590.09998	1	Autobusai	1	01-Ž	2-2963	605	603	0	0
delay	630676	A>B	Stotis–Vikingų g.–Oro uostas	627	626	-2.0999999	Prūsų st.	637.90002	-1.1	Naujininkai	639.90002	1	Autobusai	1	01-Ž	2-2963	650	648	0	0
delay	630676	B>A	Oro uostas–Vikingų g.–Stotis	655	655	-2	Aguonų st.	670.40002	-0.2	Prūsų st.	665.70001	1	Autobusai	1	01-Ž	2-2963	674	671	0	0
delay	630676	A>B	Stotis–Vikingų g.–Oro uostas	679	679	-3.0999999	Prūsų st.	689	-1.1	Stotis	678.90002	1	Autobusai	1	01-Ž	2-2963	702	700	1	0
delay	630676	B>A	Oro uostas–Vikingų g.–Stotis	707	707	-1.2	„Sparta“	721.20001	1.4	Vikingų slėnis	713.40002	1	Autobusai	1	01-Ž	2-2963	726	724	0	0
