mode	RunID	Tipas	Pavadinimas	planStartTime	startTime	ahead	aStop	aStopTime	behind	bStop	bStopTime	TripLine	Transport	Line	Run	GPSNum	planEndTime	endTime	irregularAllStops	irregularEndPoints
----	-----	-----	-----------	-------------	---------	-----	-----	---------	------	-----	---------	--------	---------	----	---	------	-----------	-------	-----------------	------------------
delay	643990	A>B	Stotis–Vikingų g.–Oro uostas	315	316	-2.4000001	Vikingų st.	331	0	Aguonų st.	319.29999	1	Autobusai	1	01-Ž	2-2963	337	334	0	0
delay	643990	B>A	Oro uostas–Vikingų g.–Stotis	341	341	-1.3	„Sparta“	355.20001	1.8	Vikingų slėnis	347.79999	1	Autobusai	1	01-Ž	2-2963	360	358	0	0
delay	643990	A>B	Stotis–Vikingų g.–Oro uostas	365	365	-0.89999998	Vikingų slėnis	383	0.40000001	Naujininkai	379.39999	1	Autobusai	1	01-Ž	2-2963	388	387	0	0
delay	643990	B>A	Oro uostas–Vikingų g.–Stotis	391	392	-2.2	Aguonų st.	406.20001	1.2	Vikingų slėnis	397.5	1	Autobusai	1	01-Ž	2-2963	410	407	0	0
delay	643990	A>B	Stotis–Vikingų g.–Oro uostas	415	415	-1.1	Aguonų st.	420.10001	-0.5	Naujininkai	428.5	1	Autobusai	1	01-Ž	2-2963	438	438	0	0
delay	643990	B>A	Oro uostas–Vikingų g.–Stotis	443	444	0	„Sparta“	458.5	1	Prūsų st.	455	1	Autobusai	1	01-Ž	2-2963	462	461	0	0
delay	643990	A>B	Stotis–Vikingų g.–Oro uostas	476	476	-1.8	Prūsų st.	487.29999	-0.80000001	Naujininkai	489.20001	1	Autobusai	1	01-Ž	2-2963	499	499	0	0
delay	643990	B>A	Oro uostas–Vikingų g.–Stotis	504	505	0.40000001	Oro uostas	504.5	2.3	Prūsų st.	516.29999	1	Autobusai	1	01-Ž	2-2963	522	523	0	0
delay	643990	A>B	Stotis–Vikingų g.–Oro uostas	556	557	-1.3	Prūsų st.	566.70001	1.1	Stotis	557.70001	1	Autobusai	1	01-Ž	2-2963	578	577	0	0
delay	643990	B>A	Oro uostas–Vikingų g.–Stotis	587	588	-1.8	„Sparta“	599.70001	1.2	Vikingų slėnis	592.29999	1	Autobusai	1	01-Ž	2-2963	605	603	0	0
delay	643990	A>B	Stotis–Vikingų g.–Oro uostas	627	626	-1.3	Vikingų st.	645.79999	-0.69999999	Naujininkai	640.29999	1	Autobusai	1	01-Ž	2-2963	650	649	0	0
delay	643990	B>A	Oro uostas–Vikingų g.–Stotis	655	656	-1.9	„Sparta“	668.59998	0.80000001	Vikingų slėnis	660.90002	1	Autobusai	1	01-Ž	2-2963	674	672	0	0
delay	643990	A>B	Stotis–Vikingų g.–Oro uostas	679	678	-1.3	Vikingų slėnis	696.5	0.89999998	„Sparta“	690.09998	1	Autobusai	1	01-Ž	2-2963	702	701	0	0
delay	643990	B>A	Oro uostas–Vikingų g.–Stotis	707	708	0.5	„Sparta“	722.90002	1.4	Prūsų st.	719.40002	1	Autobusai	1	01-Ž	2-2963	726	726	0	0
delay	643990	A>B	Stotis–Vikingų g.–Oro uostas	732	732	-0.69999999	Prūsų st.	744.40002	0.30000001	Vikingų st.	752.40002	1	Autobusai	1	01-Ž	2-2963	755	756	0	0
delay	643990	B>A	Oro uostas–Vikingų g.–Stotis	760	761	-1.5	„Sparta“	773.90002	0.69999999	Prūsų st.	771.59998	1	Autobusai	1	01-Ž	2-2963	779	777	0	0
delay	643990	A>B	Stotis–Vikingų g.–Oro uostas	784	783	-2.3	Prūsų st.	794.79999	0	Vikingų st.	804.09998	1	Autobusai	1	01-Ž	2-2963	807	808	0	0
delay	643990	B>A	Oro uostas–Vikingų g.–Stotis	812	813	-0.40000001	Aguonų st.	828.79999	1	Prūsų st.	824	1	Autobusai	1	01-Ž	2-2963	831	830	0	0
delay	643990	A>B	Stotis–Vikingų g.–Oro uostas	841	842	-0.69999999	Aguonų st.	846.5	1.4	Naujininkai	856.40002	1	Autobusai	1	01-Ž	2-2963	864	865	0	0
delay	643990	B>A	Oro uostas–Vikingų g.–Stotis	869	873	3.3	Oro uostas	872.5	4.8000002	Aguonų st.	891	1	Autobusai	1	01-Ž	2-2963	888	892	1	1
delay	643990	A>B	Stotis–Vikingų g.–Oro uostas	906	907	-0.60000002	Prūsų st.	918.5	0.40000001	Naujininkai	920.40002	1	Autobusai	1	01-Ž	2-2963	929	930	0	0
delay	643990	B>A	Oro uostas–Vikingų g.–Stotis	934	935	1	Oro uostas	935.09998	3.2	Prūsų st.	948.09998	1	Autobusai	1	01-Ž	2-2963	953	955	1	0
delay	643990	A>B	Stotis–Vikingų g.–Oro uostas	958	960	1.3	Prūsų st.	972.29999	2.3	Naujininkai	974.29999	1	Autobusai	1	01-Ž	2-2963	981	983	0	0
delay	643990	B>A	Oro uostas–Vikingų g.–Stotis	986	987	1.1	Oro uostas	987.20001	4.4000001	Prūsų st.	1001.3	1	Autobusai	1	01-Ž	2-2963	1005	1009	1	1
delay	643990	A>B	Stotis–Vikingų g.–Oro uostas	1011	1012	1.9	Stotis	1013.9	6.0999999	Vikingų st.	1037.2	1	Autobusai	1	01-Ž	2-2963	1034	1041	1	1
